Time,DER_680_a_32_Watts,DER_680_a_32_Vars,DER_680_a_32_loc
1672552795,3997.0,0.0,tlx_680_a_h_32
1672552800,4827.0,0.0,tlx_680_a_h_32
1672552805,4175.0,0.0,tlx_680_a_h_32
1672552810,3420.0,0.0,tlx_680_a_h_32
1672552815,3790.0,0.0,tlx_680_a_h_32
1672552820,4032.0,0.0,tlx_680_a_h_32
1672552825,3522.0,0.0,tlx_680_a_h_32
1672552830,3340.0,0.0,tlx_680_a_h_32
1672552835,4252.0,0.0,tlx_680_a_h_32
1672552840,4750.0,0.0,tlx_680_a_h_32
1672552845,4092.0,0.0,tlx_680_a_h_32
1672552850,4535.0,0.0,tlx_680_a_h_32
1672552855,3377.0,0.0,tlx_680_a_h_32
1672552860,4162.0,0.0,tlx_680_a_h_32
1672552865,4795.0,0.0,tlx_680_a_h_32
1672552870,4385.0,0.0,tlx_680_a_h_32
1672552875,3400.0,0.0,tlx_680_a_h_32
1672552880,3018.0,0.0,tlx_680_a_h_32
1672552885,4578.0,0.0,tlx_680_a_h_32
1672552890,3314.0,0.0,tlx_680_a_h_32
1672552895,4602.0,0.0,tlx_680_a_h_32
1672552900,3925.0,0.0,tlx_680_a_h_32
1672552905,4552.0,0.0,tlx_680_a_h_32
1672552910,3151.0,0.0,tlx_680_a_h_32
1672552915,3651.0,0.0,tlx_680_a_h_32
1672552920,3325.0,0.0,tlx_680_a_h_32
1672552925,4411.0,0.0,tlx_680_a_h_32
1672552930,4247.0,0.0,tlx_680_a_h_32
1672552935,4836.0,0.0,tlx_680_a_h_32
1672552940,4917.0,0.0,tlx_680_a_h_32
1672552945,3972.0,0.0,tlx_680_a_h_32
1672552950,3255.0,0.0,tlx_680_a_h_32
1672552955,4304.0,0.0,tlx_680_a_h_32
1672552960,3510.0,0.0,tlx_680_a_h_32
1672552965,4561.0,0.0,tlx_680_a_h_32
1672552970,3465.0,0.0,tlx_680_a_h_32
1672552975,3327.0,0.0,tlx_680_a_h_32
1672552980,3448.0,0.0,tlx_680_a_h_32
1672552985,3940.0,0.0,tlx_680_a_h_32
1672552990,3208.0,0.0,tlx_680_a_h_32
1672552995,4012.0,0.0,tlx_680_a_h_32
1672553000,4650.0,0.0,tlx_680_a_h_32
1672553005,3548.0,0.0,tlx_680_a_h_32
1672553010,4228.0,0.0,tlx_680_a_h_32
1672553015,3395.0,0.0,tlx_680_a_h_32
1672553020,4015.0,0.0,tlx_680_a_h_32
1672553025,4205.0,0.0,tlx_680_a_h_32
1672553030,3021.0,0.0,tlx_680_a_h_32
1672553035,3177.0,0.0,tlx_680_a_h_32
1672553040,3273.0,0.0,tlx_680_a_h_32
1672553045,3816.0,0.0,tlx_680_a_h_32
1672553050,3761.0,0.0,tlx_680_a_h_32
1672553055,3682.0,0.0,tlx_680_a_h_32
1672553060,4751.0,0.0,tlx_680_a_h_32
1672553065,3206.0,0.0,tlx_680_a_h_32
1672553070,3282.0,0.0,tlx_680_a_h_32
1672553075,3124.0,0.0,tlx_680_a_h_32
1672553080,3713.0,0.0,tlx_680_a_h_32
1672553085,4262.0,0.0,tlx_680_a_h_32
1672553090,3395.0,0.0,tlx_680_a_h_32
1672553095,4688.0,0.0,tlx_680_a_h_32
1672553100,4604.0,0.0,tlx_680_a_h_32
1672553105,3086.0,0.0,tlx_680_a_h_32
1672553110,4013.0,0.0,tlx_680_a_h_32
1672553115,4905.0,0.0,tlx_680_a_h_32
1672553120,3836.0,0.0,tlx_680_a_h_32
1672553125,3659.0,0.0,tlx_680_a_h_32
1672553130,3240.0,0.0,tlx_680_a_h_32
1672553135,4794.0,0.0,tlx_680_a_h_32
1672553140,4642.0,0.0,tlx_680_a_h_32
1672553145,4903.0,0.0,tlx_680_a_h_32
1672553150,3123.0,0.0,tlx_680_a_h_32
1672553155,3497.0,0.0,tlx_680_a_h_32
1672553160,3270.0,0.0,tlx_680_a_h_32
1672553165,3708.0,0.0,tlx_680_a_h_32
1672553170,4301.0,0.0,tlx_680_a_h_32
1672553175,4242.0,0.0,tlx_680_a_h_32
1672553180,3670.0,0.0,tlx_680_a_h_32
1672553185,3395.0,0.0,tlx_680_a_h_32
1672553190,3951.0,0.0,tlx_680_a_h_32
1672553195,3494.0,0.0,tlx_680_a_h_32
1672553200,3883.0,0.0,tlx_680_a_h_32
1672553205,4102.0,0.0,tlx_680_a_h_32
1672553210,4684.0,0.0,tlx_680_a_h_32
1672553215,3953.0,0.0,tlx_680_a_h_32
1672553220,4097.0,0.0,tlx_680_a_h_32
1672553225,4419.0,0.0,tlx_680_a_h_32
1672553230,4647.0,0.0,tlx_680_a_h_32
1672553235,3318.0,0.0,tlx_680_a_h_32
1672553240,3589.0,0.0,tlx_680_a_h_32
1672553245,3339.0,0.0,tlx_680_a_h_32
