Time,DER_680_b_6_Watts,DER_680_b_6_Vars,DER_680_b_6_loc
1672552795,3236.0,0.0,tlx_680_b_h_6
1672552800,4424.0,0.0,tlx_680_b_h_6
1672552805,4158.0,0.0,tlx_680_b_h_6
1672552810,3901.0,0.0,tlx_680_b_h_6
1672552815,4304.0,0.0,tlx_680_b_h_6
1672552820,3793.0,0.0,tlx_680_b_h_6
1672552825,4667.0,0.0,tlx_680_b_h_6
1672552830,4414.0,0.0,tlx_680_b_h_6
1672552835,3700.0,0.0,tlx_680_b_h_6
1672552840,3184.0,0.0,tlx_680_b_h_6
1672552845,3151.0,0.0,tlx_680_b_h_6
1672552850,4688.0,0.0,tlx_680_b_h_6
1672552855,4477.0,0.0,tlx_680_b_h_6
1672552860,4594.0,0.0,tlx_680_b_h_6
1672552865,4057.0,0.0,tlx_680_b_h_6
1672552870,4164.0,0.0,tlx_680_b_h_6
1672552875,4099.0,0.0,tlx_680_b_h_6
1672552880,4233.0,0.0,tlx_680_b_h_6
1672552885,3696.0,0.0,tlx_680_b_h_6
1672552890,3561.0,0.0,tlx_680_b_h_6
1672552895,4543.0,0.0,tlx_680_b_h_6
1672552900,3163.0,0.0,tlx_680_b_h_6
1672552905,4116.0,0.0,tlx_680_b_h_6
1672552910,4823.0,0.0,tlx_680_b_h_6
1672552915,4948.0,0.0,tlx_680_b_h_6
1672552920,3380.0,0.0,tlx_680_b_h_6
1672552925,3214.0,0.0,tlx_680_b_h_6
1672552930,4986.0,0.0,tlx_680_b_h_6
1672552935,4838.0,0.0,tlx_680_b_h_6
1672552940,4999.0,0.0,tlx_680_b_h_6
1672552945,4500.0,0.0,tlx_680_b_h_6
1672552950,4194.0,0.0,tlx_680_b_h_6
1672552955,4287.0,0.0,tlx_680_b_h_6
1672552960,4153.0,0.0,tlx_680_b_h_6
1672552965,3890.0,0.0,tlx_680_b_h_6
1672552970,3372.0,0.0,tlx_680_b_h_6
1672552975,4220.0,0.0,tlx_680_b_h_6
1672552980,3272.0,0.0,tlx_680_b_h_6
1672552985,4085.0,0.0,tlx_680_b_h_6
1672552990,3436.0,0.0,tlx_680_b_h_6
1672552995,3773.0,0.0,tlx_680_b_h_6
1672553000,4315.0,0.0,tlx_680_b_h_6
1672553005,3004.0,0.0,tlx_680_b_h_6
1672553010,3237.0,0.0,tlx_680_b_h_6
1672553015,3798.0,0.0,tlx_680_b_h_6
1672553020,4392.0,0.0,tlx_680_b_h_6
1672553025,3778.0,0.0,tlx_680_b_h_6
1672553030,3583.0,0.0,tlx_680_b_h_6
1672553035,4629.0,0.0,tlx_680_b_h_6
1672553040,3375.0,0.0,tlx_680_b_h_6
1672553045,3002.0,0.0,tlx_680_b_h_6
1672553050,3020.0,0.0,tlx_680_b_h_6
1672553055,4510.0,0.0,tlx_680_b_h_6
1672553060,3919.0,0.0,tlx_680_b_h_6
1672553065,4737.0,0.0,tlx_680_b_h_6
1672553070,3484.0,0.0,tlx_680_b_h_6
1672553075,3561.0,0.0,tlx_680_b_h_6
1672553080,4073.0,0.0,tlx_680_b_h_6
1672553085,3370.0,0.0,tlx_680_b_h_6
1672553090,4980.0,0.0,tlx_680_b_h_6
1672553095,4829.0,0.0,tlx_680_b_h_6
1672553100,3826.0,0.0,tlx_680_b_h_6
1672553105,3633.0,0.0,tlx_680_b_h_6
1672553110,4384.0,0.0,tlx_680_b_h_6
1672553115,3577.0,0.0,tlx_680_b_h_6
1672553120,3606.0,0.0,tlx_680_b_h_6
1672553125,3881.0,0.0,tlx_680_b_h_6
1672553130,3930.0,0.0,tlx_680_b_h_6
1672553135,3842.0,0.0,tlx_680_b_h_6
1672553140,3425.0,0.0,tlx_680_b_h_6
1672553145,4265.0,0.0,tlx_680_b_h_6
1672553150,4256.0,0.0,tlx_680_b_h_6
1672553155,4264.0,0.0,tlx_680_b_h_6
1672553160,4926.0,0.0,tlx_680_b_h_6
1672553165,4242.0,0.0,tlx_680_b_h_6
1672553170,4300.0,0.0,tlx_680_b_h_6
1672553175,4510.0,0.0,tlx_680_b_h_6
1672553180,3196.0,0.0,tlx_680_b_h_6
1672553185,4837.0,0.0,tlx_680_b_h_6
1672553190,3902.0,0.0,tlx_680_b_h_6
1672553195,3705.0,0.0,tlx_680_b_h_6
1672553200,4796.0,0.0,tlx_680_b_h_6
1672553205,4140.0,0.0,tlx_680_b_h_6
1672553210,3226.0,0.0,tlx_680_b_h_6
1672553215,4420.0,0.0,tlx_680_b_h_6
1672553220,3092.0,0.0,tlx_680_b_h_6
1672553225,3741.0,0.0,tlx_680_b_h_6
1672553230,4941.0,0.0,tlx_680_b_h_6
1672553235,4711.0,0.0,tlx_680_b_h_6
1672553240,4410.0,0.0,tlx_680_b_h_6
