Time,DER_675_a_16_Watts,DER_675_a_16_Vars,DER_675_a_16_loc
1672552795,4516.0,0.0,tlx_675_a_h_16
1672552800,4339.0,0.0,tlx_675_a_h_16
1672552805,4813.0,0.0,tlx_675_a_h_16
1672552810,4169.0,0.0,tlx_675_a_h_16
1672552815,3690.0,0.0,tlx_675_a_h_16
1672552820,3403.0,0.0,tlx_675_a_h_16
1672552825,3902.0,0.0,tlx_675_a_h_16
1672552830,4198.0,0.0,tlx_675_a_h_16
1672552835,4184.0,0.0,tlx_675_a_h_16
1672552840,3722.0,0.0,tlx_675_a_h_16
1672552845,4029.0,0.0,tlx_675_a_h_16
1672552850,3990.0,0.0,tlx_675_a_h_16
1672552855,3560.0,0.0,tlx_675_a_h_16
1672552860,3267.0,0.0,tlx_675_a_h_16
1672552865,3979.0,0.0,tlx_675_a_h_16
1672552870,3080.0,0.0,tlx_675_a_h_16
1672552875,3812.0,0.0,tlx_675_a_h_16
1672552880,4060.0,0.0,tlx_675_a_h_16
1672552885,4499.0,0.0,tlx_675_a_h_16
1672552890,3038.0,0.0,tlx_675_a_h_16
1672552895,3506.0,0.0,tlx_675_a_h_16
1672552900,4301.0,0.0,tlx_675_a_h_16
1672552905,3306.0,0.0,tlx_675_a_h_16
1672552910,3744.0,0.0,tlx_675_a_h_16
1672552915,3468.0,0.0,tlx_675_a_h_16
1672552920,3420.0,0.0,tlx_675_a_h_16
1672552925,3671.0,0.0,tlx_675_a_h_16
1672552930,4785.0,0.0,tlx_675_a_h_16
1672552935,4549.0,0.0,tlx_675_a_h_16
1672552940,4724.0,0.0,tlx_675_a_h_16
1672552945,4875.0,0.0,tlx_675_a_h_16
1672552950,4133.0,0.0,tlx_675_a_h_16
1672552955,3179.0,0.0,tlx_675_a_h_16
1672552960,3146.0,0.0,tlx_675_a_h_16
1672552965,4840.0,0.0,tlx_675_a_h_16
1672552970,4204.0,0.0,tlx_675_a_h_16
1672552975,4061.0,0.0,tlx_675_a_h_16
1672552980,3888.0,0.0,tlx_675_a_h_16
1672552985,4574.0,0.0,tlx_675_a_h_16
1672552990,3824.0,0.0,tlx_675_a_h_16
1672552995,4918.0,0.0,tlx_675_a_h_16
1672553000,3797.0,0.0,tlx_675_a_h_16
1672553005,4177.0,0.0,tlx_675_a_h_16
1672553010,4240.0,0.0,tlx_675_a_h_16
1672553015,4205.0,0.0,tlx_675_a_h_16
1672553020,4900.0,0.0,tlx_675_a_h_16
1672553025,3625.0,0.0,tlx_675_a_h_16
1672553030,3168.0,0.0,tlx_675_a_h_16
1672553035,3048.0,0.0,tlx_675_a_h_16
1672553040,4886.0,0.0,tlx_675_a_h_16
1672553045,4340.0,0.0,tlx_675_a_h_16
1672553050,3137.0,0.0,tlx_675_a_h_16
1672553055,4430.0,0.0,tlx_675_a_h_16
1672553060,3912.0,0.0,tlx_675_a_h_16
1672553065,3253.0,0.0,tlx_675_a_h_16
1672553070,3333.0,0.0,tlx_675_a_h_16
1672553075,4231.0,0.0,tlx_675_a_h_16
1672553080,4730.0,0.0,tlx_675_a_h_16
1672553085,3039.0,0.0,tlx_675_a_h_16
1672553090,3542.0,0.0,tlx_675_a_h_16
1672553095,3368.0,0.0,tlx_675_a_h_16
1672553100,4918.0,0.0,tlx_675_a_h_16
1672553105,4072.0,0.0,tlx_675_a_h_16
1672553110,3313.0,0.0,tlx_675_a_h_16
1672553115,4435.0,0.0,tlx_675_a_h_16
1672553120,3540.0,0.0,tlx_675_a_h_16
1672553125,3956.0,0.0,tlx_675_a_h_16
1672553130,3757.0,0.0,tlx_675_a_h_16
1672553135,3888.0,0.0,tlx_675_a_h_16
1672553140,4203.0,0.0,tlx_675_a_h_16
1672553145,4175.0,0.0,tlx_675_a_h_16
1672553150,3890.0,0.0,tlx_675_a_h_16
1672553155,4748.0,0.0,tlx_675_a_h_16
1672553160,4861.0,0.0,tlx_675_a_h_16
1672553165,4610.0,0.0,tlx_675_a_h_16
1672553170,3153.0,0.0,tlx_675_a_h_16
1672553175,4518.0,0.0,tlx_675_a_h_16
1672553180,3717.0,0.0,tlx_675_a_h_16
1672553185,4343.0,0.0,tlx_675_a_h_16
1672553190,3092.0,0.0,tlx_675_a_h_16
1672553195,3039.0,0.0,tlx_675_a_h_16
1672553200,4157.0,0.0,tlx_675_a_h_16
1672553205,4197.0,0.0,tlx_675_a_h_16
1672553210,3794.0,0.0,tlx_675_a_h_16
1672553215,4875.0,0.0,tlx_675_a_h_16
1672553220,3105.0,0.0,tlx_675_a_h_16
1672553225,3290.0,0.0,tlx_675_a_h_16
1672553230,3792.0,0.0,tlx_675_a_h_16
1672553235,4077.0,0.0,tlx_675_a_h_16
1672553240,4851.0,0.0,tlx_675_a_h_16
1672553245,3567.0,0.0,tlx_675_a_h_16
1672553250,3964.0,0.0,tlx_675_a_h_16
1672553255,3024.0,0.0,tlx_675_a_h_16
1672553260,4027.0,0.0,tlx_675_a_h_16
1672553265,4984.0,0.0,tlx_675_a_h_16
1672553270,3666.0,0.0,tlx_675_a_h_16
1672553275,3181.0,0.0,tlx_675_a_h_16
1672553280,4219.0,0.0,tlx_675_a_h_16
1672553285,4736.0,0.0,tlx_675_a_h_16
1672553290,4087.0,0.0,tlx_675_a_h_16
1672553295,3281.0,0.0,tlx_675_a_h_16
1672553300,3166.0,0.0,tlx_675_a_h_16
1672553305,3558.0,0.0,tlx_675_a_h_16
1672553310,3146.0,0.0,tlx_675_a_h_16
1672553315,3755.0,0.0,tlx_675_a_h_16
1672553320,4793.0,0.0,tlx_675_a_h_16
1672553325,4501.0,0.0,tlx_675_a_h_16
1672553330,3110.0,0.0,tlx_675_a_h_16
1672553335,4678.0,0.0,tlx_675_a_h_16
1672553340,4638.0,0.0,tlx_675_a_h_16
1672553345,3938.0,0.0,tlx_675_a_h_16
1672553350,3539.0,0.0,tlx_675_a_h_16
1672553355,4002.0,0.0,tlx_675_a_h_16
1672553360,3446.0,0.0,tlx_675_a_h_16
1672553365,3522.0,0.0,tlx_675_a_h_16
1672553370,4110.0,0.0,tlx_675_a_h_16
1672553375,3605.0,0.0,tlx_675_a_h_16
1672553380,3739.0,0.0,tlx_675_a_h_16
1672553385,4517.0,0.0,tlx_675_a_h_16
1672553390,4192.0,0.0,tlx_675_a_h_16
1672553395,4497.0,0.0,tlx_675_a_h_16
1672553400,3381.0,0.0,tlx_675_a_h_16
1672553405,4613.0,0.0,tlx_675_a_h_16
1672553410,3535.0,0.0,tlx_675_a_h_16
1672553415,3809.0,0.0,tlx_675_a_h_16
1672553420,3922.0,0.0,tlx_675_a_h_16
1672553425,3327.0,0.0,tlx_675_a_h_16
1672553430,3941.0,0.0,tlx_675_a_h_16
1672553435,4751.0,0.0,tlx_675_a_h_16
1672553440,3289.0,0.0,tlx_675_a_h_16
1672553445,3266.0,0.0,tlx_675_a_h_16
1672553450,4630.0,0.0,tlx_675_a_h_16
1672553455,3900.0,0.0,tlx_675_a_h_16
1672553460,3969.0,0.0,tlx_675_a_h_16
1672553465,3316.0,0.0,tlx_675_a_h_16
1672553470,3735.0,0.0,tlx_675_a_h_16
1672553475,4931.0,0.0,tlx_675_a_h_16
1672553480,4135.0,0.0,tlx_675_a_h_16
1672553485,3266.0,0.0,tlx_675_a_h_16
1672553490,4409.0,0.0,tlx_675_a_h_16
1672553495,3845.0,0.0,tlx_675_a_h_16
1672553500,3126.0,0.0,tlx_675_a_h_16
1672553505,3370.0,0.0,tlx_675_a_h_16
1672553510,3176.0,0.0,tlx_675_a_h_16
1672553515,3777.0,0.0,tlx_675_a_h_16
1672553520,4260.0,0.0,tlx_675_a_h_16
1672553525,4122.0,0.0,tlx_675_a_h_16
1672553530,3968.0,0.0,tlx_675_a_h_16
1672553535,4761.0,0.0,tlx_675_a_h_16
1672553540,4876.0,0.0,tlx_675_a_h_16
1672553545,4630.0,0.0,tlx_675_a_h_16
1672553550,3416.0,0.0,tlx_675_a_h_16
1672553555,3134.0,0.0,tlx_675_a_h_16
1672553560,4519.0,0.0,tlx_675_a_h_16
1672553565,3983.0,0.0,tlx_675_a_h_16
1672553570,3095.0,0.0,tlx_675_a_h_16
1672553575,3714.0,0.0,tlx_675_a_h_16
1672553580,3316.0,0.0,tlx_675_a_h_16
1672553585,3661.0,0.0,tlx_675_a_h_16
1672553590,3408.0,0.0,tlx_675_a_h_16
1672553595,4599.0,0.0,tlx_675_a_h_16
1672553600,4398.0,0.0,tlx_675_a_h_16
1672553605,4895.0,0.0,tlx_675_a_h_16
1672553610,3899.0,0.0,tlx_675_a_h_16
1672553615,4843.0,0.0,tlx_675_a_h_16
1672553620,4272.0,0.0,tlx_675_a_h_16
1672553625,4977.0,0.0,tlx_675_a_h_16
1672553630,3503.0,0.0,tlx_675_a_h_16
1672553635,4046.0,0.0,tlx_675_a_h_16
1672553640,3173.0,0.0,tlx_675_a_h_16
1672553645,3507.0,0.0,tlx_675_a_h_16
1672553650,3612.0,0.0,tlx_675_a_h_16
1672553655,4740.0,0.0,tlx_675_a_h_16
1672553660,4645.0,0.0,tlx_675_a_h_16
1672553665,3920.0,0.0,tlx_675_a_h_16
