Time,DER_633_c_29_Watts,DER_633_c_29_Vars,DER_633_c_29_loc
1672552795,3512.0,0.0,tlx_633_c_h_29
1672552800,3171.0,0.0,tlx_633_c_h_29
1672552805,4233.0,0.0,tlx_633_c_h_29
1672552810,4062.0,0.0,tlx_633_c_h_29
1672552815,3173.0,0.0,tlx_633_c_h_29
1672552820,4987.0,0.0,tlx_633_c_h_29
1672552825,4985.0,0.0,tlx_633_c_h_29
1672552830,3155.0,0.0,tlx_633_c_h_29
1672552835,4706.0,0.0,tlx_633_c_h_29
1672552840,4390.0,0.0,tlx_633_c_h_29
1672552845,4924.0,0.0,tlx_633_c_h_29
1672552850,4668.0,0.0,tlx_633_c_h_29
1672552855,4673.0,0.0,tlx_633_c_h_29
1672552860,3974.0,0.0,tlx_633_c_h_29
1672552865,3853.0,0.0,tlx_633_c_h_29
1672552870,3839.0,0.0,tlx_633_c_h_29
1672552875,3374.0,0.0,tlx_633_c_h_29
1672552880,3686.0,0.0,tlx_633_c_h_29
1672552885,3675.0,0.0,tlx_633_c_h_29
1672552890,3892.0,0.0,tlx_633_c_h_29
1672552895,3634.0,0.0,tlx_633_c_h_29
1672552900,3675.0,0.0,tlx_633_c_h_29
1672552905,3647.0,0.0,tlx_633_c_h_29
1672552910,3169.0,0.0,tlx_633_c_h_29
1672552915,3504.0,0.0,tlx_633_c_h_29
1672552920,3384.0,0.0,tlx_633_c_h_29
1672552925,4517.0,0.0,tlx_633_c_h_29
1672552930,3118.0,0.0,tlx_633_c_h_29
1672552935,3388.0,0.0,tlx_633_c_h_29
1672552940,4860.0,0.0,tlx_633_c_h_29
1672552945,4898.0,0.0,tlx_633_c_h_29
1672552950,3647.0,0.0,tlx_633_c_h_29
1672552955,3846.0,0.0,tlx_633_c_h_29
1672552960,3138.0,0.0,tlx_633_c_h_29
1672552965,4976.0,0.0,tlx_633_c_h_29
1672552970,3962.0,0.0,tlx_633_c_h_29
1672552975,4999.0,0.0,tlx_633_c_h_29
1672552980,3052.0,0.0,tlx_633_c_h_29
1672552985,4671.0,0.0,tlx_633_c_h_29
1672552990,4939.0,0.0,tlx_633_c_h_29
1672552995,4796.0,0.0,tlx_633_c_h_29
1672553000,3149.0,0.0,tlx_633_c_h_29
1672553005,4865.0,0.0,tlx_633_c_h_29
1672553010,4887.0,0.0,tlx_633_c_h_29
1672553015,3171.0,0.0,tlx_633_c_h_29
1672553020,4133.0,0.0,tlx_633_c_h_29
