Time,DER_680_c_26_Watts,DER_680_c_26_Vars,DER_680_c_26_loc
1672552795,3113.0,0.0,tlx_680_c_h_26
1672552800,4612.0,0.0,tlx_680_c_h_26
1672552805,4245.0,0.0,tlx_680_c_h_26
1672552810,3265.0,0.0,tlx_680_c_h_26
1672552815,4495.0,0.0,tlx_680_c_h_26
1672552820,4938.0,0.0,tlx_680_c_h_26
1672552825,4158.0,0.0,tlx_680_c_h_26
1672552830,4485.0,0.0,tlx_680_c_h_26
1672552835,3356.0,0.0,tlx_680_c_h_26
1672552840,3770.0,0.0,tlx_680_c_h_26
1672552845,4030.0,0.0,tlx_680_c_h_26
1672552850,3978.0,0.0,tlx_680_c_h_26
1672552855,4235.0,0.0,tlx_680_c_h_26
1672552860,3736.0,0.0,tlx_680_c_h_26
1672552865,3126.0,0.0,tlx_680_c_h_26
1672552870,4154.0,0.0,tlx_680_c_h_26
1672552875,4011.0,0.0,tlx_680_c_h_26
1672552880,3029.0,0.0,tlx_680_c_h_26
1672552885,4497.0,0.0,tlx_680_c_h_26
1672552890,4432.0,0.0,tlx_680_c_h_26
1672552895,3665.0,0.0,tlx_680_c_h_26
1672552900,4243.0,0.0,tlx_680_c_h_26
1672552905,4066.0,0.0,tlx_680_c_h_26
1672552910,4659.0,0.0,tlx_680_c_h_26
1672552915,3591.0,0.0,tlx_680_c_h_26
1672552920,4583.0,0.0,tlx_680_c_h_26
1672552925,3606.0,0.0,tlx_680_c_h_26
1672552930,4793.0,0.0,tlx_680_c_h_26
1672552935,4926.0,0.0,tlx_680_c_h_26
1672552940,4704.0,0.0,tlx_680_c_h_26
1672552945,4527.0,0.0,tlx_680_c_h_26
1672552950,3848.0,0.0,tlx_680_c_h_26
1672552955,3674.0,0.0,tlx_680_c_h_26
1672552960,3564.0,0.0,tlx_680_c_h_26
1672552965,4684.0,0.0,tlx_680_c_h_26
1672552970,4559.0,0.0,tlx_680_c_h_26
1672552975,3005.0,0.0,tlx_680_c_h_26
1672552980,4213.0,0.0,tlx_680_c_h_26
1672552985,4817.0,0.0,tlx_680_c_h_26
1672552990,4240.0,0.0,tlx_680_c_h_26
1672552995,3790.0,0.0,tlx_680_c_h_26
1672553000,3512.0,0.0,tlx_680_c_h_26
1672553005,3107.0,0.0,tlx_680_c_h_26
1672553010,4366.0,0.0,tlx_680_c_h_26
1672553015,3207.0,0.0,tlx_680_c_h_26
1672553020,3964.0,0.0,tlx_680_c_h_26
1672553025,4207.0,0.0,tlx_680_c_h_26
1672553030,4141.0,0.0,tlx_680_c_h_26
1672553035,3964.0,0.0,tlx_680_c_h_26
1672553040,4675.0,0.0,tlx_680_c_h_26
1672553045,4326.0,0.0,tlx_680_c_h_26
1672553050,3992.0,0.0,tlx_680_c_h_26
1672553055,4202.0,0.0,tlx_680_c_h_26
1672553060,3130.0,0.0,tlx_680_c_h_26
1672553065,3798.0,0.0,tlx_680_c_h_26
1672553070,4590.0,0.0,tlx_680_c_h_26
1672553075,4773.0,0.0,tlx_680_c_h_26
1672553080,4837.0,0.0,tlx_680_c_h_26
1672553085,4962.0,0.0,tlx_680_c_h_26
1672553090,4204.0,0.0,tlx_680_c_h_26
1672553095,4526.0,0.0,tlx_680_c_h_26
1672553100,4561.0,0.0,tlx_680_c_h_26
1672553105,4042.0,0.0,tlx_680_c_h_26
1672553110,4363.0,0.0,tlx_680_c_h_26
1672553115,3884.0,0.0,tlx_680_c_h_26
1672553120,4400.0,0.0,tlx_680_c_h_26
1672553125,4806.0,0.0,tlx_680_c_h_26
1672553130,4210.0,0.0,tlx_680_c_h_26
1672553135,4378.0,0.0,tlx_680_c_h_26
1672553140,4493.0,0.0,tlx_680_c_h_26
1672553145,3939.0,0.0,tlx_680_c_h_26
1672553150,4137.0,0.0,tlx_680_c_h_26
1672553155,4747.0,0.0,tlx_680_c_h_26
1672553160,4396.0,0.0,tlx_680_c_h_26
1672553165,4278.0,0.0,tlx_680_c_h_26
1672553170,3426.0,0.0,tlx_680_c_h_26
1672553175,4903.0,0.0,tlx_680_c_h_26
1672553180,3294.0,0.0,tlx_680_c_h_26
1672553185,3295.0,0.0,tlx_680_c_h_26
1672553190,4145.0,0.0,tlx_680_c_h_26
1672553195,3604.0,0.0,tlx_680_c_h_26
1672553200,4901.0,0.0,tlx_680_c_h_26
1672553205,4525.0,0.0,tlx_680_c_h_26
1672553210,4868.0,0.0,tlx_680_c_h_26
1672553215,3299.0,0.0,tlx_680_c_h_26
1672553220,4265.0,0.0,tlx_680_c_h_26
1672553225,4497.0,0.0,tlx_680_c_h_26
1672553230,3288.0,0.0,tlx_680_c_h_26
1672553235,3229.0,0.0,tlx_680_c_h_26
1672553240,4062.0,0.0,tlx_680_c_h_26
1672553245,3391.0,0.0,tlx_680_c_h_26
1672553250,3545.0,0.0,tlx_680_c_h_26
1672553255,4675.0,0.0,tlx_680_c_h_26
1672553260,4794.0,0.0,tlx_680_c_h_26
1672553265,4026.0,0.0,tlx_680_c_h_26
1672553270,4427.0,0.0,tlx_680_c_h_26
1672553275,4175.0,0.0,tlx_680_c_h_26
1672553280,4699.0,0.0,tlx_680_c_h_26
1672553285,4611.0,0.0,tlx_680_c_h_26
1672553290,4739.0,0.0,tlx_680_c_h_26
1672553295,3911.0,0.0,tlx_680_c_h_26
1672553300,4655.0,0.0,tlx_680_c_h_26
1672553305,4354.0,0.0,tlx_680_c_h_26
1672553310,3104.0,0.0,tlx_680_c_h_26
