Time,DER_680_c_27_Watts,DER_680_c_27_Vars,DER_680_c_27_loc
1672552795,4306.0,0.0,tlx_680_c_h_27
1672552800,3052.0,0.0,tlx_680_c_h_27
1672552805,3323.0,0.0,tlx_680_c_h_27
1672552810,3023.0,0.0,tlx_680_c_h_27
1672552815,3350.0,0.0,tlx_680_c_h_27
1672552820,4236.0,0.0,tlx_680_c_h_27
1672552825,3025.0,0.0,tlx_680_c_h_27
1672552830,4554.0,0.0,tlx_680_c_h_27
1672552835,3428.0,0.0,tlx_680_c_h_27
1672552840,4444.0,0.0,tlx_680_c_h_27
1672552845,4692.0,0.0,tlx_680_c_h_27
1672552850,3751.0,0.0,tlx_680_c_h_27
1672552855,4190.0,0.0,tlx_680_c_h_27
1672552860,3463.0,0.0,tlx_680_c_h_27
1672552865,4126.0,0.0,tlx_680_c_h_27
1672552870,3378.0,0.0,tlx_680_c_h_27
1672552875,3234.0,0.0,tlx_680_c_h_27
1672552880,4106.0,0.0,tlx_680_c_h_27
1672552885,4519.0,0.0,tlx_680_c_h_27
1672552890,3600.0,0.0,tlx_680_c_h_27
1672552895,3612.0,0.0,tlx_680_c_h_27
1672552900,3966.0,0.0,tlx_680_c_h_27
1672552905,3406.0,0.0,tlx_680_c_h_27
1672552910,3040.0,0.0,tlx_680_c_h_27
1672552915,3553.0,0.0,tlx_680_c_h_27
1672552920,4085.0,0.0,tlx_680_c_h_27
1672552925,3514.0,0.0,tlx_680_c_h_27
1672552930,4132.0,0.0,tlx_680_c_h_27
1672552935,3683.0,0.0,tlx_680_c_h_27
1672552940,3709.0,0.0,tlx_680_c_h_27
1672552945,4014.0,0.0,tlx_680_c_h_27
1672552950,4844.0,0.0,tlx_680_c_h_27
1672552955,3306.0,0.0,tlx_680_c_h_27
1672552960,4325.0,0.0,tlx_680_c_h_27
1672552965,3697.0,0.0,tlx_680_c_h_27
1672552970,4730.0,0.0,tlx_680_c_h_27
1672552975,3380.0,0.0,tlx_680_c_h_27
1672552980,4325.0,0.0,tlx_680_c_h_27
1672552985,4561.0,0.0,tlx_680_c_h_27
1672552990,3453.0,0.0,tlx_680_c_h_27
1672552995,4591.0,0.0,tlx_680_c_h_27
1672553000,3267.0,0.0,tlx_680_c_h_27
1672553005,3713.0,0.0,tlx_680_c_h_27
1672553010,4125.0,0.0,tlx_680_c_h_27
1672553015,4840.0,0.0,tlx_680_c_h_27
1672553020,3497.0,0.0,tlx_680_c_h_27
1672553025,4698.0,0.0,tlx_680_c_h_27
1672553030,3580.0,0.0,tlx_680_c_h_27
1672553035,4102.0,0.0,tlx_680_c_h_27
