Time,DER_671_a_17_Watts,DER_671_a_17_Vars,DER_671_a_17_loc
1672552795,4414.0,0.0,tlx_671_a_h_17
1672552800,3572.0,0.0,tlx_671_a_h_17
1672552805,4381.0,0.0,tlx_671_a_h_17
1672552810,4469.0,0.0,tlx_671_a_h_17
1672552815,3536.0,0.0,tlx_671_a_h_17
1672552820,4942.0,0.0,tlx_671_a_h_17
1672552825,4339.0,0.0,tlx_671_a_h_17
1672552830,3845.0,0.0,tlx_671_a_h_17
1672552835,3780.0,0.0,tlx_671_a_h_17
1672552840,3125.0,0.0,tlx_671_a_h_17
1672552845,3291.0,0.0,tlx_671_a_h_17
1672552850,3595.0,0.0,tlx_671_a_h_17
1672552855,3007.0,0.0,tlx_671_a_h_17
1672552860,3511.0,0.0,tlx_671_a_h_17
1672552865,3211.0,0.0,tlx_671_a_h_17
1672552870,3118.0,0.0,tlx_671_a_h_17
1672552875,4386.0,0.0,tlx_671_a_h_17
1672552880,3807.0,0.0,tlx_671_a_h_17
1672552885,3695.0,0.0,tlx_671_a_h_17
1672552890,3697.0,0.0,tlx_671_a_h_17
1672552895,4380.0,0.0,tlx_671_a_h_17
1672552900,3936.0,0.0,tlx_671_a_h_17
1672552905,3682.0,0.0,tlx_671_a_h_17
1672552910,4737.0,0.0,tlx_671_a_h_17
1672552915,4006.0,0.0,tlx_671_a_h_17
1672552920,4934.0,0.0,tlx_671_a_h_17
1672552925,3308.0,0.0,tlx_671_a_h_17
1672552930,3134.0,0.0,tlx_671_a_h_17
1672552935,4632.0,0.0,tlx_671_a_h_17
1672552940,3417.0,0.0,tlx_671_a_h_17
1672552945,3971.0,0.0,tlx_671_a_h_17
1672552950,4387.0,0.0,tlx_671_a_h_17
1672552955,4222.0,0.0,tlx_671_a_h_17
1672552960,4073.0,0.0,tlx_671_a_h_17
1672552965,4814.0,0.0,tlx_671_a_h_17
1672552970,3958.0,0.0,tlx_671_a_h_17
1672552975,3600.0,0.0,tlx_671_a_h_17
1672552980,3410.0,0.0,tlx_671_a_h_17
1672552985,4727.0,0.0,tlx_671_a_h_17
1672552990,3879.0,0.0,tlx_671_a_h_17
1672552995,4926.0,0.0,tlx_671_a_h_17
1672553000,4547.0,0.0,tlx_671_a_h_17
1672553005,3779.0,0.0,tlx_671_a_h_17
1672553010,4570.0,0.0,tlx_671_a_h_17
1672553015,4709.0,0.0,tlx_671_a_h_17
1672553020,3576.0,0.0,tlx_671_a_h_17
1672553025,3085.0,0.0,tlx_671_a_h_17
1672553030,3349.0,0.0,tlx_671_a_h_17
1672553035,3115.0,0.0,tlx_671_a_h_17
1672553040,4695.0,0.0,tlx_671_a_h_17
1672553045,4675.0,0.0,tlx_671_a_h_17
1672553050,4154.0,0.0,tlx_671_a_h_17
1672553055,3796.0,0.0,tlx_671_a_h_17
1672553060,4021.0,0.0,tlx_671_a_h_17
1672553065,4487.0,0.0,tlx_671_a_h_17
1672553070,3037.0,0.0,tlx_671_a_h_17
1672553075,4593.0,0.0,tlx_671_a_h_17
