Time,DER_684_a_26_Watts,DER_684_a_26_Vars,DER_684_a_26_loc
1672552795,3072.0,0.0,tlx_684_a_h_26
1672552800,4699.0,0.0,tlx_684_a_h_26
1672552805,3421.0,0.0,tlx_684_a_h_26
1672552810,4510.0,0.0,tlx_684_a_h_26
1672552815,3083.0,0.0,tlx_684_a_h_26
1672552820,4267.0,0.0,tlx_684_a_h_26
1672552825,4711.0,0.0,tlx_684_a_h_26
1672552830,3543.0,0.0,tlx_684_a_h_26
1672552835,3075.0,0.0,tlx_684_a_h_26
1672552840,4169.0,0.0,tlx_684_a_h_26
1672552845,3141.0,0.0,tlx_684_a_h_26
1672552850,3362.0,0.0,tlx_684_a_h_26
1672552855,4433.0,0.0,tlx_684_a_h_26
1672552860,3820.0,0.0,tlx_684_a_h_26
1672552865,3741.0,0.0,tlx_684_a_h_26
1672552870,4351.0,0.0,tlx_684_a_h_26
1672552875,3587.0,0.0,tlx_684_a_h_26
1672552880,4583.0,0.0,tlx_684_a_h_26
1672552885,4737.0,0.0,tlx_684_a_h_26
1672552890,3012.0,0.0,tlx_684_a_h_26
1672552895,4944.0,0.0,tlx_684_a_h_26
1672552900,3841.0,0.0,tlx_684_a_h_26
1672552905,3130.0,0.0,tlx_684_a_h_26
1672552910,4288.0,0.0,tlx_684_a_h_26
1672552915,3303.0,0.0,tlx_684_a_h_26
1672552920,4889.0,0.0,tlx_684_a_h_26
1672552925,3757.0,0.0,tlx_684_a_h_26
1672552930,4438.0,0.0,tlx_684_a_h_26
1672552935,4629.0,0.0,tlx_684_a_h_26
1672552940,4109.0,0.0,tlx_684_a_h_26
1672552945,4709.0,0.0,tlx_684_a_h_26
1672552950,4282.0,0.0,tlx_684_a_h_26
1672552955,3653.0,0.0,tlx_684_a_h_26
1672552960,3130.0,0.0,tlx_684_a_h_26
1672552965,3682.0,0.0,tlx_684_a_h_26
1672552970,3449.0,0.0,tlx_684_a_h_26
1672552975,3714.0,0.0,tlx_684_a_h_26
1672552980,4656.0,0.0,tlx_684_a_h_26
1672552985,3337.0,0.0,tlx_684_a_h_26
1672552990,4883.0,0.0,tlx_684_a_h_26
1672552995,4912.0,0.0,tlx_684_a_h_26
1672553000,3811.0,0.0,tlx_684_a_h_26
1672553005,3148.0,0.0,tlx_684_a_h_26
1672553010,3297.0,0.0,tlx_684_a_h_26
1672553015,3941.0,0.0,tlx_684_a_h_26
1672553020,3881.0,0.0,tlx_684_a_h_26
1672553025,4529.0,0.0,tlx_684_a_h_26
1672553030,4942.0,0.0,tlx_684_a_h_26
1672553035,4740.0,0.0,tlx_684_a_h_26
1672553040,4287.0,0.0,tlx_684_a_h_26
1672553045,4322.0,0.0,tlx_684_a_h_26
1672553050,4011.0,0.0,tlx_684_a_h_26
1672553055,4402.0,0.0,tlx_684_a_h_26
1672553060,3012.0,0.0,tlx_684_a_h_26
1672553065,3773.0,0.0,tlx_684_a_h_26
1672553070,3344.0,0.0,tlx_684_a_h_26
1672553075,4727.0,0.0,tlx_684_a_h_26
1672553080,3922.0,0.0,tlx_684_a_h_26
1672553085,4168.0,0.0,tlx_684_a_h_26
1672553090,4974.0,0.0,tlx_684_a_h_26
1672553095,3086.0,0.0,tlx_684_a_h_26
1672553100,3403.0,0.0,tlx_684_a_h_26
1672553105,3811.0,0.0,tlx_684_a_h_26
1672553110,4550.0,0.0,tlx_684_a_h_26
1672553115,3540.0,0.0,tlx_684_a_h_26
1672553120,4820.0,0.0,tlx_684_a_h_26
1672553125,3121.0,0.0,tlx_684_a_h_26
1672553130,3547.0,0.0,tlx_684_a_h_26
1672553135,3888.0,0.0,tlx_684_a_h_26
1672553140,4137.0,0.0,tlx_684_a_h_26
1672553145,3614.0,0.0,tlx_684_a_h_26
1672553150,4218.0,0.0,tlx_684_a_h_26
1672553155,3525.0,0.0,tlx_684_a_h_26
1672553160,4008.0,0.0,tlx_684_a_h_26
1672553165,3240.0,0.0,tlx_684_a_h_26
1672553170,3300.0,0.0,tlx_684_a_h_26
1672553175,3382.0,0.0,tlx_684_a_h_26
1672553180,4554.0,0.0,tlx_684_a_h_26
1672553185,4768.0,0.0,tlx_684_a_h_26
1672553190,4394.0,0.0,tlx_684_a_h_26
1672553195,4582.0,0.0,tlx_684_a_h_26
1672553200,3126.0,0.0,tlx_684_a_h_26
1672553205,3617.0,0.0,tlx_684_a_h_26
1672553210,4799.0,0.0,tlx_684_a_h_26
1672553215,3347.0,0.0,tlx_684_a_h_26
1672553220,4288.0,0.0,tlx_684_a_h_26
1672553225,3948.0,0.0,tlx_684_a_h_26
1672553230,4844.0,0.0,tlx_684_a_h_26
1672553235,4217.0,0.0,tlx_684_a_h_26
1672553240,3455.0,0.0,tlx_684_a_h_26
1672553245,4062.0,0.0,tlx_684_a_h_26
1672553250,4130.0,0.0,tlx_684_a_h_26
1672553255,4983.0,0.0,tlx_684_a_h_26
1672553260,3050.0,0.0,tlx_684_a_h_26
1672553265,4026.0,0.0,tlx_684_a_h_26
1672553270,4883.0,0.0,tlx_684_a_h_26
1672553275,3011.0,0.0,tlx_684_a_h_26
1672553280,3105.0,0.0,tlx_684_a_h_26
1672553285,3107.0,0.0,tlx_684_a_h_26
1672553290,3255.0,0.0,tlx_684_a_h_26
1672553295,3540.0,0.0,tlx_684_a_h_26
1672553300,4416.0,0.0,tlx_684_a_h_26
1672553305,3183.0,0.0,tlx_684_a_h_26
1672553310,4952.0,0.0,tlx_684_a_h_26
