Time,DER_692_c_33_Watts,DER_692_c_33_Vars,DER_692_c_33_loc
1672552795,3376.0,0.0,tlx_692_c_h_33
1672552800,3403.0,0.0,tlx_692_c_h_33
1672552805,4310.0,0.0,tlx_692_c_h_33
1672552810,4202.0,0.0,tlx_692_c_h_33
1672552815,3761.0,0.0,tlx_692_c_h_33
1672552820,3105.0,0.0,tlx_692_c_h_33
1672552825,4712.0,0.0,tlx_692_c_h_33
1672552830,4581.0,0.0,tlx_692_c_h_33
1672552835,3453.0,0.0,tlx_692_c_h_33
1672552840,4051.0,0.0,tlx_692_c_h_33
1672552845,3394.0,0.0,tlx_692_c_h_33
1672552850,4228.0,0.0,tlx_692_c_h_33
1672552855,3583.0,0.0,tlx_692_c_h_33
1672552860,4051.0,0.0,tlx_692_c_h_33
1672552865,4306.0,0.0,tlx_692_c_h_33
1672552870,4288.0,0.0,tlx_692_c_h_33
1672552875,3896.0,0.0,tlx_692_c_h_33
1672552880,3991.0,0.0,tlx_692_c_h_33
1672552885,3148.0,0.0,tlx_692_c_h_33
1672552890,4291.0,0.0,tlx_692_c_h_33
1672552895,4574.0,0.0,tlx_692_c_h_33
1672552900,3091.0,0.0,tlx_692_c_h_33
1672552905,4195.0,0.0,tlx_692_c_h_33
1672552910,3699.0,0.0,tlx_692_c_h_33
1672552915,4982.0,0.0,tlx_692_c_h_33
1672552920,4105.0,0.0,tlx_692_c_h_33
1672552925,4323.0,0.0,tlx_692_c_h_33
1672552930,4911.0,0.0,tlx_692_c_h_33
1672552935,3058.0,0.0,tlx_692_c_h_33
1672552940,4112.0,0.0,tlx_692_c_h_33
1672552945,3449.0,0.0,tlx_692_c_h_33
1672552950,3078.0,0.0,tlx_692_c_h_33
1672552955,3891.0,0.0,tlx_692_c_h_33
1672552960,3707.0,0.0,tlx_692_c_h_33
1672552965,3924.0,0.0,tlx_692_c_h_33
1672552970,3645.0,0.0,tlx_692_c_h_33
1672552975,3386.0,0.0,tlx_692_c_h_33
1672552980,4864.0,0.0,tlx_692_c_h_33
1672552985,4510.0,0.0,tlx_692_c_h_33
1672552990,3870.0,0.0,tlx_692_c_h_33
1672552995,3115.0,0.0,tlx_692_c_h_33
1672553000,3719.0,0.0,tlx_692_c_h_33
1672553005,3825.0,0.0,tlx_692_c_h_33
1672553010,4798.0,0.0,tlx_692_c_h_33
1672553015,4768.0,0.0,tlx_692_c_h_33
1672553020,3651.0,0.0,tlx_692_c_h_33
1672553025,4915.0,0.0,tlx_692_c_h_33
1672553030,4485.0,0.0,tlx_692_c_h_33
