Time,DER_632_a_35_Watts,DER_632_a_35_Vars,DER_632_a_35_loc
1672552795,4470.0,0.0,tlx_632_a_h_35
1672552800,3963.0,0.0,tlx_632_a_h_35
1672552805,4078.0,0.0,tlx_632_a_h_35
1672552810,4289.0,0.0,tlx_632_a_h_35
1672552815,4510.0,0.0,tlx_632_a_h_35
1672552820,3291.0,0.0,tlx_632_a_h_35
1672552825,3369.0,0.0,tlx_632_a_h_35
1672552830,3121.0,0.0,tlx_632_a_h_35
1672552835,3036.0,0.0,tlx_632_a_h_35
1672552840,3306.0,0.0,tlx_632_a_h_35
1672552845,3713.0,0.0,tlx_632_a_h_35
1672552850,3945.0,0.0,tlx_632_a_h_35
1672552855,3744.0,0.0,tlx_632_a_h_35
1672552860,3881.0,0.0,tlx_632_a_h_35
1672552865,4961.0,0.0,tlx_632_a_h_35
1672552870,4111.0,0.0,tlx_632_a_h_35
1672552875,4730.0,0.0,tlx_632_a_h_35
1672552880,3150.0,0.0,tlx_632_a_h_35
1672552885,4682.0,0.0,tlx_632_a_h_35
1672552890,4121.0,0.0,tlx_632_a_h_35
1672552895,3567.0,0.0,tlx_632_a_h_35
1672552900,4113.0,0.0,tlx_632_a_h_35
1672552905,4587.0,0.0,tlx_632_a_h_35
1672552910,3355.0,0.0,tlx_632_a_h_35
1672552915,3482.0,0.0,tlx_632_a_h_35
1672552920,4263.0,0.0,tlx_632_a_h_35
1672552925,4584.0,0.0,tlx_632_a_h_35
1672552930,4721.0,0.0,tlx_632_a_h_35
1672552935,4902.0,0.0,tlx_632_a_h_35
1672552940,4759.0,0.0,tlx_632_a_h_35
1672552945,3439.0,0.0,tlx_632_a_h_35
1672552950,3682.0,0.0,tlx_632_a_h_35
1672552955,4771.0,0.0,tlx_632_a_h_35
1672552960,4606.0,0.0,tlx_632_a_h_35
1672552965,3580.0,0.0,tlx_632_a_h_35
1672552970,3599.0,0.0,tlx_632_a_h_35
1672552975,3737.0,0.0,tlx_632_a_h_35
1672552980,3735.0,0.0,tlx_632_a_h_35
1672552985,4448.0,0.0,tlx_632_a_h_35
1672552990,3630.0,0.0,tlx_632_a_h_35
1672552995,4633.0,0.0,tlx_632_a_h_35
1672553000,4011.0,0.0,tlx_632_a_h_35
1672553005,3751.0,0.0,tlx_632_a_h_35
1672553010,3618.0,0.0,tlx_632_a_h_35
1672553015,4527.0,0.0,tlx_632_a_h_35
1672553020,4948.0,0.0,tlx_632_a_h_35
1672553025,3872.0,0.0,tlx_632_a_h_35
1672553030,4779.0,0.0,tlx_632_a_h_35
1672553035,4027.0,0.0,tlx_632_a_h_35
1672553040,4805.0,0.0,tlx_632_a_h_35
1672553045,4843.0,0.0,tlx_632_a_h_35
1672553050,4409.0,0.0,tlx_632_a_h_35
1672553055,3417.0,0.0,tlx_632_a_h_35
1672553060,4001.0,0.0,tlx_632_a_h_35
1672553065,3896.0,0.0,tlx_632_a_h_35
1672553070,4766.0,0.0,tlx_632_a_h_35
1672553075,4743.0,0.0,tlx_632_a_h_35
1672553080,4650.0,0.0,tlx_632_a_h_35
1672553085,4359.0,0.0,tlx_632_a_h_35
1672553090,3907.0,0.0,tlx_632_a_h_35
1672553095,4710.0,0.0,tlx_632_a_h_35
1672553100,3105.0,0.0,tlx_632_a_h_35
1672553105,4178.0,0.0,tlx_632_a_h_35
1672553110,4569.0,0.0,tlx_632_a_h_35
1672553115,4467.0,0.0,tlx_632_a_h_35
1672553120,3447.0,0.0,tlx_632_a_h_35
1672553125,4855.0,0.0,tlx_632_a_h_35
1672553130,4561.0,0.0,tlx_632_a_h_35
1672553135,3359.0,0.0,tlx_632_a_h_35
1672553140,3640.0,0.0,tlx_632_a_h_35
1672553145,4764.0,0.0,tlx_632_a_h_35
1672553150,4075.0,0.0,tlx_632_a_h_35
1672553155,4655.0,0.0,tlx_632_a_h_35
1672553160,3880.0,0.0,tlx_632_a_h_35
1672553165,3872.0,0.0,tlx_632_a_h_35
1672553170,3605.0,0.0,tlx_632_a_h_35
1672553175,4350.0,0.0,tlx_632_a_h_35
1672553180,4735.0,0.0,tlx_632_a_h_35
1672553185,4908.0,0.0,tlx_632_a_h_35
1672553190,4907.0,0.0,tlx_632_a_h_35
1672553195,4459.0,0.0,tlx_632_a_h_35
1672553200,4307.0,0.0,tlx_632_a_h_35
1672553205,3908.0,0.0,tlx_632_a_h_35
1672553210,4950.0,0.0,tlx_632_a_h_35
1672553215,4632.0,0.0,tlx_632_a_h_35
1672553220,4582.0,0.0,tlx_632_a_h_35
1672553225,3471.0,0.0,tlx_632_a_h_35
1672553230,3453.0,0.0,tlx_632_a_h_35
1672553235,4367.0,0.0,tlx_632_a_h_35
1672553240,3047.0,0.0,tlx_632_a_h_35
1672553245,4281.0,0.0,tlx_632_a_h_35
1672553250,3058.0,0.0,tlx_632_a_h_35
1672553255,3389.0,0.0,tlx_632_a_h_35
1672553260,3174.0,0.0,tlx_632_a_h_35
1672553265,4612.0,0.0,tlx_632_a_h_35
1672553270,3328.0,0.0,tlx_632_a_h_35
1672553275,4633.0,0.0,tlx_632_a_h_35
1672553280,3509.0,0.0,tlx_632_a_h_35
1672553285,4900.0,0.0,tlx_632_a_h_35
1672553290,4800.0,0.0,tlx_632_a_h_35
1672553295,4548.0,0.0,tlx_632_a_h_35
1672553300,4024.0,0.0,tlx_632_a_h_35
1672553305,3960.0,0.0,tlx_632_a_h_35
1672553310,4189.0,0.0,tlx_632_a_h_35
