Time,DER_680_b_12_Watts,DER_680_b_12_Vars,DER_680_b_12_loc
1672552795,3283.0,0.0,tlx_680_b_h_12
1672552800,3168.0,0.0,tlx_680_b_h_12
1672552805,3903.0,0.0,tlx_680_b_h_12
1672552810,3298.0,0.0,tlx_680_b_h_12
1672552815,3920.0,0.0,tlx_680_b_h_12
1672552820,4144.0,0.0,tlx_680_b_h_12
1672552825,4229.0,0.0,tlx_680_b_h_12
1672552830,3007.0,0.0,tlx_680_b_h_12
1672552835,4634.0,0.0,tlx_680_b_h_12
1672552840,3750.0,0.0,tlx_680_b_h_12
1672552845,3262.0,0.0,tlx_680_b_h_12
1672552850,4090.0,0.0,tlx_680_b_h_12
1672552855,4667.0,0.0,tlx_680_b_h_12
1672552860,3900.0,0.0,tlx_680_b_h_12
1672552865,4049.0,0.0,tlx_680_b_h_12
1672552870,3461.0,0.0,tlx_680_b_h_12
1672552875,3655.0,0.0,tlx_680_b_h_12
1672552880,4273.0,0.0,tlx_680_b_h_12
1672552885,3886.0,0.0,tlx_680_b_h_12
1672552890,4605.0,0.0,tlx_680_b_h_12
1672552895,4657.0,0.0,tlx_680_b_h_12
1672552900,3535.0,0.0,tlx_680_b_h_12
1672552905,4539.0,0.0,tlx_680_b_h_12
1672552910,3128.0,0.0,tlx_680_b_h_12
1672552915,4278.0,0.0,tlx_680_b_h_12
1672552920,3437.0,0.0,tlx_680_b_h_12
1672552925,3796.0,0.0,tlx_680_b_h_12
1672552930,3735.0,0.0,tlx_680_b_h_12
1672552935,4944.0,0.0,tlx_680_b_h_12
1672552940,4227.0,0.0,tlx_680_b_h_12
1672552945,4696.0,0.0,tlx_680_b_h_12
1672552950,3353.0,0.0,tlx_680_b_h_12
1672552955,4042.0,0.0,tlx_680_b_h_12
1672552960,4922.0,0.0,tlx_680_b_h_12
1672552965,3218.0,0.0,tlx_680_b_h_12
1672552970,3301.0,0.0,tlx_680_b_h_12
1672552975,3782.0,0.0,tlx_680_b_h_12
1672552980,3905.0,0.0,tlx_680_b_h_12
1672552985,3037.0,0.0,tlx_680_b_h_12
1672552990,4712.0,0.0,tlx_680_b_h_12
1672552995,4339.0,0.0,tlx_680_b_h_12
1672553000,4751.0,0.0,tlx_680_b_h_12
1672553005,3468.0,0.0,tlx_680_b_h_12
1672553010,4409.0,0.0,tlx_680_b_h_12
1672553015,3962.0,0.0,tlx_680_b_h_12
1672553020,3312.0,0.0,tlx_680_b_h_12
1672553025,4990.0,0.0,tlx_680_b_h_12
1672553030,4653.0,0.0,tlx_680_b_h_12
1672553035,3059.0,0.0,tlx_680_b_h_12
1672553040,4030.0,0.0,tlx_680_b_h_12
1672553045,4501.0,0.0,tlx_680_b_h_12
1672553050,4100.0,0.0,tlx_680_b_h_12
1672553055,3466.0,0.0,tlx_680_b_h_12
1672553060,4591.0,0.0,tlx_680_b_h_12
1672553065,4739.0,0.0,tlx_680_b_h_12
1672553070,3359.0,0.0,tlx_680_b_h_12
1672553075,3821.0,0.0,tlx_680_b_h_12
1672553080,3258.0,0.0,tlx_680_b_h_12
1672553085,3545.0,0.0,tlx_680_b_h_12
1672553090,3782.0,0.0,tlx_680_b_h_12
1672553095,3476.0,0.0,tlx_680_b_h_12
1672553100,3610.0,0.0,tlx_680_b_h_12
1672553105,4598.0,0.0,tlx_680_b_h_12
1672553110,3832.0,0.0,tlx_680_b_h_12
1672553115,4331.0,0.0,tlx_680_b_h_12
1672553120,3678.0,0.0,tlx_680_b_h_12
1672553125,4835.0,0.0,tlx_680_b_h_12
1672553130,3450.0,0.0,tlx_680_b_h_12
1672553135,3573.0,0.0,tlx_680_b_h_12
1672553140,4011.0,0.0,tlx_680_b_h_12
1672553145,4540.0,0.0,tlx_680_b_h_12
1672553150,4312.0,0.0,tlx_680_b_h_12
1672553155,4593.0,0.0,tlx_680_b_h_12
1672553160,4033.0,0.0,tlx_680_b_h_12
1672553165,4108.0,0.0,tlx_680_b_h_12
1672553170,4054.0,0.0,tlx_680_b_h_12
1672553175,4730.0,0.0,tlx_680_b_h_12
