Time,DER_671_a_2_Watts,DER_671_a_2_Vars,DER_671_a_2_loc
1672552795,0.0,0.0,tlx_671_a_h_2
1672552800,0.0,0.0,tlx_671_a_h_2
1672552805,0.0,0.0,tlx_671_a_h_2
1672552810,0.0,0.0,tlx_671_a_h_2
1672552815,0.0,0.0,tlx_671_a_h_2
1672552820,0.0,0.0,tlx_671_a_h_2
1672552825,0.0,0.0,tlx_671_a_h_2
1672552830,0.0,0.0,tlx_671_a_h_2
1672552835,0.0,0.0,tlx_671_a_h_2
1672552840,0.0,0.0,tlx_671_a_h_2
1672552845,0.0,0.0,tlx_671_a_h_2
1672552850,0.0,0.0,tlx_671_a_h_2
1672552855,0.0,0.0,tlx_671_a_h_2
1672552860,0.0,0.0,tlx_671_a_h_2
1672552865,0.0,0.0,tlx_671_a_h_2
1672552870,0.0,0.0,tlx_671_a_h_2
1672552875,0.0,0.0,tlx_671_a_h_2
1672552880,0.0,0.0,tlx_671_a_h_2
1672552885,0.0,0.0,tlx_671_a_h_2
1672552890,0.0,0.0,tlx_671_a_h_2
1672552895,0.0,0.0,tlx_671_a_h_2
1672552900,0.0,0.0,tlx_671_a_h_2
1672552905,0.0,0.0,tlx_671_a_h_2
1672552910,0.0,0.0,tlx_671_a_h_2
1672552915,0.0,0.0,tlx_671_a_h_2
1672552920,0.0,0.0,tlx_671_a_h_2
1672552925,0.0,0.0,tlx_671_a_h_2
1672552930,0.0,0.0,tlx_671_a_h_2
1672552935,0.0,0.0,tlx_671_a_h_2
1672552940,0.0,0.0,tlx_671_a_h_2
1672552945,0.0,0.0,tlx_671_a_h_2
1672552950,0.0,0.0,tlx_671_a_h_2
1672552955,0.0,0.0,tlx_671_a_h_2
1672552960,0.0,0.0,tlx_671_a_h_2
1672552965,0.0,0.0,tlx_671_a_h_2
1672552970,0.0,0.0,tlx_671_a_h_2
1672552975,-4435.27,0.0,tlx_671_a_h_2
1672552980,-4435.27,0.0,tlx_671_a_h_2
1672552985,-4435.27,0.0,tlx_671_a_h_2
1672552990,-4435.27,0.0,tlx_671_a_h_2
1672552995,-4435.27,0.0,tlx_671_a_h_2
1672553000,-4435.27,0.0,tlx_671_a_h_2
1672553005,-4435.27,0.0,tlx_671_a_h_2
1672553010,-4435.27,0.0,tlx_671_a_h_2
1672553015,-4435.27,0.0,tlx_671_a_h_2
1672553020,-4435.27,0.0,tlx_671_a_h_2
1672553025,-4435.27,0.0,tlx_671_a_h_2
1672553030,-4435.27,0.0,tlx_671_a_h_2
1672553035,-4429.21,0.0,tlx_671_a_h_2
1672553040,-4429.21,0.0,tlx_671_a_h_2
1672553045,-4429.21,0.0,tlx_671_a_h_2
1672553050,-4429.21,0.0,tlx_671_a_h_2
1672553055,-4429.21,0.0,tlx_671_a_h_2
1672553060,-4429.21,0.0,tlx_671_a_h_2
1672553065,-4429.21,0.0,tlx_671_a_h_2
1672553070,-4429.21,0.0,tlx_671_a_h_2
1672553075,-4429.21,0.0,tlx_671_a_h_2
1672553080,-4429.21,0.0,tlx_671_a_h_2
1672553085,-4429.21,0.0,tlx_671_a_h_2
1672553090,-4429.21,0.0,tlx_671_a_h_2
1672553095,-4431.28,0.0,tlx_671_a_h_2
1672553100,-4431.28,0.0,tlx_671_a_h_2
1672553105,-4431.28,0.0,tlx_671_a_h_2
1672553110,-4431.28,0.0,tlx_671_a_h_2
1672553115,-4431.28,0.0,tlx_671_a_h_2
1672553120,-4431.28,0.0,tlx_671_a_h_2
1672553125,-4431.28,0.0,tlx_671_a_h_2
1672553130,-4431.28,0.0,tlx_671_a_h_2
1672553135,-4431.28,0.0,tlx_671_a_h_2
1672553140,-4431.28,0.0,tlx_671_a_h_2
1672553145,-4431.28,0.0,tlx_671_a_h_2
1672553150,-4431.28,0.0,tlx_671_a_h_2
1672553155,-4443.23,0.0,tlx_671_a_h_2
1672553160,-4443.23,0.0,tlx_671_a_h_2
1672553165,-4443.23,0.0,tlx_671_a_h_2
1672553170,-4443.23,0.0,tlx_671_a_h_2
1672553175,-4443.23,0.0,tlx_671_a_h_2
1672553180,-4443.23,0.0,tlx_671_a_h_2
1672553185,-4443.23,0.0,tlx_671_a_h_2
1672553190,-4443.23,0.0,tlx_671_a_h_2
1672553195,-4443.23,0.0,tlx_671_a_h_2
1672553200,-4443.23,0.0,tlx_671_a_h_2
1672553205,-4443.23,0.0,tlx_671_a_h_2
1672553210,-4443.23,0.0,tlx_671_a_h_2
1672553215,-4428.75,0.0,tlx_671_a_h_2
1672553220,-4428.75,0.0,tlx_671_a_h_2
1672553225,-4428.75,0.0,tlx_671_a_h_2
1672553230,-4428.75,0.0,tlx_671_a_h_2
1672553235,-4428.75,0.0,tlx_671_a_h_2
1672553240,-4428.75,0.0,tlx_671_a_h_2
1672553245,-4428.75,0.0,tlx_671_a_h_2
1672553250,-4428.75,0.0,tlx_671_a_h_2
1672553255,-4428.75,0.0,tlx_671_a_h_2
1672553260,-4428.75,0.0,tlx_671_a_h_2
1672553265,-4428.75,0.0,tlx_671_a_h_2
1672553270,-4428.75,0.0,tlx_671_a_h_2
1672553275,-4423.78,0.0,tlx_671_a_h_2
1672553280,-4423.78,0.0,tlx_671_a_h_2
1672553285,-4423.78,0.0,tlx_671_a_h_2
1672553290,-4423.78,0.0,tlx_671_a_h_2
1672553295,-4423.78,0.0,tlx_671_a_h_2
1672553300,-4423.78,0.0,tlx_671_a_h_2
1672553305,-4423.78,0.0,tlx_671_a_h_2
1672553310,-4423.78,0.0,tlx_671_a_h_2
1672553315,-4423.78,0.0,tlx_671_a_h_2
1672553320,-4423.78,0.0,tlx_671_a_h_2
1672553325,-4423.78,0.0,tlx_671_a_h_2
1672553330,-4423.78,0.0,tlx_671_a_h_2
1672553335,-4416.78,0.0,tlx_671_a_h_2
1672553340,-4416.78,0.0,tlx_671_a_h_2
1672553345,-4416.78,0.0,tlx_671_a_h_2
1672553350,-4416.78,0.0,tlx_671_a_h_2
1672553355,-4416.78,0.0,tlx_671_a_h_2
1672553360,-4416.78,0.0,tlx_671_a_h_2
1672553365,-4416.78,0.0,tlx_671_a_h_2
1672553370,-4416.78,0.0,tlx_671_a_h_2
1672553375,-4416.78,0.0,tlx_671_a_h_2
1672553380,-4416.78,0.0,tlx_671_a_h_2
1672553385,-4416.78,0.0,tlx_671_a_h_2
1672553390,-4416.78,0.0,tlx_671_a_h_2
1672553395,-4419.05,0.0,tlx_671_a_h_2
1672553400,-4419.05,0.0,tlx_671_a_h_2
