Time,DER_633_b_17_Watts,DER_633_b_17_Vars,DER_633_b_17_loc
1672552795,4889.0,0.0,tlx_633_b_h_17
1672552800,3061.0,0.0,tlx_633_b_h_17
1672552805,3616.0,0.0,tlx_633_b_h_17
1672552810,3836.0,0.0,tlx_633_b_h_17
1672552815,4776.0,0.0,tlx_633_b_h_17
1672552820,3478.0,0.0,tlx_633_b_h_17
1672552825,3654.0,0.0,tlx_633_b_h_17
1672552830,3291.0,0.0,tlx_633_b_h_17
1672552835,4968.0,0.0,tlx_633_b_h_17
1672552840,3388.0,0.0,tlx_633_b_h_17
1672552845,3047.0,0.0,tlx_633_b_h_17
1672552850,3198.0,0.0,tlx_633_b_h_17
1672552855,3924.0,0.0,tlx_633_b_h_17
1672552860,4979.0,0.0,tlx_633_b_h_17
1672552865,4487.0,0.0,tlx_633_b_h_17
1672552870,4363.0,0.0,tlx_633_b_h_17
1672552875,3107.0,0.0,tlx_633_b_h_17
1672552880,3300.0,0.0,tlx_633_b_h_17
1672552885,4360.0,0.0,tlx_633_b_h_17
1672552890,4823.0,0.0,tlx_633_b_h_17
1672552895,3024.0,0.0,tlx_633_b_h_17
1672552900,4822.0,0.0,tlx_633_b_h_17
1672552905,3793.0,0.0,tlx_633_b_h_17
1672552910,3757.0,0.0,tlx_633_b_h_17
1672552915,3202.0,0.0,tlx_633_b_h_17
1672552920,3344.0,0.0,tlx_633_b_h_17
1672552925,4634.0,0.0,tlx_633_b_h_17
1672552930,3541.0,0.0,tlx_633_b_h_17
1672552935,3853.0,0.0,tlx_633_b_h_17
1672552940,3725.0,0.0,tlx_633_b_h_17
1672552945,4488.0,0.0,tlx_633_b_h_17
1672552950,4962.0,0.0,tlx_633_b_h_17
1672552955,3669.0,0.0,tlx_633_b_h_17
1672552960,4507.0,0.0,tlx_633_b_h_17
1672552965,3131.0,0.0,tlx_633_b_h_17
1672552970,3114.0,0.0,tlx_633_b_h_17
1672552975,4275.0,0.0,tlx_633_b_h_17
1672552980,3255.0,0.0,tlx_633_b_h_17
1672552985,4050.0,0.0,tlx_633_b_h_17
1672552990,3237.0,0.0,tlx_633_b_h_17
1672552995,3794.0,0.0,tlx_633_b_h_17
1672553000,3009.0,0.0,tlx_633_b_h_17
1672553005,3209.0,0.0,tlx_633_b_h_17
1672553010,4675.0,0.0,tlx_633_b_h_17
1672553015,3767.0,0.0,tlx_633_b_h_17
1672553020,3872.0,0.0,tlx_633_b_h_17
1672553025,3330.0,0.0,tlx_633_b_h_17
1672553030,4673.0,0.0,tlx_633_b_h_17
1672553035,3997.0,0.0,tlx_633_b_h_17
1672553040,3249.0,0.0,tlx_633_b_h_17
1672553045,4458.0,0.0,tlx_633_b_h_17
1672553050,4255.0,0.0,tlx_633_b_h_17
1672553055,4610.0,0.0,tlx_633_b_h_17
1672553060,3222.0,0.0,tlx_633_b_h_17
1672553065,4056.0,0.0,tlx_633_b_h_17
1672553070,3928.0,0.0,tlx_633_b_h_17
1672553075,4267.0,0.0,tlx_633_b_h_17
1672553080,3244.0,0.0,tlx_633_b_h_17
1672553085,4011.0,0.0,tlx_633_b_h_17
1672553090,4300.0,0.0,tlx_633_b_h_17
1672553095,3748.0,0.0,tlx_633_b_h_17
1672553100,3091.0,0.0,tlx_633_b_h_17
1672553105,4006.0,0.0,tlx_633_b_h_17
1672553110,3115.0,0.0,tlx_633_b_h_17
1672553115,3311.0,0.0,tlx_633_b_h_17
1672553120,3171.0,0.0,tlx_633_b_h_17
1672553125,4614.0,0.0,tlx_633_b_h_17
1672553130,4982.0,0.0,tlx_633_b_h_17
1672553135,4959.0,0.0,tlx_633_b_h_17
1672553140,4704.0,0.0,tlx_633_b_h_17
1672553145,4023.0,0.0,tlx_633_b_h_17
1672553150,3554.0,0.0,tlx_633_b_h_17
1672553155,4957.0,0.0,tlx_633_b_h_17
1672553160,3660.0,0.0,tlx_633_b_h_17
1672553165,3108.0,0.0,tlx_633_b_h_17
1672553170,3543.0,0.0,tlx_633_b_h_17
1672553175,3951.0,0.0,tlx_633_b_h_17
1672553180,3292.0,0.0,tlx_633_b_h_17
1672553185,4503.0,0.0,tlx_633_b_h_17
1672553190,3885.0,0.0,tlx_633_b_h_17
1672553195,4755.0,0.0,tlx_633_b_h_17
1672553200,3530.0,0.0,tlx_633_b_h_17
1672553205,3529.0,0.0,tlx_633_b_h_17
1672553210,4755.0,0.0,tlx_633_b_h_17
1672553215,4149.0,0.0,tlx_633_b_h_17
1672553220,3757.0,0.0,tlx_633_b_h_17
1672553225,3501.0,0.0,tlx_633_b_h_17
1672553230,4300.0,0.0,tlx_633_b_h_17
1672553235,3674.0,0.0,tlx_633_b_h_17
1672553240,4416.0,0.0,tlx_633_b_h_17
1672553245,4057.0,0.0,tlx_633_b_h_17
1672553250,3946.0,0.0,tlx_633_b_h_17
1672553255,4890.0,0.0,tlx_633_b_h_17
1672553260,4526.0,0.0,tlx_633_b_h_17
1672553265,3929.0,0.0,tlx_633_b_h_17
1672553270,4393.0,0.0,tlx_633_b_h_17
1672553275,4129.0,0.0,tlx_633_b_h_17
1672553280,3215.0,0.0,tlx_633_b_h_17
1672553285,4459.0,0.0,tlx_633_b_h_17
1672553290,4301.0,0.0,tlx_633_b_h_17
1672553295,3120.0,0.0,tlx_633_b_h_17
1672553300,4103.0,0.0,tlx_633_b_h_17
1672553305,3123.0,0.0,tlx_633_b_h_17
1672553310,4692.0,0.0,tlx_633_b_h_17
1672553315,3493.0,0.0,tlx_633_b_h_17
1672553320,3727.0,0.0,tlx_633_b_h_17
1672553325,3822.0,0.0,tlx_633_b_h_17
1672553330,3606.0,0.0,tlx_633_b_h_17
1672553335,4215.0,0.0,tlx_633_b_h_17
1672553340,3266.0,0.0,tlx_633_b_h_17
1672553345,3058.0,0.0,tlx_633_b_h_17
1672553350,4136.0,0.0,tlx_633_b_h_17
1672553355,3208.0,0.0,tlx_633_b_h_17
1672553360,4539.0,0.0,tlx_633_b_h_17
1672553365,4199.0,0.0,tlx_633_b_h_17
1672553370,3207.0,0.0,tlx_633_b_h_17
1672553375,3827.0,0.0,tlx_633_b_h_17
1672553380,4912.0,0.0,tlx_633_b_h_17
1672553385,4668.0,0.0,tlx_633_b_h_17
1672553390,4723.0,0.0,tlx_633_b_h_17
1672553395,4396.0,0.0,tlx_633_b_h_17
1672553400,3176.0,0.0,tlx_633_b_h_17
1672553405,3571.0,0.0,tlx_633_b_h_17
1672553410,4223.0,0.0,tlx_633_b_h_17
1672553415,4172.0,0.0,tlx_633_b_h_17
1672553420,3057.0,0.0,tlx_633_b_h_17
1672553425,3785.0,0.0,tlx_633_b_h_17
1672553430,4100.0,0.0,tlx_633_b_h_17
1672553435,4092.0,0.0,tlx_633_b_h_17
1672553440,4380.0,0.0,tlx_633_b_h_17
1672553445,4323.0,0.0,tlx_633_b_h_17
1672553450,3252.0,0.0,tlx_633_b_h_17
1672553455,3373.0,0.0,tlx_633_b_h_17
1672553460,3210.0,0.0,tlx_633_b_h_17
1672553465,4659.0,0.0,tlx_633_b_h_17
1672553470,3915.0,0.0,tlx_633_b_h_17
1672553475,3572.0,0.0,tlx_633_b_h_17
1672553480,3532.0,0.0,tlx_633_b_h_17
1672553485,3189.0,0.0,tlx_633_b_h_17
1672553490,3260.0,0.0,tlx_633_b_h_17
1672553495,3769.0,0.0,tlx_633_b_h_17
1672553500,3909.0,0.0,tlx_633_b_h_17
1672553505,3184.0,0.0,tlx_633_b_h_17
1672553510,4133.0,0.0,tlx_633_b_h_17
1672553515,3079.0,0.0,tlx_633_b_h_17
1672553520,3481.0,0.0,tlx_633_b_h_17
1672553525,4032.0,0.0,tlx_633_b_h_17
1672553530,4573.0,0.0,tlx_633_b_h_17
1672553535,3809.0,0.0,tlx_633_b_h_17
1672553540,3738.0,0.0,tlx_633_b_h_17
1672553545,4711.0,0.0,tlx_633_b_h_17
1672553550,3372.0,0.0,tlx_633_b_h_17
1672553555,4520.0,0.0,tlx_633_b_h_17
1672553560,4695.0,0.0,tlx_633_b_h_17
1672553565,3380.0,0.0,tlx_633_b_h_17
1672553570,4473.0,0.0,tlx_633_b_h_17
1672553575,4995.0,0.0,tlx_633_b_h_17
1672553580,3935.0,0.0,tlx_633_b_h_17
1672553585,4712.0,0.0,tlx_633_b_h_17
1672553590,4325.0,0.0,tlx_633_b_h_17
1672553595,4869.0,0.0,tlx_633_b_h_17
1672553600,4604.0,0.0,tlx_633_b_h_17
1672553605,4378.0,0.0,tlx_633_b_h_17
1672553610,3214.0,0.0,tlx_633_b_h_17
1672553615,4108.0,0.0,tlx_633_b_h_17
1672553620,4861.0,0.0,tlx_633_b_h_17
1672553625,3616.0,0.0,tlx_633_b_h_17
1672553630,3127.0,0.0,tlx_633_b_h_17
1672553635,3026.0,0.0,tlx_633_b_h_17
1672553640,3622.0,0.0,tlx_633_b_h_17
1672553645,4215.0,0.0,tlx_633_b_h_17
1672553650,4761.0,0.0,tlx_633_b_h_17
1672553655,4584.0,0.0,tlx_633_b_h_17
1672553660,4346.0,0.0,tlx_633_b_h_17
1672553665,4510.0,0.0,tlx_633_b_h_17
1672553670,3617.0,0.0,tlx_633_b_h_17
1672553675,3719.0,0.0,tlx_633_b_h_17
1672553680,4466.0,0.0,tlx_633_b_h_17
1672553685,3021.0,0.0,tlx_633_b_h_17
1672553690,4877.0,0.0,tlx_633_b_h_17
1672553695,3691.0,0.0,tlx_633_b_h_17
1672553700,4786.0,0.0,tlx_633_b_h_17
1672553705,3719.0,0.0,tlx_633_b_h_17
1672553710,3595.0,0.0,tlx_633_b_h_17
1672553715,4685.0,0.0,tlx_633_b_h_17
1672553720,4571.0,0.0,tlx_633_b_h_17
1672553725,4379.0,0.0,tlx_633_b_h_17
1672553730,4985.0,0.0,tlx_633_b_h_17
1672553735,4153.0,0.0,tlx_633_b_h_17
1672553740,3301.0,0.0,tlx_633_b_h_17
1672553745,4423.0,0.0,tlx_633_b_h_17
1672553750,3657.0,0.0,tlx_633_b_h_17
1672553755,4865.0,0.0,tlx_633_b_h_17
1672553760,4573.0,0.0,tlx_633_b_h_17
1672553765,3779.0,0.0,tlx_633_b_h_17
1672553770,3900.0,0.0,tlx_633_b_h_17
1672553775,3922.0,0.0,tlx_633_b_h_17
1672553780,4390.0,0.0,tlx_633_b_h_17
1672553785,3706.0,0.0,tlx_633_b_h_17
1672553790,3886.0,0.0,tlx_633_b_h_17
1672553795,3791.0,0.0,tlx_633_b_h_17
1672553800,3035.0,0.0,tlx_633_b_h_17
1672553805,3404.0,0.0,tlx_633_b_h_17
1672553810,4063.0,0.0,tlx_633_b_h_17
1672553815,4246.0,0.0,tlx_633_b_h_17
1672553820,3636.0,0.0,tlx_633_b_h_17
1672553825,3239.0,0.0,tlx_633_b_h_17
1672553830,4358.0,0.0,tlx_633_b_h_17
1672553835,4422.0,0.0,tlx_633_b_h_17
1672553840,3060.0,0.0,tlx_633_b_h_17
1672553845,4894.0,0.0,tlx_633_b_h_17
1672553850,3842.0,0.0,tlx_633_b_h_17
1672553855,4525.0,0.0,tlx_633_b_h_17
1672553860,3021.0,0.0,tlx_633_b_h_17
1672553865,3158.0,0.0,tlx_633_b_h_17
1672553870,4115.0,0.0,tlx_633_b_h_17
1672553875,3807.0,0.0,tlx_633_b_h_17
1672553880,3080.0,0.0,tlx_633_b_h_17
1672553885,4856.0,0.0,tlx_633_b_h_17
1672553890,3271.0,0.0,tlx_633_b_h_17
1672553895,3015.0,0.0,tlx_633_b_h_17
1672553900,4638.0,0.0,tlx_633_b_h_17
1672553905,4893.0,0.0,tlx_633_b_h_17
1672553910,3508.0,0.0,tlx_633_b_h_17
1672553915,4774.0,0.0,tlx_633_b_h_17
1672553920,4090.0,0.0,tlx_633_b_h_17
1672553925,3548.0,0.0,tlx_633_b_h_17
1672553930,3912.0,0.0,tlx_633_b_h_17
1672553935,4514.0,0.0,tlx_633_b_h_17
1672553940,3066.0,0.0,tlx_633_b_h_17
1672553945,4573.0,0.0,tlx_633_b_h_17
1672553950,3665.0,0.0,tlx_633_b_h_17
1672553955,4200.0,0.0,tlx_633_b_h_17
1672553960,3740.0,0.0,tlx_633_b_h_17
1672553965,3275.0,0.0,tlx_633_b_h_17
1672553970,4122.0,0.0,tlx_633_b_h_17
1672553975,3551.0,0.0,tlx_633_b_h_17
1672553980,4593.0,0.0,tlx_633_b_h_17
1672553985,4377.0,0.0,tlx_633_b_h_17
1672553990,4258.0,0.0,tlx_633_b_h_17
1672553995,4441.0,0.0,tlx_633_b_h_17
1672554000,4833.0,0.0,tlx_633_b_h_17
1672554005,3003.0,0.0,tlx_633_b_h_17
1672554010,4966.0,0.0,tlx_633_b_h_17
1672554015,3103.0,0.0,tlx_633_b_h_17
1672554020,4930.0,0.0,tlx_633_b_h_17
1672554025,3706.0,0.0,tlx_633_b_h_17
1672554030,3195.0,0.0,tlx_633_b_h_17
1672554035,3016.0,0.0,tlx_633_b_h_17
1672554040,4381.0,0.0,tlx_633_b_h_17
1672554045,4360.0,0.0,tlx_633_b_h_17
