Time,DER_675_b_7_Watts,DER_675_b_7_Vars,DER_675_b_7_loc
1672552795,3266.0,0.0,tlx_675_b_h_7
1672552800,4827.0,0.0,tlx_675_b_h_7
1672552805,3074.0,0.0,tlx_675_b_h_7
1672552810,3366.0,0.0,tlx_675_b_h_7
1672552815,4898.0,0.0,tlx_675_b_h_7
1672552820,3296.0,0.0,tlx_675_b_h_7
1672552825,4694.0,0.0,tlx_675_b_h_7
1672552830,3449.0,0.0,tlx_675_b_h_7
1672552835,3730.0,0.0,tlx_675_b_h_7
1672552840,4240.0,0.0,tlx_675_b_h_7
1672552845,3516.0,0.0,tlx_675_b_h_7
1672552850,4071.0,0.0,tlx_675_b_h_7
1672552855,3522.0,0.0,tlx_675_b_h_7
1672552860,3447.0,0.0,tlx_675_b_h_7
1672552865,3689.0,0.0,tlx_675_b_h_7
1672552870,3199.0,0.0,tlx_675_b_h_7
1672552875,4446.0,0.0,tlx_675_b_h_7
1672552880,4958.0,0.0,tlx_675_b_h_7
1672552885,3194.0,0.0,tlx_675_b_h_7
1672552890,4781.0,0.0,tlx_675_b_h_7
1672552895,4692.0,0.0,tlx_675_b_h_7
1672552900,4925.0,0.0,tlx_675_b_h_7
1672552905,4350.0,0.0,tlx_675_b_h_7
1672552910,4489.0,0.0,tlx_675_b_h_7
1672552915,3351.0,0.0,tlx_675_b_h_7
1672552920,3069.0,0.0,tlx_675_b_h_7
1672552925,4412.0,0.0,tlx_675_b_h_7
1672552930,3798.0,0.0,tlx_675_b_h_7
1672552935,3758.0,0.0,tlx_675_b_h_7
1672552940,4590.0,0.0,tlx_675_b_h_7
1672552945,4251.0,0.0,tlx_675_b_h_7
1672552950,4305.0,0.0,tlx_675_b_h_7
1672552955,4286.0,0.0,tlx_675_b_h_7
1672552960,4961.0,0.0,tlx_675_b_h_7
1672552965,3233.0,0.0,tlx_675_b_h_7
1672552970,4325.0,0.0,tlx_675_b_h_7
1672552975,4557.0,0.0,tlx_675_b_h_7
1672552980,4165.0,0.0,tlx_675_b_h_7
1672552985,3421.0,0.0,tlx_675_b_h_7
1672552990,4083.0,0.0,tlx_675_b_h_7
1672552995,3255.0,0.0,tlx_675_b_h_7
1672553000,3180.0,0.0,tlx_675_b_h_7
1672553005,3264.0,0.0,tlx_675_b_h_7
1672553010,4194.0,0.0,tlx_675_b_h_7
