Time,DER_684_c_13_Watts,DER_684_c_13_Vars,DER_684_c_13_loc
1672552795,3607.0,0.0,tlx_684_c_h_13
1672552800,3226.0,0.0,tlx_684_c_h_13
1672552805,4481.0,0.0,tlx_684_c_h_13
1672552810,3367.0,0.0,tlx_684_c_h_13
1672552815,3828.0,0.0,tlx_684_c_h_13
1672552820,3348.0,0.0,tlx_684_c_h_13
1672552825,3770.0,0.0,tlx_684_c_h_13
1672552830,3877.0,0.0,tlx_684_c_h_13
1672552835,4022.0,0.0,tlx_684_c_h_13
1672552840,3069.0,0.0,tlx_684_c_h_13
1672552845,4867.0,0.0,tlx_684_c_h_13
1672552850,3461.0,0.0,tlx_684_c_h_13
1672552855,3822.0,0.0,tlx_684_c_h_13
1672552860,3258.0,0.0,tlx_684_c_h_13
1672552865,3817.0,0.0,tlx_684_c_h_13
1672552870,3361.0,0.0,tlx_684_c_h_13
1672552875,4181.0,0.0,tlx_684_c_h_13
1672552880,3979.0,0.0,tlx_684_c_h_13
1672552885,4752.0,0.0,tlx_684_c_h_13
1672552890,4998.0,0.0,tlx_684_c_h_13
1672552895,3406.0,0.0,tlx_684_c_h_13
1672552900,3699.0,0.0,tlx_684_c_h_13
1672552905,4153.0,0.0,tlx_684_c_h_13
1672552910,3795.0,0.0,tlx_684_c_h_13
1672552915,3030.0,0.0,tlx_684_c_h_13
1672552920,3416.0,0.0,tlx_684_c_h_13
1672552925,3610.0,0.0,tlx_684_c_h_13
1672552930,4125.0,0.0,tlx_684_c_h_13
1672552935,4844.0,0.0,tlx_684_c_h_13
1672552940,3034.0,0.0,tlx_684_c_h_13
1672552945,3987.0,0.0,tlx_684_c_h_13
1672552950,3803.0,0.0,tlx_684_c_h_13
1672552955,3133.0,0.0,tlx_684_c_h_13
1672552960,3330.0,0.0,tlx_684_c_h_13
1672552965,3895.0,0.0,tlx_684_c_h_13
1672552970,4530.0,0.0,tlx_684_c_h_13
1672552975,4657.0,0.0,tlx_684_c_h_13
1672552980,3691.0,0.0,tlx_684_c_h_13
1672552985,3605.0,0.0,tlx_684_c_h_13
1672552990,4456.0,0.0,tlx_684_c_h_13
1672552995,4735.0,0.0,tlx_684_c_h_13
1672553000,4470.0,0.0,tlx_684_c_h_13
1672553005,3796.0,0.0,tlx_684_c_h_13
1672553010,4664.0,0.0,tlx_684_c_h_13
1672553015,3146.0,0.0,tlx_684_c_h_13
