Time,DER_680_c_4_Watts,DER_680_c_4_Vars,DER_680_c_4_loc
1672552795,4742.0,0.0,tlx_680_c_h_4
1672552800,4189.0,0.0,tlx_680_c_h_4
1672552805,3305.0,0.0,tlx_680_c_h_4
1672552810,4352.0,0.0,tlx_680_c_h_4
1672552815,4178.0,0.0,tlx_680_c_h_4
1672552820,4912.0,0.0,tlx_680_c_h_4
1672552825,4731.0,0.0,tlx_680_c_h_4
1672552830,4703.0,0.0,tlx_680_c_h_4
1672552835,3928.0,0.0,tlx_680_c_h_4
1672552840,4067.0,0.0,tlx_680_c_h_4
1672552845,3412.0,0.0,tlx_680_c_h_4
1672552850,3817.0,0.0,tlx_680_c_h_4
1672552855,4300.0,0.0,tlx_680_c_h_4
1672552860,4618.0,0.0,tlx_680_c_h_4
1672552865,3354.0,0.0,tlx_680_c_h_4
1672552870,3501.0,0.0,tlx_680_c_h_4
1672552875,3725.0,0.0,tlx_680_c_h_4
1672552880,4368.0,0.0,tlx_680_c_h_4
1672552885,4270.0,0.0,tlx_680_c_h_4
1672552890,4548.0,0.0,tlx_680_c_h_4
1672552895,4743.0,0.0,tlx_680_c_h_4
1672552900,4607.0,0.0,tlx_680_c_h_4
1672552905,4560.0,0.0,tlx_680_c_h_4
1672552910,3908.0,0.0,tlx_680_c_h_4
1672552915,3057.0,0.0,tlx_680_c_h_4
1672552920,4220.0,0.0,tlx_680_c_h_4
1672552925,3329.0,0.0,tlx_680_c_h_4
1672552930,3296.0,0.0,tlx_680_c_h_4
1672552935,4610.0,0.0,tlx_680_c_h_4
1672552940,4965.0,0.0,tlx_680_c_h_4
1672552945,3459.0,0.0,tlx_680_c_h_4
1672552950,3914.0,0.0,tlx_680_c_h_4
1672552955,3786.0,0.0,tlx_680_c_h_4
1672552960,3895.0,0.0,tlx_680_c_h_4
1672552965,3566.0,0.0,tlx_680_c_h_4
1672552970,3402.0,0.0,tlx_680_c_h_4
1672552975,3815.0,0.0,tlx_680_c_h_4
1672552980,4454.0,0.0,tlx_680_c_h_4
1672552985,3774.0,0.0,tlx_680_c_h_4
1672552990,3062.0,0.0,tlx_680_c_h_4
1672552995,3848.0,0.0,tlx_680_c_h_4
1672553000,4756.0,0.0,tlx_680_c_h_4
