Time,DER_675_c_40_Watts,DER_675_c_40_Vars,DER_675_c_40_loc
1672552795,3150.0,0.0,tlx_675_c_h_40
1672552800,3260.0,0.0,tlx_675_c_h_40
1672552805,3288.0,0.0,tlx_675_c_h_40
1672552810,3778.0,0.0,tlx_675_c_h_40
1672552815,4399.0,0.0,tlx_675_c_h_40
1672552820,4819.0,0.0,tlx_675_c_h_40
1672552825,4631.0,0.0,tlx_675_c_h_40
1672552830,3355.0,0.0,tlx_675_c_h_40
1672552835,4514.0,0.0,tlx_675_c_h_40
1672552840,3171.0,0.0,tlx_675_c_h_40
1672552845,3314.0,0.0,tlx_675_c_h_40
1672552850,4020.0,0.0,tlx_675_c_h_40
1672552855,3474.0,0.0,tlx_675_c_h_40
1672552860,4440.0,0.0,tlx_675_c_h_40
1672552865,4327.0,0.0,tlx_675_c_h_40
1672552870,3149.0,0.0,tlx_675_c_h_40
1672552875,3475.0,0.0,tlx_675_c_h_40
1672552880,3896.0,0.0,tlx_675_c_h_40
1672552885,4467.0,0.0,tlx_675_c_h_40
1672552890,4840.0,0.0,tlx_675_c_h_40
1672552895,3072.0,0.0,tlx_675_c_h_40
1672552900,3017.0,0.0,tlx_675_c_h_40
1672552905,3888.0,0.0,tlx_675_c_h_40
1672552910,3015.0,0.0,tlx_675_c_h_40
1672552915,4334.0,0.0,tlx_675_c_h_40
1672552920,4046.0,0.0,tlx_675_c_h_40
1672552925,4860.0,0.0,tlx_675_c_h_40
1672552930,4012.0,0.0,tlx_675_c_h_40
1672552935,3910.0,0.0,tlx_675_c_h_40
1672552940,3749.0,0.0,tlx_675_c_h_40
1672552945,3123.0,0.0,tlx_675_c_h_40
1672552950,3642.0,0.0,tlx_675_c_h_40
1672552955,4185.0,0.0,tlx_675_c_h_40
1672552960,3080.0,0.0,tlx_675_c_h_40
1672552965,4313.0,0.0,tlx_675_c_h_40
1672552970,3437.0,0.0,tlx_675_c_h_40
1672552975,4538.0,0.0,tlx_675_c_h_40
1672552980,4273.0,0.0,tlx_675_c_h_40
1672552985,3391.0,0.0,tlx_675_c_h_40
1672552990,4145.0,0.0,tlx_675_c_h_40
1672552995,3757.0,0.0,tlx_675_c_h_40
1672553000,3492.0,0.0,tlx_675_c_h_40
1672553005,3256.0,0.0,tlx_675_c_h_40
1672553010,3943.0,0.0,tlx_675_c_h_40
1672553015,4895.0,0.0,tlx_675_c_h_40
1672553020,4535.0,0.0,tlx_675_c_h_40
1672553025,3627.0,0.0,tlx_675_c_h_40
1672553030,4641.0,0.0,tlx_675_c_h_40
1672553035,3600.0,0.0,tlx_675_c_h_40
1672553040,4587.0,0.0,tlx_675_c_h_40
1672553045,3515.0,0.0,tlx_675_c_h_40
1672553050,4029.0,0.0,tlx_675_c_h_40
1672553055,3933.0,0.0,tlx_675_c_h_40
1672553060,3539.0,0.0,tlx_675_c_h_40
1672553065,3712.0,0.0,tlx_675_c_h_40
1672553070,4075.0,0.0,tlx_675_c_h_40
1672553075,4692.0,0.0,tlx_675_c_h_40
1672553080,4569.0,0.0,tlx_675_c_h_40
1672553085,3836.0,0.0,tlx_675_c_h_40
1672553090,4347.0,0.0,tlx_675_c_h_40
1672553095,4608.0,0.0,tlx_675_c_h_40
1672553100,4435.0,0.0,tlx_675_c_h_40
1672553105,3430.0,0.0,tlx_675_c_h_40
