Time,DER_671_b_39_Watts,DER_671_b_39_Vars,DER_671_b_39_loc
1672552795,4905.0,0.0,tlx_671_b_h_39
1672552800,4033.0,0.0,tlx_671_b_h_39
1672552805,4186.0,0.0,tlx_671_b_h_39
1672552810,3128.0,0.0,tlx_671_b_h_39
1672552815,4384.0,0.0,tlx_671_b_h_39
1672552820,3700.0,0.0,tlx_671_b_h_39
1672552825,4780.0,0.0,tlx_671_b_h_39
1672552830,3745.0,0.0,tlx_671_b_h_39
1672552835,3443.0,0.0,tlx_671_b_h_39
1672552840,4187.0,0.0,tlx_671_b_h_39
1672552845,4212.0,0.0,tlx_671_b_h_39
1672552850,4829.0,0.0,tlx_671_b_h_39
1672552855,3545.0,0.0,tlx_671_b_h_39
1672552860,3000.0,0.0,tlx_671_b_h_39
1672552865,3005.0,0.0,tlx_671_b_h_39
1672552870,4931.0,0.0,tlx_671_b_h_39
1672552875,3969.0,0.0,tlx_671_b_h_39
1672552880,3488.0,0.0,tlx_671_b_h_39
1672552885,3257.0,0.0,tlx_671_b_h_39
1672552890,3612.0,0.0,tlx_671_b_h_39
1672552895,3559.0,0.0,tlx_671_b_h_39
1672552900,3269.0,0.0,tlx_671_b_h_39
1672552905,4408.0,0.0,tlx_671_b_h_39
1672552910,3999.0,0.0,tlx_671_b_h_39
1672552915,4059.0,0.0,tlx_671_b_h_39
1672552920,3430.0,0.0,tlx_671_b_h_39
1672552925,4402.0,0.0,tlx_671_b_h_39
1672552930,4422.0,0.0,tlx_671_b_h_39
1672552935,4745.0,0.0,tlx_671_b_h_39
1672552940,4772.0,0.0,tlx_671_b_h_39
1672552945,4105.0,0.0,tlx_671_b_h_39
1672552950,3521.0,0.0,tlx_671_b_h_39
1672552955,4483.0,0.0,tlx_671_b_h_39
1672552960,3905.0,0.0,tlx_671_b_h_39
1672552965,4537.0,0.0,tlx_671_b_h_39
1672552970,3502.0,0.0,tlx_671_b_h_39
1672552975,4398.0,0.0,tlx_671_b_h_39
1672552980,3873.0,0.0,tlx_671_b_h_39
1672552985,4171.0,0.0,tlx_671_b_h_39
1672552990,3736.0,0.0,tlx_671_b_h_39
1672552995,4443.0,0.0,tlx_671_b_h_39
1672553000,4801.0,0.0,tlx_671_b_h_39
1672553005,3945.0,0.0,tlx_671_b_h_39
1672553010,4353.0,0.0,tlx_671_b_h_39
1672553015,4400.0,0.0,tlx_671_b_h_39
1672553020,3611.0,0.0,tlx_671_b_h_39
1672553025,3955.0,0.0,tlx_671_b_h_39
1672553030,3611.0,0.0,tlx_671_b_h_39
1672553035,3108.0,0.0,tlx_671_b_h_39
1672553040,3650.0,0.0,tlx_671_b_h_39
1672553045,4957.0,0.0,tlx_671_b_h_39
1672553050,3793.0,0.0,tlx_671_b_h_39
1672553055,3532.0,0.0,tlx_671_b_h_39
1672553060,3104.0,0.0,tlx_671_b_h_39
1672553065,3514.0,0.0,tlx_671_b_h_39
1672553070,4454.0,0.0,tlx_671_b_h_39
1672553075,4926.0,0.0,tlx_671_b_h_39
1672553080,4982.0,0.0,tlx_671_b_h_39
1672553085,4015.0,0.0,tlx_671_b_h_39
1672553090,4743.0,0.0,tlx_671_b_h_39
1672553095,3781.0,0.0,tlx_671_b_h_39
1672553100,4319.0,0.0,tlx_671_b_h_39
1672553105,4881.0,0.0,tlx_671_b_h_39
1672553110,4140.0,0.0,tlx_671_b_h_39
1672553115,3747.0,0.0,tlx_671_b_h_39
1672553120,3209.0,0.0,tlx_671_b_h_39
1672553125,4042.0,0.0,tlx_671_b_h_39
1672553130,4361.0,0.0,tlx_671_b_h_39
1672553135,3273.0,0.0,tlx_671_b_h_39
1672553140,3902.0,0.0,tlx_671_b_h_39
1672553145,4162.0,0.0,tlx_671_b_h_39
1672553150,3731.0,0.0,tlx_671_b_h_39
1672553155,4134.0,0.0,tlx_671_b_h_39
1672553160,4530.0,0.0,tlx_671_b_h_39
1672553165,3271.0,0.0,tlx_671_b_h_39
1672553170,3859.0,0.0,tlx_671_b_h_39
1672553175,4369.0,0.0,tlx_671_b_h_39
1672553180,4926.0,0.0,tlx_671_b_h_39
1672553185,3146.0,0.0,tlx_671_b_h_39
1672553190,4603.0,0.0,tlx_671_b_h_39
1672553195,4033.0,0.0,tlx_671_b_h_39
1672553200,4286.0,0.0,tlx_671_b_h_39
1672553205,4426.0,0.0,tlx_671_b_h_39
1672553210,3847.0,0.0,tlx_671_b_h_39
1672553215,4267.0,0.0,tlx_671_b_h_39
1672553220,3482.0,0.0,tlx_671_b_h_39
1672553225,3609.0,0.0,tlx_671_b_h_39
1672553230,3477.0,0.0,tlx_671_b_h_39
1672553235,3921.0,0.0,tlx_671_b_h_39
1672553240,4048.0,0.0,tlx_671_b_h_39
1672553245,3246.0,0.0,tlx_671_b_h_39
1672553250,4710.0,0.0,tlx_671_b_h_39
1672553255,3890.0,0.0,tlx_671_b_h_39
1672553260,4396.0,0.0,tlx_671_b_h_39
1672553265,4637.0,0.0,tlx_671_b_h_39
1672553270,3566.0,0.0,tlx_671_b_h_39
1672553275,4762.0,0.0,tlx_671_b_h_39
1672553280,3231.0,0.0,tlx_671_b_h_39
1672553285,3096.0,0.0,tlx_671_b_h_39
1672553290,3641.0,0.0,tlx_671_b_h_39
1672553295,3062.0,0.0,tlx_671_b_h_39
1672553300,3090.0,0.0,tlx_671_b_h_39
1672553305,3496.0,0.0,tlx_671_b_h_39
1672553310,3076.0,0.0,tlx_671_b_h_39
1672553315,3388.0,0.0,tlx_671_b_h_39
1672553320,4636.0,0.0,tlx_671_b_h_39
1672553325,4999.0,0.0,tlx_671_b_h_39
1672553330,4790.0,0.0,tlx_671_b_h_39
1672553335,4989.0,0.0,tlx_671_b_h_39
1672553340,4744.0,0.0,tlx_671_b_h_39
1672553345,3889.0,0.0,tlx_671_b_h_39
1672553350,3164.0,0.0,tlx_671_b_h_39
1672553355,4491.0,0.0,tlx_671_b_h_39
1672553360,4938.0,0.0,tlx_671_b_h_39
1672553365,3830.0,0.0,tlx_671_b_h_39
1672553370,4571.0,0.0,tlx_671_b_h_39
1672553375,4406.0,0.0,tlx_671_b_h_39
1672553380,4481.0,0.0,tlx_671_b_h_39
1672553385,3825.0,0.0,tlx_671_b_h_39
1672553390,4603.0,0.0,tlx_671_b_h_39
1672553395,3548.0,0.0,tlx_671_b_h_39
1672553400,4793.0,0.0,tlx_671_b_h_39
1672553405,4350.0,0.0,tlx_671_b_h_39
1672553410,3755.0,0.0,tlx_671_b_h_39
1672553415,4134.0,0.0,tlx_671_b_h_39
1672553420,3607.0,0.0,tlx_671_b_h_39
1672553425,3482.0,0.0,tlx_671_b_h_39
1672553430,4131.0,0.0,tlx_671_b_h_39
1672553435,4069.0,0.0,tlx_671_b_h_39
1672553440,4689.0,0.0,tlx_671_b_h_39
1672553445,3220.0,0.0,tlx_671_b_h_39
1672553450,4674.0,0.0,tlx_671_b_h_39
1672553455,3031.0,0.0,tlx_671_b_h_39
1672553460,4279.0,0.0,tlx_671_b_h_39
1672553465,3091.0,0.0,tlx_671_b_h_39
1672553470,3983.0,0.0,tlx_671_b_h_39
1672553475,3006.0,0.0,tlx_671_b_h_39
1672553480,3532.0,0.0,tlx_671_b_h_39
1672553485,3726.0,0.0,tlx_671_b_h_39
1672553490,3610.0,0.0,tlx_671_b_h_39
1672553495,3771.0,0.0,tlx_671_b_h_39
1672553500,4934.0,0.0,tlx_671_b_h_39
1672553505,3296.0,0.0,tlx_671_b_h_39
1672553510,4100.0,0.0,tlx_671_b_h_39
1672553515,4884.0,0.0,tlx_671_b_h_39
1672553520,3916.0,0.0,tlx_671_b_h_39
1672553525,3837.0,0.0,tlx_671_b_h_39
1672553530,3414.0,0.0,tlx_671_b_h_39
1672553535,3876.0,0.0,tlx_671_b_h_39
1672553540,4006.0,0.0,tlx_671_b_h_39
1672553545,3812.0,0.0,tlx_671_b_h_39
1672553550,4012.0,0.0,tlx_671_b_h_39
1672553555,3880.0,0.0,tlx_671_b_h_39
1672553560,3333.0,0.0,tlx_671_b_h_39
1672553565,4497.0,0.0,tlx_671_b_h_39
1672553570,3889.0,0.0,tlx_671_b_h_39
1672553575,3300.0,0.0,tlx_671_b_h_39
1672553580,4855.0,0.0,tlx_671_b_h_39
1672553585,4011.0,0.0,tlx_671_b_h_39
1672553590,4141.0,0.0,tlx_671_b_h_39
