Time,DER_671_b_9_Watts,DER_671_b_9_Vars,DER_671_b_9_loc
1672552795,3301.0,0.0,tlx_671_b_h_9
1672552800,4924.0,0.0,tlx_671_b_h_9
1672552805,4796.0,0.0,tlx_671_b_h_9
1672552810,3656.0,0.0,tlx_671_b_h_9
1672552815,3719.0,0.0,tlx_671_b_h_9
1672552820,4249.0,0.0,tlx_671_b_h_9
1672552825,3271.0,0.0,tlx_671_b_h_9
1672552830,4957.0,0.0,tlx_671_b_h_9
1672552835,3020.0,0.0,tlx_671_b_h_9
1672552840,3714.0,0.0,tlx_671_b_h_9
1672552845,4534.0,0.0,tlx_671_b_h_9
1672552850,4935.0,0.0,tlx_671_b_h_9
1672552855,4564.0,0.0,tlx_671_b_h_9
1672552860,3393.0,0.0,tlx_671_b_h_9
1672552865,3495.0,0.0,tlx_671_b_h_9
1672552870,4295.0,0.0,tlx_671_b_h_9
1672552875,3520.0,0.0,tlx_671_b_h_9
1672552880,3285.0,0.0,tlx_671_b_h_9
1672552885,3937.0,0.0,tlx_671_b_h_9
1672552890,3098.0,0.0,tlx_671_b_h_9
1672552895,3168.0,0.0,tlx_671_b_h_9
1672552900,4756.0,0.0,tlx_671_b_h_9
1672552905,4952.0,0.0,tlx_671_b_h_9
1672552910,3873.0,0.0,tlx_671_b_h_9
1672552915,3618.0,0.0,tlx_671_b_h_9
1672552920,4819.0,0.0,tlx_671_b_h_9
1672552925,3096.0,0.0,tlx_671_b_h_9
1672552930,3426.0,0.0,tlx_671_b_h_9
1672552935,4748.0,0.0,tlx_671_b_h_9
1672552940,4385.0,0.0,tlx_671_b_h_9
1672552945,4589.0,0.0,tlx_671_b_h_9
1672552950,3474.0,0.0,tlx_671_b_h_9
1672552955,3469.0,0.0,tlx_671_b_h_9
1672552960,4261.0,0.0,tlx_671_b_h_9
1672552965,4236.0,0.0,tlx_671_b_h_9
1672552970,4689.0,0.0,tlx_671_b_h_9
1672552975,4733.0,0.0,tlx_671_b_h_9
1672552980,4966.0,0.0,tlx_671_b_h_9
1672552985,4888.0,0.0,tlx_671_b_h_9
1672552990,4826.0,0.0,tlx_671_b_h_9
1672552995,3235.0,0.0,tlx_671_b_h_9
1672553000,3755.0,0.0,tlx_671_b_h_9
1672553005,4178.0,0.0,tlx_671_b_h_9
1672553010,4055.0,0.0,tlx_671_b_h_9
1672553015,4482.0,0.0,tlx_671_b_h_9
1672553020,4926.0,0.0,tlx_671_b_h_9
1672553025,4187.0,0.0,tlx_671_b_h_9
1672553030,3224.0,0.0,tlx_671_b_h_9
1672553035,3096.0,0.0,tlx_671_b_h_9
1672553040,3916.0,0.0,tlx_671_b_h_9
1672553045,3780.0,0.0,tlx_671_b_h_9
1672553050,3941.0,0.0,tlx_671_b_h_9
1672553055,3721.0,0.0,tlx_671_b_h_9
1672553060,3671.0,0.0,tlx_671_b_h_9
1672553065,3190.0,0.0,tlx_671_b_h_9
1672553070,4895.0,0.0,tlx_671_b_h_9
1672553075,3360.0,0.0,tlx_671_b_h_9
1672553080,3204.0,0.0,tlx_671_b_h_9
1672553085,4287.0,0.0,tlx_671_b_h_9
1672553090,4108.0,0.0,tlx_671_b_h_9
1672553095,3550.0,0.0,tlx_671_b_h_9
1672553100,3689.0,0.0,tlx_671_b_h_9
1672553105,3031.0,0.0,tlx_671_b_h_9
1672553110,3579.0,0.0,tlx_671_b_h_9
1672553115,4476.0,0.0,tlx_671_b_h_9
1672553120,3845.0,0.0,tlx_671_b_h_9
1672553125,3632.0,0.0,tlx_671_b_h_9
1672553130,3005.0,0.0,tlx_671_b_h_9
1672553135,4753.0,0.0,tlx_671_b_h_9
1672553140,4063.0,0.0,tlx_671_b_h_9
1672553145,4086.0,0.0,tlx_671_b_h_9
1672553150,3837.0,0.0,tlx_671_b_h_9
1672553155,4182.0,0.0,tlx_671_b_h_9
1672553160,4904.0,0.0,tlx_671_b_h_9
1672553165,4278.0,0.0,tlx_671_b_h_9
1672553170,3585.0,0.0,tlx_671_b_h_9
1672553175,4677.0,0.0,tlx_671_b_h_9
1672553180,3518.0,0.0,tlx_671_b_h_9
1672553185,4976.0,0.0,tlx_671_b_h_9
1672553190,4623.0,0.0,tlx_671_b_h_9
1672553195,4522.0,0.0,tlx_671_b_h_9
1672553200,4779.0,0.0,tlx_671_b_h_9
