Time,DER_645_c_36_Watts,DER_645_c_36_Vars,DER_645_c_36_loc
1672552795,4398.0,0.0,tlx_645_c_h_36
1672552800,4679.0,0.0,tlx_645_c_h_36
1672552805,3957.0,0.0,tlx_645_c_h_36
1672552810,3054.0,0.0,tlx_645_c_h_36
1672552815,3678.0,0.0,tlx_645_c_h_36
1672552820,4760.0,0.0,tlx_645_c_h_36
1672552825,4330.0,0.0,tlx_645_c_h_36
1672552830,3303.0,0.0,tlx_645_c_h_36
1672552835,3295.0,0.0,tlx_645_c_h_36
1672552840,4260.0,0.0,tlx_645_c_h_36
1672552845,4480.0,0.0,tlx_645_c_h_36
1672552850,3353.0,0.0,tlx_645_c_h_36
1672552855,4491.0,0.0,tlx_645_c_h_36
1672552860,3490.0,0.0,tlx_645_c_h_36
1672552865,3742.0,0.0,tlx_645_c_h_36
1672552870,4629.0,0.0,tlx_645_c_h_36
1672552875,4968.0,0.0,tlx_645_c_h_36
1672552880,3600.0,0.0,tlx_645_c_h_36
1672552885,3044.0,0.0,tlx_645_c_h_36
1672552890,3050.0,0.0,tlx_645_c_h_36
1672552895,3568.0,0.0,tlx_645_c_h_36
1672552900,3532.0,0.0,tlx_645_c_h_36
1672552905,4326.0,0.0,tlx_645_c_h_36
1672552910,3212.0,0.0,tlx_645_c_h_36
1672552915,3336.0,0.0,tlx_645_c_h_36
1672552920,3243.0,0.0,tlx_645_c_h_36
1672552925,4776.0,0.0,tlx_645_c_h_36
1672552930,3476.0,0.0,tlx_645_c_h_36
1672552935,3317.0,0.0,tlx_645_c_h_36
1672552940,3453.0,0.0,tlx_645_c_h_36
1672552945,4815.0,0.0,tlx_645_c_h_36
1672552950,3518.0,0.0,tlx_645_c_h_36
1672552955,4533.0,0.0,tlx_645_c_h_36
1672552960,3287.0,0.0,tlx_645_c_h_36
1672552965,4505.0,0.0,tlx_645_c_h_36
1672552970,3192.0,0.0,tlx_645_c_h_36
1672552975,4302.0,0.0,tlx_645_c_h_36
1672552980,3375.0,0.0,tlx_645_c_h_36
1672552985,3531.0,0.0,tlx_645_c_h_36
1672552990,4635.0,0.0,tlx_645_c_h_36
1672552995,3437.0,0.0,tlx_645_c_h_36
1672553000,4574.0,0.0,tlx_645_c_h_36
1672553005,3654.0,0.0,tlx_645_c_h_36
1672553010,3000.0,0.0,tlx_645_c_h_36
1672553015,3831.0,0.0,tlx_645_c_h_36
1672553020,4795.0,0.0,tlx_645_c_h_36
1672553025,3946.0,0.0,tlx_645_c_h_36
1672553030,4442.0,0.0,tlx_645_c_h_36
1672553035,4651.0,0.0,tlx_645_c_h_36
1672553040,4987.0,0.0,tlx_645_c_h_36
1672553045,3591.0,0.0,tlx_645_c_h_36
1672553050,4546.0,0.0,tlx_645_c_h_36
1672553055,3926.0,0.0,tlx_645_c_h_36
1672553060,4887.0,0.0,tlx_645_c_h_36
1672553065,3091.0,0.0,tlx_645_c_h_36
1672553070,3702.0,0.0,tlx_645_c_h_36
1672553075,3353.0,0.0,tlx_645_c_h_36
1672553080,3027.0,0.0,tlx_645_c_h_36
1672553085,3920.0,0.0,tlx_645_c_h_36
1672553090,4573.0,0.0,tlx_645_c_h_36
1672553095,3373.0,0.0,tlx_645_c_h_36
1672553100,3693.0,0.0,tlx_645_c_h_36
1672553105,3419.0,0.0,tlx_645_c_h_36
1672553110,3636.0,0.0,tlx_645_c_h_36
1672553115,4787.0,0.0,tlx_645_c_h_36
1672553120,4555.0,0.0,tlx_645_c_h_36
1672553125,3592.0,0.0,tlx_645_c_h_36
1672553130,4398.0,0.0,tlx_645_c_h_36
1672553135,3253.0,0.0,tlx_645_c_h_36
1672553140,3908.0,0.0,tlx_645_c_h_36
1672553145,3757.0,0.0,tlx_645_c_h_36
1672553150,4510.0,0.0,tlx_645_c_h_36
1672553155,4509.0,0.0,tlx_645_c_h_36
1672553160,4898.0,0.0,tlx_645_c_h_36
1672553165,4967.0,0.0,tlx_645_c_h_36
1672553170,4197.0,0.0,tlx_645_c_h_36
1672553175,3010.0,0.0,tlx_645_c_h_36
1672553180,3626.0,0.0,tlx_645_c_h_36
1672553185,4041.0,0.0,tlx_645_c_h_36
1672553190,3726.0,0.0,tlx_645_c_h_36
1672553195,4750.0,0.0,tlx_645_c_h_36
1672553200,3125.0,0.0,tlx_645_c_h_36
1672553205,4206.0,0.0,tlx_645_c_h_36
1672553210,4351.0,0.0,tlx_645_c_h_36
1672553215,4796.0,0.0,tlx_645_c_h_36
1672553220,3573.0,0.0,tlx_645_c_h_36
1672553225,4092.0,0.0,tlx_645_c_h_36
1672553230,3630.0,0.0,tlx_645_c_h_36
1672553235,3895.0,0.0,tlx_645_c_h_36
1672553240,4858.0,0.0,tlx_645_c_h_36
1672553245,4942.0,0.0,tlx_645_c_h_36
1672553250,4184.0,0.0,tlx_645_c_h_36
1672553255,3657.0,0.0,tlx_645_c_h_36
1672553260,4979.0,0.0,tlx_645_c_h_36
1672553265,3717.0,0.0,tlx_645_c_h_36
1672553270,3770.0,0.0,tlx_645_c_h_36
1672553275,3629.0,0.0,tlx_645_c_h_36
1672553280,4048.0,0.0,tlx_645_c_h_36
1672553285,4473.0,0.0,tlx_645_c_h_36
1672553290,3088.0,0.0,tlx_645_c_h_36
1672553295,4412.0,0.0,tlx_645_c_h_36
1672553300,4926.0,0.0,tlx_645_c_h_36
1672553305,4085.0,0.0,tlx_645_c_h_36
1672553310,4957.0,0.0,tlx_645_c_h_36
1672553315,3212.0,0.0,tlx_645_c_h_36
1672553320,4846.0,0.0,tlx_645_c_h_36
1672553325,3767.0,0.0,tlx_645_c_h_36
1672553330,4390.0,0.0,tlx_645_c_h_36
1672553335,3456.0,0.0,tlx_645_c_h_36
1672553340,4827.0,0.0,tlx_645_c_h_36
1672553345,4739.0,0.0,tlx_645_c_h_36
1672553350,4338.0,0.0,tlx_645_c_h_36
1672553355,3212.0,0.0,tlx_645_c_h_36
1672553360,3255.0,0.0,tlx_645_c_h_36
1672553365,3819.0,0.0,tlx_645_c_h_36
1672553370,3426.0,0.0,tlx_645_c_h_36
1672553375,3216.0,0.0,tlx_645_c_h_36
1672553380,4942.0,0.0,tlx_645_c_h_36
1672553385,4442.0,0.0,tlx_645_c_h_36
1672553390,3548.0,0.0,tlx_645_c_h_36
1672553395,3857.0,0.0,tlx_645_c_h_36
1672553400,3260.0,0.0,tlx_645_c_h_36
1672553405,3046.0,0.0,tlx_645_c_h_36
1672553410,3813.0,0.0,tlx_645_c_h_36
1672553415,4845.0,0.0,tlx_645_c_h_36
1672553420,4999.0,0.0,tlx_645_c_h_36
1672553425,4716.0,0.0,tlx_645_c_h_36
1672553430,4454.0,0.0,tlx_645_c_h_36
1672553435,4941.0,0.0,tlx_645_c_h_36
1672553440,3885.0,0.0,tlx_645_c_h_36
1672553445,3812.0,0.0,tlx_645_c_h_36
1672553450,3335.0,0.0,tlx_645_c_h_36
1672553455,3676.0,0.0,tlx_645_c_h_36
1672553460,4598.0,0.0,tlx_645_c_h_36
1672553465,4387.0,0.0,tlx_645_c_h_36
1672553470,3104.0,0.0,tlx_645_c_h_36
1672553475,4580.0,0.0,tlx_645_c_h_36
1672553480,4634.0,0.0,tlx_645_c_h_36
1672553485,4111.0,0.0,tlx_645_c_h_36
1672553490,3643.0,0.0,tlx_645_c_h_36
1672553495,3689.0,0.0,tlx_645_c_h_36
1672553500,4053.0,0.0,tlx_645_c_h_36
