Time,DER_632_c_34_Watts,DER_632_c_34_Vars,DER_632_c_34_loc
1672552795,3070.0,0.0,tlx_632_c_h_34
1672552800,4537.0,0.0,tlx_632_c_h_34
1672552805,4887.0,0.0,tlx_632_c_h_34
1672552810,3708.0,0.0,tlx_632_c_h_34
1672552815,3261.0,0.0,tlx_632_c_h_34
1672552820,3495.0,0.0,tlx_632_c_h_34
1672552825,3417.0,0.0,tlx_632_c_h_34
1672552830,3570.0,0.0,tlx_632_c_h_34
1672552835,4545.0,0.0,tlx_632_c_h_34
1672552840,4412.0,0.0,tlx_632_c_h_34
1672552845,3734.0,0.0,tlx_632_c_h_34
1672552850,3248.0,0.0,tlx_632_c_h_34
1672552855,3036.0,0.0,tlx_632_c_h_34
1672552860,4080.0,0.0,tlx_632_c_h_34
1672552865,3183.0,0.0,tlx_632_c_h_34
1672552870,4146.0,0.0,tlx_632_c_h_34
1672552875,3133.0,0.0,tlx_632_c_h_34
1672552880,3700.0,0.0,tlx_632_c_h_34
1672552885,3391.0,0.0,tlx_632_c_h_34
1672552890,4327.0,0.0,tlx_632_c_h_34
1672552895,3310.0,0.0,tlx_632_c_h_34
1672552900,3119.0,0.0,tlx_632_c_h_34
1672552905,4475.0,0.0,tlx_632_c_h_34
1672552910,3655.0,0.0,tlx_632_c_h_34
1672552915,3474.0,0.0,tlx_632_c_h_34
1672552920,3532.0,0.0,tlx_632_c_h_34
1672552925,3637.0,0.0,tlx_632_c_h_34
1672552930,4086.0,0.0,tlx_632_c_h_34
1672552935,3643.0,0.0,tlx_632_c_h_34
1672552940,3215.0,0.0,tlx_632_c_h_34
1672552945,3219.0,0.0,tlx_632_c_h_34
1672552950,4108.0,0.0,tlx_632_c_h_34
1672552955,4174.0,0.0,tlx_632_c_h_34
1672552960,4225.0,0.0,tlx_632_c_h_34
1672552965,3495.0,0.0,tlx_632_c_h_34
1672552970,3999.0,0.0,tlx_632_c_h_34
1672552975,4964.0,0.0,tlx_632_c_h_34
1672552980,3067.0,0.0,tlx_632_c_h_34
1672552985,4046.0,0.0,tlx_632_c_h_34
1672552990,4637.0,0.0,tlx_632_c_h_34
1672552995,3410.0,0.0,tlx_632_c_h_34
1672553000,3493.0,0.0,tlx_632_c_h_34
1672553005,4803.0,0.0,tlx_632_c_h_34
