Time,DER_645_c_24_Watts,DER_645_c_24_Vars,DER_645_c_24_loc
1672552795,4520.0,0.0,tlx_645_c_h_24
1672552800,3557.0,0.0,tlx_645_c_h_24
1672552805,3545.0,0.0,tlx_645_c_h_24
1672552810,4704.0,0.0,tlx_645_c_h_24
1672552815,4529.0,0.0,tlx_645_c_h_24
1672552820,3925.0,0.0,tlx_645_c_h_24
1672552825,4544.0,0.0,tlx_645_c_h_24
1672552830,4490.0,0.0,tlx_645_c_h_24
1672552835,4186.0,0.0,tlx_645_c_h_24
1672552840,3437.0,0.0,tlx_645_c_h_24
1672552845,3080.0,0.0,tlx_645_c_h_24
1672552850,3088.0,0.0,tlx_645_c_h_24
1672552855,4927.0,0.0,tlx_645_c_h_24
1672552860,4855.0,0.0,tlx_645_c_h_24
1672552865,4164.0,0.0,tlx_645_c_h_24
1672552870,4793.0,0.0,tlx_645_c_h_24
1672552875,4700.0,0.0,tlx_645_c_h_24
1672552880,3082.0,0.0,tlx_645_c_h_24
1672552885,3394.0,0.0,tlx_645_c_h_24
1672552890,3677.0,0.0,tlx_645_c_h_24
1672552895,3133.0,0.0,tlx_645_c_h_24
1672552900,3605.0,0.0,tlx_645_c_h_24
1672552905,4596.0,0.0,tlx_645_c_h_24
1672552910,4390.0,0.0,tlx_645_c_h_24
1672552915,4339.0,0.0,tlx_645_c_h_24
1672552920,4032.0,0.0,tlx_645_c_h_24
1672552925,4004.0,0.0,tlx_645_c_h_24
1672552930,4663.0,0.0,tlx_645_c_h_24
1672552935,4945.0,0.0,tlx_645_c_h_24
1672552940,4602.0,0.0,tlx_645_c_h_24
1672552945,3708.0,0.0,tlx_645_c_h_24
1672552950,3090.0,0.0,tlx_645_c_h_24
1672552955,4581.0,0.0,tlx_645_c_h_24
1672552960,3214.0,0.0,tlx_645_c_h_24
1672552965,3392.0,0.0,tlx_645_c_h_24
1672552970,4478.0,0.0,tlx_645_c_h_24
1672552975,4698.0,0.0,tlx_645_c_h_24
1672552980,3660.0,0.0,tlx_645_c_h_24
1672552985,3518.0,0.0,tlx_645_c_h_24
1672552990,3744.0,0.0,tlx_645_c_h_24
1672552995,4005.0,0.0,tlx_645_c_h_24
1672553000,4001.0,0.0,tlx_645_c_h_24
1672553005,4519.0,0.0,tlx_645_c_h_24
1672553010,3770.0,0.0,tlx_645_c_h_24
