Time,DER_680_a_13_Watts,DER_680_a_13_Vars,DER_680_a_13_loc
1672552795,3681.0,0.0,tlx_680_a_h_13
1672552800,3595.0,0.0,tlx_680_a_h_13
1672552805,3178.0,0.0,tlx_680_a_h_13
1672552810,4104.0,0.0,tlx_680_a_h_13
1672552815,4248.0,0.0,tlx_680_a_h_13
1672552820,4824.0,0.0,tlx_680_a_h_13
1672552825,3455.0,0.0,tlx_680_a_h_13
1672552830,3397.0,0.0,tlx_680_a_h_13
1672552835,3093.0,0.0,tlx_680_a_h_13
1672552840,3679.0,0.0,tlx_680_a_h_13
1672552845,3916.0,0.0,tlx_680_a_h_13
1672552850,4132.0,0.0,tlx_680_a_h_13
1672552855,4915.0,0.0,tlx_680_a_h_13
1672552860,4169.0,0.0,tlx_680_a_h_13
1672552865,3485.0,0.0,tlx_680_a_h_13
1672552870,3915.0,0.0,tlx_680_a_h_13
1672552875,4366.0,0.0,tlx_680_a_h_13
1672552880,4449.0,0.0,tlx_680_a_h_13
1672552885,3406.0,0.0,tlx_680_a_h_13
1672552890,3804.0,0.0,tlx_680_a_h_13
1672552895,3181.0,0.0,tlx_680_a_h_13
1672552900,4660.0,0.0,tlx_680_a_h_13
1672552905,4693.0,0.0,tlx_680_a_h_13
1672552910,4723.0,0.0,tlx_680_a_h_13
1672552915,3148.0,0.0,tlx_680_a_h_13
1672552920,4372.0,0.0,tlx_680_a_h_13
1672552925,3250.0,0.0,tlx_680_a_h_13
1672552930,3979.0,0.0,tlx_680_a_h_13
1672552935,3955.0,0.0,tlx_680_a_h_13
1672552940,3535.0,0.0,tlx_680_a_h_13
1672552945,3665.0,0.0,tlx_680_a_h_13
1672552950,3055.0,0.0,tlx_680_a_h_13
1672552955,4048.0,0.0,tlx_680_a_h_13
1672552960,4574.0,0.0,tlx_680_a_h_13
1672552965,4508.0,0.0,tlx_680_a_h_13
1672552970,3697.0,0.0,tlx_680_a_h_13
1672552975,3279.0,0.0,tlx_680_a_h_13
1672552980,4322.0,0.0,tlx_680_a_h_13
1672552985,4403.0,0.0,tlx_680_a_h_13
1672552990,4511.0,0.0,tlx_680_a_h_13
1672552995,4596.0,0.0,tlx_680_a_h_13
1672553000,3293.0,0.0,tlx_680_a_h_13
1672553005,4378.0,0.0,tlx_680_a_h_13
1672553010,3171.0,0.0,tlx_680_a_h_13
1672553015,4919.0,0.0,tlx_680_a_h_13
1672553020,4817.0,0.0,tlx_680_a_h_13
1672553025,3078.0,0.0,tlx_680_a_h_13
1672553030,4596.0,0.0,tlx_680_a_h_13
1672553035,4159.0,0.0,tlx_680_a_h_13
1672553040,4602.0,0.0,tlx_680_a_h_13
1672553045,3143.0,0.0,tlx_680_a_h_13
1672553050,4634.0,0.0,tlx_680_a_h_13
1672553055,4563.0,0.0,tlx_680_a_h_13
1672553060,3394.0,0.0,tlx_680_a_h_13
1672553065,3189.0,0.0,tlx_680_a_h_13
1672553070,4307.0,0.0,tlx_680_a_h_13
1672553075,3842.0,0.0,tlx_680_a_h_13
1672553080,4034.0,0.0,tlx_680_a_h_13
1672553085,3091.0,0.0,tlx_680_a_h_13
1672553090,4431.0,0.0,tlx_680_a_h_13
1672553095,3687.0,0.0,tlx_680_a_h_13
1672553100,3325.0,0.0,tlx_680_a_h_13
1672553105,3854.0,0.0,tlx_680_a_h_13
1672553110,3461.0,0.0,tlx_680_a_h_13
1672553115,3159.0,0.0,tlx_680_a_h_13
1672553120,3941.0,0.0,tlx_680_a_h_13
1672553125,4503.0,0.0,tlx_680_a_h_13
1672553130,4264.0,0.0,tlx_680_a_h_13
1672553135,3084.0,0.0,tlx_680_a_h_13
1672553140,3852.0,0.0,tlx_680_a_h_13
1672553145,3092.0,0.0,tlx_680_a_h_13
1672553150,4987.0,0.0,tlx_680_a_h_13
1672553155,3592.0,0.0,tlx_680_a_h_13
1672553160,3131.0,0.0,tlx_680_a_h_13
1672553165,3390.0,0.0,tlx_680_a_h_13
1672553170,3327.0,0.0,tlx_680_a_h_13
1672553175,3734.0,0.0,tlx_680_a_h_13
1672553180,4582.0,0.0,tlx_680_a_h_13
1672553185,3959.0,0.0,tlx_680_a_h_13
1672553190,4693.0,0.0,tlx_680_a_h_13
1672553195,4838.0,0.0,tlx_680_a_h_13
1672553200,4643.0,0.0,tlx_680_a_h_13
1672553205,4569.0,0.0,tlx_680_a_h_13
1672553210,3817.0,0.0,tlx_680_a_h_13
1672553215,3246.0,0.0,tlx_680_a_h_13
1672553220,4616.0,0.0,tlx_680_a_h_13
1672553225,3639.0,0.0,tlx_680_a_h_13
1672553230,3669.0,0.0,tlx_680_a_h_13
1672553235,4837.0,0.0,tlx_680_a_h_13
1672553240,3666.0,0.0,tlx_680_a_h_13
1672553245,4284.0,0.0,tlx_680_a_h_13
1672553250,4202.0,0.0,tlx_680_a_h_13
1672553255,3585.0,0.0,tlx_680_a_h_13
1672553260,3486.0,0.0,tlx_680_a_h_13
1672553265,4290.0,0.0,tlx_680_a_h_13
1672553270,4824.0,0.0,tlx_680_a_h_13
1672553275,3323.0,0.0,tlx_680_a_h_13
1672553280,3877.0,0.0,tlx_680_a_h_13
1672553285,3744.0,0.0,tlx_680_a_h_13
1672553290,4444.0,0.0,tlx_680_a_h_13
1672553295,4508.0,0.0,tlx_680_a_h_13
1672553300,4222.0,0.0,tlx_680_a_h_13
1672553305,3151.0,0.0,tlx_680_a_h_13
1672553310,4903.0,0.0,tlx_680_a_h_13
1672553315,4424.0,0.0,tlx_680_a_h_13
1672553320,3270.0,0.0,tlx_680_a_h_13
1672553325,4405.0,0.0,tlx_680_a_h_13
1672553330,3749.0,0.0,tlx_680_a_h_13
1672553335,3990.0,0.0,tlx_680_a_h_13
1672553340,4213.0,0.0,tlx_680_a_h_13
1672553345,3985.0,0.0,tlx_680_a_h_13
1672553350,3585.0,0.0,tlx_680_a_h_13
1672553355,3737.0,0.0,tlx_680_a_h_13
1672553360,4231.0,0.0,tlx_680_a_h_13
1672553365,4850.0,0.0,tlx_680_a_h_13
1672553370,4161.0,0.0,tlx_680_a_h_13
1672553375,4963.0,0.0,tlx_680_a_h_13
1672553380,3436.0,0.0,tlx_680_a_h_13
1672553385,3760.0,0.0,tlx_680_a_h_13
1672553390,3523.0,0.0,tlx_680_a_h_13
1672553395,3337.0,0.0,tlx_680_a_h_13
1672553400,3035.0,0.0,tlx_680_a_h_13
1672553405,3319.0,0.0,tlx_680_a_h_13
1672553410,4050.0,0.0,tlx_680_a_h_13
1672553415,4780.0,0.0,tlx_680_a_h_13
1672553420,4137.0,0.0,tlx_680_a_h_13
1672553425,3881.0,0.0,tlx_680_a_h_13
1672553430,4494.0,0.0,tlx_680_a_h_13
1672553435,3074.0,0.0,tlx_680_a_h_13
1672553440,3413.0,0.0,tlx_680_a_h_13
1672553445,4928.0,0.0,tlx_680_a_h_13
1672553450,3949.0,0.0,tlx_680_a_h_13
1672553455,4611.0,0.0,tlx_680_a_h_13
1672553460,3454.0,0.0,tlx_680_a_h_13
1672553465,3773.0,0.0,tlx_680_a_h_13
1672553470,4052.0,0.0,tlx_680_a_h_13
1672553475,4141.0,0.0,tlx_680_a_h_13
1672553480,4361.0,0.0,tlx_680_a_h_13
1672553485,4155.0,0.0,tlx_680_a_h_13
1672553490,3104.0,0.0,tlx_680_a_h_13
1672553495,3273.0,0.0,tlx_680_a_h_13
1672553500,3764.0,0.0,tlx_680_a_h_13
1672553505,3453.0,0.0,tlx_680_a_h_13
1672553510,4742.0,0.0,tlx_680_a_h_13
1672553515,4431.0,0.0,tlx_680_a_h_13
1672553520,4035.0,0.0,tlx_680_a_h_13
1672553525,4115.0,0.0,tlx_680_a_h_13
1672553530,3058.0,0.0,tlx_680_a_h_13
1672553535,3620.0,0.0,tlx_680_a_h_13
1672553540,4824.0,0.0,tlx_680_a_h_13
1672553545,4623.0,0.0,tlx_680_a_h_13
1672553550,3343.0,0.0,tlx_680_a_h_13
1672553555,3725.0,0.0,tlx_680_a_h_13
1672553560,3032.0,0.0,tlx_680_a_h_13
1672553565,4357.0,0.0,tlx_680_a_h_13
1672553570,4921.0,0.0,tlx_680_a_h_13
1672553575,4090.0,0.0,tlx_680_a_h_13
1672553580,4605.0,0.0,tlx_680_a_h_13
1672553585,4460.0,0.0,tlx_680_a_h_13
1672553590,3291.0,0.0,tlx_680_a_h_13
1672553595,3692.0,0.0,tlx_680_a_h_13
1672553600,3918.0,0.0,tlx_680_a_h_13
1672553605,4199.0,0.0,tlx_680_a_h_13
1672553610,4579.0,0.0,tlx_680_a_h_13
1672553615,3973.0,0.0,tlx_680_a_h_13
1672553620,4932.0,0.0,tlx_680_a_h_13
1672553625,4018.0,0.0,tlx_680_a_h_13
1672553630,4414.0,0.0,tlx_680_a_h_13
1672553635,4418.0,0.0,tlx_680_a_h_13
1672553640,3432.0,0.0,tlx_680_a_h_13
1672553645,3184.0,0.0,tlx_680_a_h_13
1672553650,3934.0,0.0,tlx_680_a_h_13
1672553655,3397.0,0.0,tlx_680_a_h_13
1672553660,4157.0,0.0,tlx_680_a_h_13
1672553665,4095.0,0.0,tlx_680_a_h_13
1672553670,3039.0,0.0,tlx_680_a_h_13
1672553675,4683.0,0.0,tlx_680_a_h_13
1672553680,3974.0,0.0,tlx_680_a_h_13
1672553685,4175.0,0.0,tlx_680_a_h_13
1672553690,4673.0,0.0,tlx_680_a_h_13
