Time,DER_684_c_39_Watts,DER_684_c_39_Vars,DER_684_c_39_loc
1672552795,4950.0,0.0,tlx_684_c_h_39
1672552800,3055.0,0.0,tlx_684_c_h_39
1672552805,4370.0,0.0,tlx_684_c_h_39
1672552810,3854.0,0.0,tlx_684_c_h_39
1672552815,3501.0,0.0,tlx_684_c_h_39
1672552820,4752.0,0.0,tlx_684_c_h_39
1672552825,4547.0,0.0,tlx_684_c_h_39
1672552830,4112.0,0.0,tlx_684_c_h_39
1672552835,4906.0,0.0,tlx_684_c_h_39
1672552840,4067.0,0.0,tlx_684_c_h_39
1672552845,4901.0,0.0,tlx_684_c_h_39
1672552850,3219.0,0.0,tlx_684_c_h_39
1672552855,4836.0,0.0,tlx_684_c_h_39
1672552860,4455.0,0.0,tlx_684_c_h_39
1672552865,4184.0,0.0,tlx_684_c_h_39
1672552870,3794.0,0.0,tlx_684_c_h_39
1672552875,3079.0,0.0,tlx_684_c_h_39
1672552880,3832.0,0.0,tlx_684_c_h_39
1672552885,4976.0,0.0,tlx_684_c_h_39
1672552890,3747.0,0.0,tlx_684_c_h_39
1672552895,3360.0,0.0,tlx_684_c_h_39
1672552900,4877.0,0.0,tlx_684_c_h_39
1672552905,4184.0,0.0,tlx_684_c_h_39
1672552910,4277.0,0.0,tlx_684_c_h_39
1672552915,4012.0,0.0,tlx_684_c_h_39
1672552920,3233.0,0.0,tlx_684_c_h_39
1672552925,4023.0,0.0,tlx_684_c_h_39
1672552930,4270.0,0.0,tlx_684_c_h_39
1672552935,4216.0,0.0,tlx_684_c_h_39
1672552940,3105.0,0.0,tlx_684_c_h_39
1672552945,3593.0,0.0,tlx_684_c_h_39
1672552950,4515.0,0.0,tlx_684_c_h_39
1672552955,3131.0,0.0,tlx_684_c_h_39
1672552960,3268.0,0.0,tlx_684_c_h_39
1672552965,3473.0,0.0,tlx_684_c_h_39
1672552970,4622.0,0.0,tlx_684_c_h_39
1672552975,3476.0,0.0,tlx_684_c_h_39
1672552980,4768.0,0.0,tlx_684_c_h_39
1672552985,4932.0,0.0,tlx_684_c_h_39
1672552990,4562.0,0.0,tlx_684_c_h_39
1672552995,3200.0,0.0,tlx_684_c_h_39
1672553000,3175.0,0.0,tlx_684_c_h_39
1672553005,4233.0,0.0,tlx_684_c_h_39
1672553010,4643.0,0.0,tlx_684_c_h_39
1672553015,3323.0,0.0,tlx_684_c_h_39
1672553020,3059.0,0.0,tlx_684_c_h_39
1672553025,3231.0,0.0,tlx_684_c_h_39
1672553030,4978.0,0.0,tlx_684_c_h_39
1672553035,3229.0,0.0,tlx_684_c_h_39
1672553040,4648.0,0.0,tlx_684_c_h_39
1672553045,4934.0,0.0,tlx_684_c_h_39
1672553050,3087.0,0.0,tlx_684_c_h_39
1672553055,4472.0,0.0,tlx_684_c_h_39
1672553060,4589.0,0.0,tlx_684_c_h_39
1672553065,4431.0,0.0,tlx_684_c_h_39
1672553070,3241.0,0.0,tlx_684_c_h_39
1672553075,4253.0,0.0,tlx_684_c_h_39
1672553080,3955.0,0.0,tlx_684_c_h_39
1672553085,3180.0,0.0,tlx_684_c_h_39
1672553090,4518.0,0.0,tlx_684_c_h_39
1672553095,3574.0,0.0,tlx_684_c_h_39
1672553100,4657.0,0.0,tlx_684_c_h_39
1672553105,3601.0,0.0,tlx_684_c_h_39
1672553110,3900.0,0.0,tlx_684_c_h_39
1672553115,4646.0,0.0,tlx_684_c_h_39
1672553120,4797.0,0.0,tlx_684_c_h_39
1672553125,4433.0,0.0,tlx_684_c_h_39
1672553130,3545.0,0.0,tlx_684_c_h_39
1672553135,4210.0,0.0,tlx_684_c_h_39
1672553140,4873.0,0.0,tlx_684_c_h_39
1672553145,4845.0,0.0,tlx_684_c_h_39
1672553150,3341.0,0.0,tlx_684_c_h_39
1672553155,3074.0,0.0,tlx_684_c_h_39
1672553160,4358.0,0.0,tlx_684_c_h_39
1672553165,4672.0,0.0,tlx_684_c_h_39
1672553170,4370.0,0.0,tlx_684_c_h_39
1672553175,3238.0,0.0,tlx_684_c_h_39
1672553180,4511.0,0.0,tlx_684_c_h_39
1672553185,3043.0,0.0,tlx_684_c_h_39
1672553190,4795.0,0.0,tlx_684_c_h_39
1672553195,4345.0,0.0,tlx_684_c_h_39
1672553200,4448.0,0.0,tlx_684_c_h_39
1672553205,4798.0,0.0,tlx_684_c_h_39
1672553210,4726.0,0.0,tlx_684_c_h_39
1672553215,3773.0,0.0,tlx_684_c_h_39
1672553220,4277.0,0.0,tlx_684_c_h_39
1672553225,4901.0,0.0,tlx_684_c_h_39
1672553230,3317.0,0.0,tlx_684_c_h_39
1672553235,3098.0,0.0,tlx_684_c_h_39
1672553240,3376.0,0.0,tlx_684_c_h_39
1672553245,3238.0,0.0,tlx_684_c_h_39
1672553250,4889.0,0.0,tlx_684_c_h_39
1672553255,3815.0,0.0,tlx_684_c_h_39
1672553260,4739.0,0.0,tlx_684_c_h_39
