Time,DER_675_c_20_Watts,DER_675_c_20_Vars,DER_675_c_20_loc
1672552795,4790.0,0.0,tlx_675_c_h_20
1672552800,3886.0,0.0,tlx_675_c_h_20
1672552805,3873.0,0.0,tlx_675_c_h_20
1672552810,4969.0,0.0,tlx_675_c_h_20
1672552815,4216.0,0.0,tlx_675_c_h_20
1672552820,4739.0,0.0,tlx_675_c_h_20
1672552825,3510.0,0.0,tlx_675_c_h_20
1672552830,4651.0,0.0,tlx_675_c_h_20
1672552835,3445.0,0.0,tlx_675_c_h_20
1672552840,4596.0,0.0,tlx_675_c_h_20
1672552845,3959.0,0.0,tlx_675_c_h_20
1672552850,3052.0,0.0,tlx_675_c_h_20
1672552855,3025.0,0.0,tlx_675_c_h_20
1672552860,3367.0,0.0,tlx_675_c_h_20
1672552865,4964.0,0.0,tlx_675_c_h_20
1672552870,3378.0,0.0,tlx_675_c_h_20
1672552875,3226.0,0.0,tlx_675_c_h_20
1672552880,3762.0,0.0,tlx_675_c_h_20
1672552885,3281.0,0.0,tlx_675_c_h_20
1672552890,3568.0,0.0,tlx_675_c_h_20
1672552895,4094.0,0.0,tlx_675_c_h_20
1672552900,3226.0,0.0,tlx_675_c_h_20
1672552905,4138.0,0.0,tlx_675_c_h_20
1672552910,3898.0,0.0,tlx_675_c_h_20
1672552915,3530.0,0.0,tlx_675_c_h_20
1672552920,4391.0,0.0,tlx_675_c_h_20
1672552925,3484.0,0.0,tlx_675_c_h_20
1672552930,4801.0,0.0,tlx_675_c_h_20
1672552935,3855.0,0.0,tlx_675_c_h_20
1672552940,3607.0,0.0,tlx_675_c_h_20
1672552945,3248.0,0.0,tlx_675_c_h_20
1672552950,4341.0,0.0,tlx_675_c_h_20
1672552955,3025.0,0.0,tlx_675_c_h_20
1672552960,4281.0,0.0,tlx_675_c_h_20
1672552965,3014.0,0.0,tlx_675_c_h_20
1672552970,4470.0,0.0,tlx_675_c_h_20
1672552975,4124.0,0.0,tlx_675_c_h_20
1672552980,3433.0,0.0,tlx_675_c_h_20
1672552985,3575.0,0.0,tlx_675_c_h_20
1672552990,3741.0,0.0,tlx_675_c_h_20
1672552995,4338.0,0.0,tlx_675_c_h_20
1672553000,3670.0,0.0,tlx_675_c_h_20
1672553005,4254.0,0.0,tlx_675_c_h_20
1672553010,4430.0,0.0,tlx_675_c_h_20
1672553015,4661.0,0.0,tlx_675_c_h_20
1672553020,3249.0,0.0,tlx_675_c_h_20
1672553025,3540.0,0.0,tlx_675_c_h_20
1672553030,3475.0,0.0,tlx_675_c_h_20
1672553035,3052.0,0.0,tlx_675_c_h_20
1672553040,3308.0,0.0,tlx_675_c_h_20
1672553045,4761.0,0.0,tlx_675_c_h_20
1672553050,4468.0,0.0,tlx_675_c_h_20
1672553055,3990.0,0.0,tlx_675_c_h_20
1672553060,3421.0,0.0,tlx_675_c_h_20
1672553065,4181.0,0.0,tlx_675_c_h_20
1672553070,4679.0,0.0,tlx_675_c_h_20
1672553075,4846.0,0.0,tlx_675_c_h_20
1672553080,4187.0,0.0,tlx_675_c_h_20
1672553085,4039.0,0.0,tlx_675_c_h_20
1672553090,4501.0,0.0,tlx_675_c_h_20
1672553095,4648.0,0.0,tlx_675_c_h_20
1672553100,4021.0,0.0,tlx_675_c_h_20
1672553105,3772.0,0.0,tlx_675_c_h_20
1672553110,3598.0,0.0,tlx_675_c_h_20
1672553115,3886.0,0.0,tlx_675_c_h_20
1672553120,4942.0,0.0,tlx_675_c_h_20
1672553125,4678.0,0.0,tlx_675_c_h_20
1672553130,4452.0,0.0,tlx_675_c_h_20
1672553135,3728.0,0.0,tlx_675_c_h_20
1672553140,3999.0,0.0,tlx_675_c_h_20
1672553145,3431.0,0.0,tlx_675_c_h_20
1672553150,4025.0,0.0,tlx_675_c_h_20
1672553155,4145.0,0.0,tlx_675_c_h_20
1672553160,3926.0,0.0,tlx_675_c_h_20
1672553165,3341.0,0.0,tlx_675_c_h_20
1672553170,4259.0,0.0,tlx_675_c_h_20
1672553175,4932.0,0.0,tlx_675_c_h_20
1672553180,3815.0,0.0,tlx_675_c_h_20
1672553185,3409.0,0.0,tlx_675_c_h_20
1672553190,4577.0,0.0,tlx_675_c_h_20
1672553195,3628.0,0.0,tlx_675_c_h_20
1672553200,4501.0,0.0,tlx_675_c_h_20
1672553205,3523.0,0.0,tlx_675_c_h_20
1672553210,4753.0,0.0,tlx_675_c_h_20
