Time,DER_692_b_30_Watts,DER_692_b_30_Vars,DER_692_b_30_loc
1672552795,4401.0,0.0,tlx_692_b_h_30
1672552800,3461.0,0.0,tlx_692_b_h_30
1672552805,4968.0,0.0,tlx_692_b_h_30
1672552810,4043.0,0.0,tlx_692_b_h_30
1672552815,4692.0,0.0,tlx_692_b_h_30
1672552820,3148.0,0.0,tlx_692_b_h_30
1672552825,4942.0,0.0,tlx_692_b_h_30
1672552830,3646.0,0.0,tlx_692_b_h_30
1672552835,4047.0,0.0,tlx_692_b_h_30
1672552840,3108.0,0.0,tlx_692_b_h_30
1672552845,3055.0,0.0,tlx_692_b_h_30
1672552850,4028.0,0.0,tlx_692_b_h_30
1672552855,3893.0,0.0,tlx_692_b_h_30
1672552860,3150.0,0.0,tlx_692_b_h_30
1672552865,4709.0,0.0,tlx_692_b_h_30
1672552870,4525.0,0.0,tlx_692_b_h_30
1672552875,4818.0,0.0,tlx_692_b_h_30
1672552880,4276.0,0.0,tlx_692_b_h_30
1672552885,3945.0,0.0,tlx_692_b_h_30
1672552890,3279.0,0.0,tlx_692_b_h_30
1672552895,3250.0,0.0,tlx_692_b_h_30
1672552900,4558.0,0.0,tlx_692_b_h_30
1672552905,4216.0,0.0,tlx_692_b_h_30
1672552910,3702.0,0.0,tlx_692_b_h_30
1672552915,4747.0,0.0,tlx_692_b_h_30
1672552920,4974.0,0.0,tlx_692_b_h_30
1672552925,4856.0,0.0,tlx_692_b_h_30
1672552930,3809.0,0.0,tlx_692_b_h_30
1672552935,4870.0,0.0,tlx_692_b_h_30
1672552940,4704.0,0.0,tlx_692_b_h_30
1672552945,3848.0,0.0,tlx_692_b_h_30
1672552950,4288.0,0.0,tlx_692_b_h_30
1672552955,3823.0,0.0,tlx_692_b_h_30
1672552960,4621.0,0.0,tlx_692_b_h_30
1672552965,4100.0,0.0,tlx_692_b_h_30
1672552970,4098.0,0.0,tlx_692_b_h_30
1672552975,3304.0,0.0,tlx_692_b_h_30
1672552980,4867.0,0.0,tlx_692_b_h_30
1672552985,4227.0,0.0,tlx_692_b_h_30
1672552990,3204.0,0.0,tlx_692_b_h_30
1672552995,4751.0,0.0,tlx_692_b_h_30
1672553000,3499.0,0.0,tlx_692_b_h_30
1672553005,4818.0,0.0,tlx_692_b_h_30
1672553010,3255.0,0.0,tlx_692_b_h_30
1672553015,4820.0,0.0,tlx_692_b_h_30
1672553020,4785.0,0.0,tlx_692_b_h_30
1672553025,3924.0,0.0,tlx_692_b_h_30
1672553030,3809.0,0.0,tlx_692_b_h_30
1672553035,4071.0,0.0,tlx_692_b_h_30
1672553040,4835.0,0.0,tlx_692_b_h_30
1672553045,4259.0,0.0,tlx_692_b_h_30
1672553050,3592.0,0.0,tlx_692_b_h_30
1672553055,3591.0,0.0,tlx_692_b_h_30
1672553060,4803.0,0.0,tlx_692_b_h_30
1672553065,4646.0,0.0,tlx_692_b_h_30
1672553070,4104.0,0.0,tlx_692_b_h_30
1672553075,3586.0,0.0,tlx_692_b_h_30
1672553080,3320.0,0.0,tlx_692_b_h_30
1672553085,4008.0,0.0,tlx_692_b_h_30
1672553090,4795.0,0.0,tlx_692_b_h_30
1672553095,4865.0,0.0,tlx_692_b_h_30
1672553100,3645.0,0.0,tlx_692_b_h_30
1672553105,4573.0,0.0,tlx_692_b_h_30
1672553110,3455.0,0.0,tlx_692_b_h_30
1672553115,4213.0,0.0,tlx_692_b_h_30
1672553120,3176.0,0.0,tlx_692_b_h_30
1672553125,3156.0,0.0,tlx_692_b_h_30
1672553130,3675.0,0.0,tlx_692_b_h_30
1672553135,3092.0,0.0,tlx_692_b_h_30
1672553140,3193.0,0.0,tlx_692_b_h_30
1672553145,3429.0,0.0,tlx_692_b_h_30
1672553150,3702.0,0.0,tlx_692_b_h_30
1672553155,4213.0,0.0,tlx_692_b_h_30
1672553160,3020.0,0.0,tlx_692_b_h_30
1672553165,3817.0,0.0,tlx_692_b_h_30
1672553170,3462.0,0.0,tlx_692_b_h_30
1672553175,4904.0,0.0,tlx_692_b_h_30
1672553180,3885.0,0.0,tlx_692_b_h_30
1672553185,3690.0,0.0,tlx_692_b_h_30
1672553190,4431.0,0.0,tlx_692_b_h_30
1672553195,4212.0,0.0,tlx_692_b_h_30
1672553200,4572.0,0.0,tlx_692_b_h_30
1672553205,3183.0,0.0,tlx_692_b_h_30
1672553210,4136.0,0.0,tlx_692_b_h_30
1672553215,3269.0,0.0,tlx_692_b_h_30
1672553220,4636.0,0.0,tlx_692_b_h_30
1672553225,4291.0,0.0,tlx_692_b_h_30
1672553230,3194.0,0.0,tlx_692_b_h_30
1672553235,3348.0,0.0,tlx_692_b_h_30
1672553240,4507.0,0.0,tlx_692_b_h_30
1672553245,4588.0,0.0,tlx_692_b_h_30
1672553250,4487.0,0.0,tlx_692_b_h_30
1672553255,3486.0,0.0,tlx_692_b_h_30
1672553260,3869.0,0.0,tlx_692_b_h_30
1672553265,4392.0,0.0,tlx_692_b_h_30
1672553270,4740.0,0.0,tlx_692_b_h_30
1672553275,4343.0,0.0,tlx_692_b_h_30
1672553280,4119.0,0.0,tlx_692_b_h_30
1672553285,3465.0,0.0,tlx_692_b_h_30
1672553290,3649.0,0.0,tlx_692_b_h_30
1672553295,3337.0,0.0,tlx_692_b_h_30
1672553300,3278.0,0.0,tlx_692_b_h_30
1672553305,3631.0,0.0,tlx_692_b_h_30
1672553310,4383.0,0.0,tlx_692_b_h_30
1672553315,3346.0,0.0,tlx_692_b_h_30
1672553320,4477.0,0.0,tlx_692_b_h_30
1672553325,4943.0,0.0,tlx_692_b_h_30
1672553330,3012.0,0.0,tlx_692_b_h_30
1672553335,3709.0,0.0,tlx_692_b_h_30
1672553340,4415.0,0.0,tlx_692_b_h_30
1672553345,4350.0,0.0,tlx_692_b_h_30
1672553350,3634.0,0.0,tlx_692_b_h_30
1672553355,4625.0,0.0,tlx_692_b_h_30
1672553360,4557.0,0.0,tlx_692_b_h_30
1672553365,3750.0,0.0,tlx_692_b_h_30
1672553370,4491.0,0.0,tlx_692_b_h_30
1672553375,4008.0,0.0,tlx_692_b_h_30
1672553380,4039.0,0.0,tlx_692_b_h_30
1672553385,4809.0,0.0,tlx_692_b_h_30
1672553390,3267.0,0.0,tlx_692_b_h_30
1672553395,4251.0,0.0,tlx_692_b_h_30
1672553400,3073.0,0.0,tlx_692_b_h_30
1672553405,4141.0,0.0,tlx_692_b_h_30
1672553410,3363.0,0.0,tlx_692_b_h_30
1672553415,4945.0,0.0,tlx_692_b_h_30
1672553420,3179.0,0.0,tlx_692_b_h_30
1672553425,4171.0,0.0,tlx_692_b_h_30
1672553430,4386.0,0.0,tlx_692_b_h_30
1672553435,3963.0,0.0,tlx_692_b_h_30
1672553440,3346.0,0.0,tlx_692_b_h_30
1672553445,4429.0,0.0,tlx_692_b_h_30
1672553450,3828.0,0.0,tlx_692_b_h_30
1672553455,4506.0,0.0,tlx_692_b_h_30
1672553460,3358.0,0.0,tlx_692_b_h_30
1672553465,4256.0,0.0,tlx_692_b_h_30
1672553470,4668.0,0.0,tlx_692_b_h_30
1672553475,4682.0,0.0,tlx_692_b_h_30
1672553480,4556.0,0.0,tlx_692_b_h_30
1672553485,3126.0,0.0,tlx_692_b_h_30
1672553490,4149.0,0.0,tlx_692_b_h_30
1672553495,4742.0,0.0,tlx_692_b_h_30
1672553500,4791.0,0.0,tlx_692_b_h_30
1672553505,3957.0,0.0,tlx_692_b_h_30
1672553510,3701.0,0.0,tlx_692_b_h_30
1672553515,3488.0,0.0,tlx_692_b_h_30
1672553520,3812.0,0.0,tlx_692_b_h_30
1672553525,4764.0,0.0,tlx_692_b_h_30
1672553530,3181.0,0.0,tlx_692_b_h_30
1672553535,3299.0,0.0,tlx_692_b_h_30
1672553540,3038.0,0.0,tlx_692_b_h_30
1672553545,4432.0,0.0,tlx_692_b_h_30
1672553550,3417.0,0.0,tlx_692_b_h_30
1672553555,3907.0,0.0,tlx_692_b_h_30
1672553560,3891.0,0.0,tlx_692_b_h_30
1672553565,4266.0,0.0,tlx_692_b_h_30
1672553570,3845.0,0.0,tlx_692_b_h_30
1672553575,3835.0,0.0,tlx_692_b_h_30
1672553580,4126.0,0.0,tlx_692_b_h_30
1672553585,4117.0,0.0,tlx_692_b_h_30
1672553590,3961.0,0.0,tlx_692_b_h_30
