Time,DER_633_a_35_Watts,DER_633_a_35_Vars,DER_633_a_35_loc
1672552795,3672.0,0.0,tlx_633_a_h_35
1672552800,4965.0,0.0,tlx_633_a_h_35
1672552805,3524.0,0.0,tlx_633_a_h_35
1672552810,4912.0,0.0,tlx_633_a_h_35
1672552815,4293.0,0.0,tlx_633_a_h_35
1672552820,4040.0,0.0,tlx_633_a_h_35
1672552825,4985.0,0.0,tlx_633_a_h_35
1672552830,3879.0,0.0,tlx_633_a_h_35
1672552835,4232.0,0.0,tlx_633_a_h_35
1672552840,4783.0,0.0,tlx_633_a_h_35
1672552845,4022.0,0.0,tlx_633_a_h_35
1672552850,3090.0,0.0,tlx_633_a_h_35
1672552855,4144.0,0.0,tlx_633_a_h_35
1672552860,4882.0,0.0,tlx_633_a_h_35
1672552865,3881.0,0.0,tlx_633_a_h_35
1672552870,3925.0,0.0,tlx_633_a_h_35
1672552875,4735.0,0.0,tlx_633_a_h_35
1672552880,4731.0,0.0,tlx_633_a_h_35
1672552885,3675.0,0.0,tlx_633_a_h_35
1672552890,3313.0,0.0,tlx_633_a_h_35
1672552895,4752.0,0.0,tlx_633_a_h_35
1672552900,3077.0,0.0,tlx_633_a_h_35
1672552905,4433.0,0.0,tlx_633_a_h_35
1672552910,4772.0,0.0,tlx_633_a_h_35
1672552915,4913.0,0.0,tlx_633_a_h_35
1672552920,3176.0,0.0,tlx_633_a_h_35
1672552925,4728.0,0.0,tlx_633_a_h_35
1672552930,4451.0,0.0,tlx_633_a_h_35
1672552935,4665.0,0.0,tlx_633_a_h_35
1672552940,3969.0,0.0,tlx_633_a_h_35
1672552945,3900.0,0.0,tlx_633_a_h_35
1672552950,3555.0,0.0,tlx_633_a_h_35
1672552955,4603.0,0.0,tlx_633_a_h_35
1672552960,4621.0,0.0,tlx_633_a_h_35
1672552965,3771.0,0.0,tlx_633_a_h_35
1672552970,4819.0,0.0,tlx_633_a_h_35
1672552975,4305.0,0.0,tlx_633_a_h_35
1672552980,4910.0,0.0,tlx_633_a_h_35
1672552985,3052.0,0.0,tlx_633_a_h_35
1672552990,4458.0,0.0,tlx_633_a_h_35
1672552995,4308.0,0.0,tlx_633_a_h_35
1672553000,4515.0,0.0,tlx_633_a_h_35
1672553005,4274.0,0.0,tlx_633_a_h_35
1672553010,4304.0,0.0,tlx_633_a_h_35
1672553015,3373.0,0.0,tlx_633_a_h_35
1672553020,4841.0,0.0,tlx_633_a_h_35
