Time,DER_692_c_12_Watts,DER_692_c_12_Vars,DER_692_c_12_loc
1672552795,4612.0,0.0,tlx_692_c_h_12
1672552800,3517.0,0.0,tlx_692_c_h_12
1672552805,3252.0,0.0,tlx_692_c_h_12
1672552810,3155.0,0.0,tlx_692_c_h_12
1672552815,4212.0,0.0,tlx_692_c_h_12
1672552820,3499.0,0.0,tlx_692_c_h_12
1672552825,4943.0,0.0,tlx_692_c_h_12
1672552830,3959.0,0.0,tlx_692_c_h_12
1672552835,3896.0,0.0,tlx_692_c_h_12
1672552840,3148.0,0.0,tlx_692_c_h_12
1672552845,3726.0,0.0,tlx_692_c_h_12
1672552850,3341.0,0.0,tlx_692_c_h_12
1672552855,4143.0,0.0,tlx_692_c_h_12
1672552860,4350.0,0.0,tlx_692_c_h_12
1672552865,4377.0,0.0,tlx_692_c_h_12
1672552870,3011.0,0.0,tlx_692_c_h_12
1672552875,4178.0,0.0,tlx_692_c_h_12
1672552880,4021.0,0.0,tlx_692_c_h_12
1672552885,3673.0,0.0,tlx_692_c_h_12
1672552890,3605.0,0.0,tlx_692_c_h_12
1672552895,4462.0,0.0,tlx_692_c_h_12
1672552900,3472.0,0.0,tlx_692_c_h_12
1672552905,4745.0,0.0,tlx_692_c_h_12
1672552910,4743.0,0.0,tlx_692_c_h_12
1672552915,3516.0,0.0,tlx_692_c_h_12
1672552920,4583.0,0.0,tlx_692_c_h_12
1672552925,4392.0,0.0,tlx_692_c_h_12
1672552930,3339.0,0.0,tlx_692_c_h_12
1672552935,3159.0,0.0,tlx_692_c_h_12
1672552940,4893.0,0.0,tlx_692_c_h_12
1672552945,3614.0,0.0,tlx_692_c_h_12
1672552950,4767.0,0.0,tlx_692_c_h_12
1672552955,4202.0,0.0,tlx_692_c_h_12
1672552960,4892.0,0.0,tlx_692_c_h_12
1672552965,3319.0,0.0,tlx_692_c_h_12
1672552970,3991.0,0.0,tlx_692_c_h_12
1672552975,3616.0,0.0,tlx_692_c_h_12
1672552980,4445.0,0.0,tlx_692_c_h_12
1672552985,3836.0,0.0,tlx_692_c_h_12
1672552990,3487.0,0.0,tlx_692_c_h_12
1672552995,3215.0,0.0,tlx_692_c_h_12
1672553000,3272.0,0.0,tlx_692_c_h_12
1672553005,3597.0,0.0,tlx_692_c_h_12
1672553010,4964.0,0.0,tlx_692_c_h_12
1672553015,3277.0,0.0,tlx_692_c_h_12
1672553020,3354.0,0.0,tlx_692_c_h_12
1672553025,4806.0,0.0,tlx_692_c_h_12
1672553030,4482.0,0.0,tlx_692_c_h_12
1672553035,3463.0,0.0,tlx_692_c_h_12
1672553040,3630.0,0.0,tlx_692_c_h_12
1672553045,4836.0,0.0,tlx_692_c_h_12
1672553050,3457.0,0.0,tlx_692_c_h_12
1672553055,4427.0,0.0,tlx_692_c_h_12
1672553060,4106.0,0.0,tlx_692_c_h_12
1672553065,4641.0,0.0,tlx_692_c_h_12
1672553070,3643.0,0.0,tlx_692_c_h_12
1672553075,4393.0,0.0,tlx_692_c_h_12
1672553080,3269.0,0.0,tlx_692_c_h_12
1672553085,4163.0,0.0,tlx_692_c_h_12
1672553090,4351.0,0.0,tlx_692_c_h_12
1672553095,3632.0,0.0,tlx_692_c_h_12
1672553100,3629.0,0.0,tlx_692_c_h_12
1672553105,4569.0,0.0,tlx_692_c_h_12
1672553110,3452.0,0.0,tlx_692_c_h_12
1672553115,4071.0,0.0,tlx_692_c_h_12
1672553120,3550.0,0.0,tlx_692_c_h_12
1672553125,4455.0,0.0,tlx_692_c_h_12
1672553130,3772.0,0.0,tlx_692_c_h_12
1672553135,4947.0,0.0,tlx_692_c_h_12
1672553140,4663.0,0.0,tlx_692_c_h_12
1672553145,3067.0,0.0,tlx_692_c_h_12
1672553150,4661.0,0.0,tlx_692_c_h_12
1672553155,3666.0,0.0,tlx_692_c_h_12
1672553160,4074.0,0.0,tlx_692_c_h_12
1672553165,4956.0,0.0,tlx_692_c_h_12
1672553170,3603.0,0.0,tlx_692_c_h_12
1672553175,3377.0,0.0,tlx_692_c_h_12
1672553180,4562.0,0.0,tlx_692_c_h_12
1672553185,4974.0,0.0,tlx_692_c_h_12
1672553190,3178.0,0.0,tlx_692_c_h_12
1672553195,3897.0,0.0,tlx_692_c_h_12
1672553200,4842.0,0.0,tlx_692_c_h_12
1672553205,3531.0,0.0,tlx_692_c_h_12
1672553210,3142.0,0.0,tlx_692_c_h_12
1672553215,3786.0,0.0,tlx_692_c_h_12
1672553220,4308.0,0.0,tlx_692_c_h_12
1672553225,3077.0,0.0,tlx_692_c_h_12
1672553230,4653.0,0.0,tlx_692_c_h_12
1672553235,4248.0,0.0,tlx_692_c_h_12
1672553240,4482.0,0.0,tlx_692_c_h_12
1672553245,3371.0,0.0,tlx_692_c_h_12
1672553250,3256.0,0.0,tlx_692_c_h_12
1672553255,3741.0,0.0,tlx_692_c_h_12
1672553260,4416.0,0.0,tlx_692_c_h_12
1672553265,3519.0,0.0,tlx_692_c_h_12
1672553270,4042.0,0.0,tlx_692_c_h_12
1672553275,3422.0,0.0,tlx_692_c_h_12
1672553280,4448.0,0.0,tlx_692_c_h_12
1672553285,3097.0,0.0,tlx_692_c_h_12
1672553290,4026.0,0.0,tlx_692_c_h_12
1672553295,4473.0,0.0,tlx_692_c_h_12
1672553300,4277.0,0.0,tlx_692_c_h_12
1672553305,3863.0,0.0,tlx_692_c_h_12
1672553310,3868.0,0.0,tlx_692_c_h_12
1672553315,3848.0,0.0,tlx_692_c_h_12
1672553320,4434.0,0.0,tlx_692_c_h_12
1672553325,4156.0,0.0,tlx_692_c_h_12
1672553330,3252.0,0.0,tlx_692_c_h_12
1672553335,4439.0,0.0,tlx_692_c_h_12
1672553340,3055.0,0.0,tlx_692_c_h_12
1672553345,4490.0,0.0,tlx_692_c_h_12
1672553350,3823.0,0.0,tlx_692_c_h_12
1672553355,4111.0,0.0,tlx_692_c_h_12
1672553360,4355.0,0.0,tlx_692_c_h_12
1672553365,3837.0,0.0,tlx_692_c_h_12
1672553370,4812.0,0.0,tlx_692_c_h_12
1672553375,4135.0,0.0,tlx_692_c_h_12
1672553380,4014.0,0.0,tlx_692_c_h_12
1672553385,3901.0,0.0,tlx_692_c_h_12
1672553390,4287.0,0.0,tlx_692_c_h_12
1672553395,4347.0,0.0,tlx_692_c_h_12
1672553400,4266.0,0.0,tlx_692_c_h_12
1672553405,4876.0,0.0,tlx_692_c_h_12
1672553410,4723.0,0.0,tlx_692_c_h_12
1672553415,4159.0,0.0,tlx_692_c_h_12
1672553420,4195.0,0.0,tlx_692_c_h_12
1672553425,4136.0,0.0,tlx_692_c_h_12
1672553430,3047.0,0.0,tlx_692_c_h_12
1672553435,4456.0,0.0,tlx_692_c_h_12
1672553440,3699.0,0.0,tlx_692_c_h_12
1672553445,4603.0,0.0,tlx_692_c_h_12
1672553450,3892.0,0.0,tlx_692_c_h_12
1672553455,4014.0,0.0,tlx_692_c_h_12
1672553460,4931.0,0.0,tlx_692_c_h_12
1672553465,3062.0,0.0,tlx_692_c_h_12
1672553470,4689.0,0.0,tlx_692_c_h_12
1672553475,4894.0,0.0,tlx_692_c_h_12
1672553480,4640.0,0.0,tlx_692_c_h_12
1672553485,3944.0,0.0,tlx_692_c_h_12
1672553490,4620.0,0.0,tlx_692_c_h_12
1672553495,4400.0,0.0,tlx_692_c_h_12
1672553500,3538.0,0.0,tlx_692_c_h_12
1672553505,3815.0,0.0,tlx_692_c_h_12
1672553510,3914.0,0.0,tlx_692_c_h_12
1672553515,4131.0,0.0,tlx_692_c_h_12
1672553520,3764.0,0.0,tlx_692_c_h_12
1672553525,3563.0,0.0,tlx_692_c_h_12
1672553530,4172.0,0.0,tlx_692_c_h_12
1672553535,4979.0,0.0,tlx_692_c_h_12
1672553540,3660.0,0.0,tlx_692_c_h_12
1672553545,3542.0,0.0,tlx_692_c_h_12
1672553550,4874.0,0.0,tlx_692_c_h_12
1672553555,4880.0,0.0,tlx_692_c_h_12
1672553560,4153.0,0.0,tlx_692_c_h_12
1672553565,3659.0,0.0,tlx_692_c_h_12
1672553570,3083.0,0.0,tlx_692_c_h_12
1672553575,4406.0,0.0,tlx_692_c_h_12
1672553580,3120.0,0.0,tlx_692_c_h_12
1672553585,4563.0,0.0,tlx_692_c_h_12
1672553590,3572.0,0.0,tlx_692_c_h_12
1672553595,4161.0,0.0,tlx_692_c_h_12
1672553600,3201.0,0.0,tlx_692_c_h_12
1672553605,3881.0,0.0,tlx_692_c_h_12
1672553610,3743.0,0.0,tlx_692_c_h_12
1672553615,3837.0,0.0,tlx_692_c_h_12
1672553620,4056.0,0.0,tlx_692_c_h_12
1672553625,4435.0,0.0,tlx_692_c_h_12
1672553630,3611.0,0.0,tlx_692_c_h_12
1672553635,4333.0,0.0,tlx_692_c_h_12
1672553640,3243.0,0.0,tlx_692_c_h_12
1672553645,4987.0,0.0,tlx_692_c_h_12
1672553650,3713.0,0.0,tlx_692_c_h_12
1672553655,4964.0,0.0,tlx_692_c_h_12
1672553660,4979.0,0.0,tlx_692_c_h_12
1672553665,4256.0,0.0,tlx_692_c_h_12
1672553670,3838.0,0.0,tlx_692_c_h_12
1672553675,4538.0,0.0,tlx_692_c_h_12
1672553680,4885.0,0.0,tlx_692_c_h_12
1672553685,3322.0,0.0,tlx_692_c_h_12
1672553690,3772.0,0.0,tlx_692_c_h_12
1672553695,3837.0,0.0,tlx_692_c_h_12
1672553700,3689.0,0.0,tlx_692_c_h_12
1672553705,4958.0,0.0,tlx_692_c_h_12
1672553710,3623.0,0.0,tlx_692_c_h_12
1672553715,4640.0,0.0,tlx_692_c_h_12
1672553720,4753.0,0.0,tlx_692_c_h_12
1672553725,3300.0,0.0,tlx_692_c_h_12
1672553730,3103.0,0.0,tlx_692_c_h_12
1672553735,4728.0,0.0,tlx_692_c_h_12
1672553740,3565.0,0.0,tlx_692_c_h_12
1672553745,4936.0,0.0,tlx_692_c_h_12
1672553750,4080.0,0.0,tlx_692_c_h_12
1672553755,4098.0,0.0,tlx_692_c_h_12
1672553760,4861.0,0.0,tlx_692_c_h_12
1672553765,3342.0,0.0,tlx_692_c_h_12
1672553770,3322.0,0.0,tlx_692_c_h_12
