Time,DER_684_c_11_Watts,DER_684_c_11_Vars,DER_684_c_11_loc
1672552795,3788.0,0.0,tlx_684_c_h_11
1672552800,3019.0,0.0,tlx_684_c_h_11
1672552805,4768.0,0.0,tlx_684_c_h_11
1672552810,4724.0,0.0,tlx_684_c_h_11
1672552815,4368.0,0.0,tlx_684_c_h_11
1672552820,4607.0,0.0,tlx_684_c_h_11
1672552825,3438.0,0.0,tlx_684_c_h_11
1672552830,4501.0,0.0,tlx_684_c_h_11
1672552835,4103.0,0.0,tlx_684_c_h_11
1672552840,4626.0,0.0,tlx_684_c_h_11
1672552845,3331.0,0.0,tlx_684_c_h_11
1672552850,3100.0,0.0,tlx_684_c_h_11
1672552855,4780.0,0.0,tlx_684_c_h_11
1672552860,3030.0,0.0,tlx_684_c_h_11
1672552865,4063.0,0.0,tlx_684_c_h_11
1672552870,4732.0,0.0,tlx_684_c_h_11
1672552875,4134.0,0.0,tlx_684_c_h_11
1672552880,3084.0,0.0,tlx_684_c_h_11
1672552885,3853.0,0.0,tlx_684_c_h_11
1672552890,3046.0,0.0,tlx_684_c_h_11
1672552895,4132.0,0.0,tlx_684_c_h_11
1672552900,4204.0,0.0,tlx_684_c_h_11
1672552905,4566.0,0.0,tlx_684_c_h_11
1672552910,3983.0,0.0,tlx_684_c_h_11
1672552915,4487.0,0.0,tlx_684_c_h_11
1672552920,4982.0,0.0,tlx_684_c_h_11
1672552925,4356.0,0.0,tlx_684_c_h_11
1672552930,3401.0,0.0,tlx_684_c_h_11
1672552935,3115.0,0.0,tlx_684_c_h_11
1672552940,4784.0,0.0,tlx_684_c_h_11
1672552945,4541.0,0.0,tlx_684_c_h_11
1672552950,4502.0,0.0,tlx_684_c_h_11
1672552955,3407.0,0.0,tlx_684_c_h_11
1672552960,4861.0,0.0,tlx_684_c_h_11
1672552965,4565.0,0.0,tlx_684_c_h_11
1672552970,4901.0,0.0,tlx_684_c_h_11
1672552975,4564.0,0.0,tlx_684_c_h_11
1672552980,3636.0,0.0,tlx_684_c_h_11
1672552985,4050.0,0.0,tlx_684_c_h_11
1672552990,3525.0,0.0,tlx_684_c_h_11
1672552995,4025.0,0.0,tlx_684_c_h_11
1672553000,4303.0,0.0,tlx_684_c_h_11
1672553005,3329.0,0.0,tlx_684_c_h_11
1672553010,3950.0,0.0,tlx_684_c_h_11
1672553015,4001.0,0.0,tlx_684_c_h_11
1672553020,3670.0,0.0,tlx_684_c_h_11
1672553025,3888.0,0.0,tlx_684_c_h_11
1672553030,4811.0,0.0,tlx_684_c_h_11
1672553035,3720.0,0.0,tlx_684_c_h_11
1672553040,3026.0,0.0,tlx_684_c_h_11
1672553045,4466.0,0.0,tlx_684_c_h_11
1672553050,3116.0,0.0,tlx_684_c_h_11
1672553055,4294.0,0.0,tlx_684_c_h_11
1672553060,3789.0,0.0,tlx_684_c_h_11
1672553065,3422.0,0.0,tlx_684_c_h_11
1672553070,4119.0,0.0,tlx_684_c_h_11
1672553075,3290.0,0.0,tlx_684_c_h_11
1672553080,3551.0,0.0,tlx_684_c_h_11
1672553085,3304.0,0.0,tlx_684_c_h_11
1672553090,3682.0,0.0,tlx_684_c_h_11
1672553095,4813.0,0.0,tlx_684_c_h_11
1672553100,4860.0,0.0,tlx_684_c_h_11
1672553105,4126.0,0.0,tlx_684_c_h_11
1672553110,3433.0,0.0,tlx_684_c_h_11
1672553115,3113.0,0.0,tlx_684_c_h_11
1672553120,4859.0,0.0,tlx_684_c_h_11
1672553125,4088.0,0.0,tlx_684_c_h_11
1672553130,4482.0,0.0,tlx_684_c_h_11
1672553135,3096.0,0.0,tlx_684_c_h_11
1672553140,3258.0,0.0,tlx_684_c_h_11
1672553145,4322.0,0.0,tlx_684_c_h_11
1672553150,4085.0,0.0,tlx_684_c_h_11
1672553155,4488.0,0.0,tlx_684_c_h_11
1672553160,3538.0,0.0,tlx_684_c_h_11
1672553165,3192.0,0.0,tlx_684_c_h_11
1672553170,3019.0,0.0,tlx_684_c_h_11
1672553175,3654.0,0.0,tlx_684_c_h_11
1672553180,4920.0,0.0,tlx_684_c_h_11
1672553185,3150.0,0.0,tlx_684_c_h_11
1672553190,3213.0,0.0,tlx_684_c_h_11
1672553195,3861.0,0.0,tlx_684_c_h_11
1672553200,3745.0,0.0,tlx_684_c_h_11
1672553205,3608.0,0.0,tlx_684_c_h_11
1672553210,4742.0,0.0,tlx_684_c_h_11
1672553215,3792.0,0.0,tlx_684_c_h_11
1672553220,3658.0,0.0,tlx_684_c_h_11
1672553225,4404.0,0.0,tlx_684_c_h_11
1672553230,4016.0,0.0,tlx_684_c_h_11
1672553235,3496.0,0.0,tlx_684_c_h_11
