Time,DER_675_c_30_Watts,DER_675_c_30_Vars,DER_675_c_30_loc
1672552795,4202.0,0.0,tlx_675_c_h_30
1672552800,3883.0,0.0,tlx_675_c_h_30
1672552805,4636.0,0.0,tlx_675_c_h_30
1672552810,4842.0,0.0,tlx_675_c_h_30
1672552815,4570.0,0.0,tlx_675_c_h_30
1672552820,4845.0,0.0,tlx_675_c_h_30
1672552825,3094.0,0.0,tlx_675_c_h_30
1672552830,3782.0,0.0,tlx_675_c_h_30
1672552835,4903.0,0.0,tlx_675_c_h_30
1672552840,3890.0,0.0,tlx_675_c_h_30
1672552845,4524.0,0.0,tlx_675_c_h_30
1672552850,4207.0,0.0,tlx_675_c_h_30
1672552855,3792.0,0.0,tlx_675_c_h_30
1672552860,4473.0,0.0,tlx_675_c_h_30
1672552865,4795.0,0.0,tlx_675_c_h_30
1672552870,3257.0,0.0,tlx_675_c_h_30
1672552875,3779.0,0.0,tlx_675_c_h_30
1672552880,4964.0,0.0,tlx_675_c_h_30
1672552885,3593.0,0.0,tlx_675_c_h_30
1672552890,3935.0,0.0,tlx_675_c_h_30
1672552895,3607.0,0.0,tlx_675_c_h_30
1672552900,4435.0,0.0,tlx_675_c_h_30
1672552905,4152.0,0.0,tlx_675_c_h_30
1672552910,4530.0,0.0,tlx_675_c_h_30
1672552915,3009.0,0.0,tlx_675_c_h_30
1672552920,3569.0,0.0,tlx_675_c_h_30
1672552925,3533.0,0.0,tlx_675_c_h_30
1672552930,3756.0,0.0,tlx_675_c_h_30
1672552935,3519.0,0.0,tlx_675_c_h_30
1672552940,3987.0,0.0,tlx_675_c_h_30
1672552945,3626.0,0.0,tlx_675_c_h_30
1672552950,4185.0,0.0,tlx_675_c_h_30
1672552955,4320.0,0.0,tlx_675_c_h_30
1672552960,4514.0,0.0,tlx_675_c_h_30
1672552965,4639.0,0.0,tlx_675_c_h_30
1672552970,3582.0,0.0,tlx_675_c_h_30
1672552975,3632.0,0.0,tlx_675_c_h_30
1672552980,3476.0,0.0,tlx_675_c_h_30
1672552985,3320.0,0.0,tlx_675_c_h_30
1672552990,4797.0,0.0,tlx_675_c_h_30
1672552995,4736.0,0.0,tlx_675_c_h_30
1672553000,3896.0,0.0,tlx_675_c_h_30
1672553005,3878.0,0.0,tlx_675_c_h_30
1672553010,3911.0,0.0,tlx_675_c_h_30
1672553015,4542.0,0.0,tlx_675_c_h_30
1672553020,3849.0,0.0,tlx_675_c_h_30
1672553025,3469.0,0.0,tlx_675_c_h_30
1672553030,4658.0,0.0,tlx_675_c_h_30
1672553035,4836.0,0.0,tlx_675_c_h_30
1672553040,4144.0,0.0,tlx_675_c_h_30
1672553045,4733.0,0.0,tlx_675_c_h_30
1672553050,3393.0,0.0,tlx_675_c_h_30
1672553055,3366.0,0.0,tlx_675_c_h_30
1672553060,4726.0,0.0,tlx_675_c_h_30
1672553065,3093.0,0.0,tlx_675_c_h_30
1672553070,4794.0,0.0,tlx_675_c_h_30
1672553075,4964.0,0.0,tlx_675_c_h_30
1672553080,4228.0,0.0,tlx_675_c_h_30
