Time,DER_633_b_9_Watts,DER_633_b_9_Vars,DER_633_b_9_loc
1672552795,3467.0,0.0,tlx_633_b_h_9
1672552800,3948.0,0.0,tlx_633_b_h_9
1672552805,4080.0,0.0,tlx_633_b_h_9
1672552810,3653.0,0.0,tlx_633_b_h_9
1672552815,4625.0,0.0,tlx_633_b_h_9
1672552820,3124.0,0.0,tlx_633_b_h_9
1672552825,4992.0,0.0,tlx_633_b_h_9
1672552830,3780.0,0.0,tlx_633_b_h_9
1672552835,4404.0,0.0,tlx_633_b_h_9
1672552840,3405.0,0.0,tlx_633_b_h_9
1672552845,3953.0,0.0,tlx_633_b_h_9
1672552850,3119.0,0.0,tlx_633_b_h_9
1672552855,4275.0,0.0,tlx_633_b_h_9
1672552860,4700.0,0.0,tlx_633_b_h_9
1672552865,4177.0,0.0,tlx_633_b_h_9
1672552870,3627.0,0.0,tlx_633_b_h_9
1672552875,3041.0,0.0,tlx_633_b_h_9
1672552880,3226.0,0.0,tlx_633_b_h_9
1672552885,3821.0,0.0,tlx_633_b_h_9
1672552890,4465.0,0.0,tlx_633_b_h_9
1672552895,4668.0,0.0,tlx_633_b_h_9
1672552900,4710.0,0.0,tlx_633_b_h_9
1672552905,4919.0,0.0,tlx_633_b_h_9
1672552910,4476.0,0.0,tlx_633_b_h_9
1672552915,4764.0,0.0,tlx_633_b_h_9
1672552920,4871.0,0.0,tlx_633_b_h_9
1672552925,4786.0,0.0,tlx_633_b_h_9
1672552930,3291.0,0.0,tlx_633_b_h_9
1672552935,3505.0,0.0,tlx_633_b_h_9
1672552940,3775.0,0.0,tlx_633_b_h_9
1672552945,4362.0,0.0,tlx_633_b_h_9
1672552950,3446.0,0.0,tlx_633_b_h_9
1672552955,4239.0,0.0,tlx_633_b_h_9
1672552960,4983.0,0.0,tlx_633_b_h_9
1672552965,3036.0,0.0,tlx_633_b_h_9
1672552970,3877.0,0.0,tlx_633_b_h_9
1672552975,3905.0,0.0,tlx_633_b_h_9
1672552980,4349.0,0.0,tlx_633_b_h_9
1672552985,3527.0,0.0,tlx_633_b_h_9
1672552990,4631.0,0.0,tlx_633_b_h_9
1672552995,4781.0,0.0,tlx_633_b_h_9
1672553000,3460.0,0.0,tlx_633_b_h_9
1672553005,3331.0,0.0,tlx_633_b_h_9
1672553010,3648.0,0.0,tlx_633_b_h_9
1672553015,3043.0,0.0,tlx_633_b_h_9
1672553020,3905.0,0.0,tlx_633_b_h_9
1672553025,4838.0,0.0,tlx_633_b_h_9
1672553030,3980.0,0.0,tlx_633_b_h_9
1672553035,3004.0,0.0,tlx_633_b_h_9
1672553040,3454.0,0.0,tlx_633_b_h_9
1672553045,3098.0,0.0,tlx_633_b_h_9
1672553050,4273.0,0.0,tlx_633_b_h_9
1672553055,4365.0,0.0,tlx_633_b_h_9
1672553060,4771.0,0.0,tlx_633_b_h_9
1672553065,4942.0,0.0,tlx_633_b_h_9
1672553070,3818.0,0.0,tlx_633_b_h_9
1672553075,3579.0,0.0,tlx_633_b_h_9
1672553080,3161.0,0.0,tlx_633_b_h_9
1672553085,3561.0,0.0,tlx_633_b_h_9
1672553090,3801.0,0.0,tlx_633_b_h_9
1672553095,4204.0,0.0,tlx_633_b_h_9
1672553100,4800.0,0.0,tlx_633_b_h_9
1672553105,3395.0,0.0,tlx_633_b_h_9
1672553110,4247.0,0.0,tlx_633_b_h_9
1672553115,4096.0,0.0,tlx_633_b_h_9
1672553120,4815.0,0.0,tlx_633_b_h_9
1672553125,3444.0,0.0,tlx_633_b_h_9
1672553130,3716.0,0.0,tlx_633_b_h_9
1672553135,4668.0,0.0,tlx_633_b_h_9
1672553140,3599.0,0.0,tlx_633_b_h_9
1672553145,4452.0,0.0,tlx_633_b_h_9
1672553150,4213.0,0.0,tlx_633_b_h_9
1672553155,3117.0,0.0,tlx_633_b_h_9
1672553160,4510.0,0.0,tlx_633_b_h_9
1672553165,3074.0,0.0,tlx_633_b_h_9
1672553170,4813.0,0.0,tlx_633_b_h_9
1672553175,3314.0,0.0,tlx_633_b_h_9
1672553180,3706.0,0.0,tlx_633_b_h_9
1672553185,3453.0,0.0,tlx_633_b_h_9
1672553190,4199.0,0.0,tlx_633_b_h_9
1672553195,3369.0,0.0,tlx_633_b_h_9
1672553200,4274.0,0.0,tlx_633_b_h_9
1672553205,3568.0,0.0,tlx_633_b_h_9
1672553210,3398.0,0.0,tlx_633_b_h_9
1672553215,3336.0,0.0,tlx_633_b_h_9
1672553220,4728.0,0.0,tlx_633_b_h_9
1672553225,4778.0,0.0,tlx_633_b_h_9
1672553230,3187.0,0.0,tlx_633_b_h_9
1672553235,3757.0,0.0,tlx_633_b_h_9
1672553240,3671.0,0.0,tlx_633_b_h_9
1672553245,3956.0,0.0,tlx_633_b_h_9
1672553250,4160.0,0.0,tlx_633_b_h_9
1672553255,4304.0,0.0,tlx_633_b_h_9
1672553260,4135.0,0.0,tlx_633_b_h_9
1672553265,4978.0,0.0,tlx_633_b_h_9
1672553270,4950.0,0.0,tlx_633_b_h_9
1672553275,4208.0,0.0,tlx_633_b_h_9
1672553280,3885.0,0.0,tlx_633_b_h_9
1672553285,4229.0,0.0,tlx_633_b_h_9
1672553290,4824.0,0.0,tlx_633_b_h_9
1672553295,3623.0,0.0,tlx_633_b_h_9
1672553300,4856.0,0.0,tlx_633_b_h_9
1672553305,4285.0,0.0,tlx_633_b_h_9
1672553310,4560.0,0.0,tlx_633_b_h_9
1672553315,4126.0,0.0,tlx_633_b_h_9
1672553320,4890.0,0.0,tlx_633_b_h_9
1672553325,3876.0,0.0,tlx_633_b_h_9
1672553330,4647.0,0.0,tlx_633_b_h_9
1672553335,4798.0,0.0,tlx_633_b_h_9
1672553340,3793.0,0.0,tlx_633_b_h_9
1672553345,3094.0,0.0,tlx_633_b_h_9
1672553350,4977.0,0.0,tlx_633_b_h_9
1672553355,3468.0,0.0,tlx_633_b_h_9
1672553360,3394.0,0.0,tlx_633_b_h_9
1672553365,4573.0,0.0,tlx_633_b_h_9
1672553370,3090.0,0.0,tlx_633_b_h_9
1672553375,4587.0,0.0,tlx_633_b_h_9
1672553380,4382.0,0.0,tlx_633_b_h_9
1672553385,3974.0,0.0,tlx_633_b_h_9
1672553390,3467.0,0.0,tlx_633_b_h_9
1672553395,3504.0,0.0,tlx_633_b_h_9
1672553400,4731.0,0.0,tlx_633_b_h_9
1672553405,4657.0,0.0,tlx_633_b_h_9
1672553410,3774.0,0.0,tlx_633_b_h_9
1672553415,4740.0,0.0,tlx_633_b_h_9
1672553420,4126.0,0.0,tlx_633_b_h_9
1672553425,4616.0,0.0,tlx_633_b_h_9
1672553430,3975.0,0.0,tlx_633_b_h_9
1672553435,3539.0,0.0,tlx_633_b_h_9
1672553440,4276.0,0.0,tlx_633_b_h_9
1672553445,4441.0,0.0,tlx_633_b_h_9
1672553450,4825.0,0.0,tlx_633_b_h_9
1672553455,4166.0,0.0,tlx_633_b_h_9
1672553460,3127.0,0.0,tlx_633_b_h_9
1672553465,3411.0,0.0,tlx_633_b_h_9
1672553470,3389.0,0.0,tlx_633_b_h_9
1672553475,4838.0,0.0,tlx_633_b_h_9
1672553480,3161.0,0.0,tlx_633_b_h_9
1672553485,3309.0,0.0,tlx_633_b_h_9
1672553490,4944.0,0.0,tlx_633_b_h_9
1672553495,4929.0,0.0,tlx_633_b_h_9
1672553500,4223.0,0.0,tlx_633_b_h_9
1672553505,4710.0,0.0,tlx_633_b_h_9
1672553510,4068.0,0.0,tlx_633_b_h_9
1672553515,4180.0,0.0,tlx_633_b_h_9
1672553520,3512.0,0.0,tlx_633_b_h_9
1672553525,4757.0,0.0,tlx_633_b_h_9
1672553530,3246.0,0.0,tlx_633_b_h_9
1672553535,4605.0,0.0,tlx_633_b_h_9
1672553540,4124.0,0.0,tlx_633_b_h_9
1672553545,3811.0,0.0,tlx_633_b_h_9
1672553550,3669.0,0.0,tlx_633_b_h_9
1672553555,3381.0,0.0,tlx_633_b_h_9
1672553560,3940.0,0.0,tlx_633_b_h_9
1672553565,3333.0,0.0,tlx_633_b_h_9
1672553570,4054.0,0.0,tlx_633_b_h_9
1672553575,3651.0,0.0,tlx_633_b_h_9
1672553580,3777.0,0.0,tlx_633_b_h_9
1672553585,4175.0,0.0,tlx_633_b_h_9
1672553590,4852.0,0.0,tlx_633_b_h_9
1672553595,4908.0,0.0,tlx_633_b_h_9
1672553600,3618.0,0.0,tlx_633_b_h_9
1672553605,4566.0,0.0,tlx_633_b_h_9
1672553610,4467.0,0.0,tlx_633_b_h_9
1672553615,4062.0,0.0,tlx_633_b_h_9
1672553620,4350.0,0.0,tlx_633_b_h_9
1672553625,3994.0,0.0,tlx_633_b_h_9
1672553630,4964.0,0.0,tlx_633_b_h_9
1672553635,4235.0,0.0,tlx_633_b_h_9
1672553640,3173.0,0.0,tlx_633_b_h_9
1672553645,4835.0,0.0,tlx_633_b_h_9
1672553650,3369.0,0.0,tlx_633_b_h_9
1672553655,4723.0,0.0,tlx_633_b_h_9
1672553660,3524.0,0.0,tlx_633_b_h_9
1672553665,4069.0,0.0,tlx_633_b_h_9
1672553670,4527.0,0.0,tlx_633_b_h_9
1672553675,4282.0,0.0,tlx_633_b_h_9
1672553680,4630.0,0.0,tlx_633_b_h_9
1672553685,4879.0,0.0,tlx_633_b_h_9
1672553690,3973.0,0.0,tlx_633_b_h_9
1672553695,4511.0,0.0,tlx_633_b_h_9
1672553700,3547.0,0.0,tlx_633_b_h_9
1672553705,3480.0,0.0,tlx_633_b_h_9
1672553710,4903.0,0.0,tlx_633_b_h_9
1672553715,4043.0,0.0,tlx_633_b_h_9
1672553720,3102.0,0.0,tlx_633_b_h_9
1672553725,3991.0,0.0,tlx_633_b_h_9
1672553730,4393.0,0.0,tlx_633_b_h_9
1672553735,4899.0,0.0,tlx_633_b_h_9
1672553740,3256.0,0.0,tlx_633_b_h_9
1672553745,4384.0,0.0,tlx_633_b_h_9
1672553750,3035.0,0.0,tlx_633_b_h_9
1672553755,3729.0,0.0,tlx_633_b_h_9
1672553760,4709.0,0.0,tlx_633_b_h_9
1672553765,3843.0,0.0,tlx_633_b_h_9
1672553770,4313.0,0.0,tlx_633_b_h_9
1672553775,4757.0,0.0,tlx_633_b_h_9
1672553780,3087.0,0.0,tlx_633_b_h_9
1672553785,4254.0,0.0,tlx_633_b_h_9
1672553790,4211.0,0.0,tlx_633_b_h_9
1672553795,4680.0,0.0,tlx_633_b_h_9
1672553800,3684.0,0.0,tlx_633_b_h_9
1672553805,3789.0,0.0,tlx_633_b_h_9
1672553810,3964.0,0.0,tlx_633_b_h_9
1672553815,3559.0,0.0,tlx_633_b_h_9
1672553820,4267.0,0.0,tlx_633_b_h_9
1672553825,4706.0,0.0,tlx_633_b_h_9
1672553830,3847.0,0.0,tlx_633_b_h_9
1672553835,4821.0,0.0,tlx_633_b_h_9
1672553840,3691.0,0.0,tlx_633_b_h_9
1672553845,4987.0,0.0,tlx_633_b_h_9
1672553850,3863.0,0.0,tlx_633_b_h_9
1672553855,4654.0,0.0,tlx_633_b_h_9
1672553860,3761.0,0.0,tlx_633_b_h_9
1672553865,4606.0,0.0,tlx_633_b_h_9
1672553870,3455.0,0.0,tlx_633_b_h_9
1672553875,4600.0,0.0,tlx_633_b_h_9
1672553880,4869.0,0.0,tlx_633_b_h_9
1672553885,3765.0,0.0,tlx_633_b_h_9
1672553890,4111.0,0.0,tlx_633_b_h_9
1672553895,3868.0,0.0,tlx_633_b_h_9
1672553900,4207.0,0.0,tlx_633_b_h_9
1672553905,4324.0,0.0,tlx_633_b_h_9
1672553910,4304.0,0.0,tlx_633_b_h_9
1672553915,3779.0,0.0,tlx_633_b_h_9
1672553920,3161.0,0.0,tlx_633_b_h_9
1672553925,3839.0,0.0,tlx_633_b_h_9
1672553930,3592.0,0.0,tlx_633_b_h_9
1672553935,4829.0,0.0,tlx_633_b_h_9
1672553940,4419.0,0.0,tlx_633_b_h_9
