Time,DER_645_b_25_Watts,DER_645_b_25_Vars,DER_645_b_25_loc
1672552795,4697.0,0.0,tlx_645_b_h_25
1672552800,3943.0,0.0,tlx_645_b_h_25
1672552805,4881.0,0.0,tlx_645_b_h_25
1672552810,3606.0,0.0,tlx_645_b_h_25
1672552815,3314.0,0.0,tlx_645_b_h_25
1672552820,4967.0,0.0,tlx_645_b_h_25
1672552825,3550.0,0.0,tlx_645_b_h_25
1672552830,3030.0,0.0,tlx_645_b_h_25
1672552835,3079.0,0.0,tlx_645_b_h_25
1672552840,3913.0,0.0,tlx_645_b_h_25
1672552845,3193.0,0.0,tlx_645_b_h_25
1672552850,4178.0,0.0,tlx_645_b_h_25
1672552855,3509.0,0.0,tlx_645_b_h_25
1672552860,4197.0,0.0,tlx_645_b_h_25
1672552865,4542.0,0.0,tlx_645_b_h_25
1672552870,4564.0,0.0,tlx_645_b_h_25
1672552875,4192.0,0.0,tlx_645_b_h_25
1672552880,4391.0,0.0,tlx_645_b_h_25
1672552885,3108.0,0.0,tlx_645_b_h_25
1672552890,3334.0,0.0,tlx_645_b_h_25
1672552895,3303.0,0.0,tlx_645_b_h_25
1672552900,4861.0,0.0,tlx_645_b_h_25
1672552905,4124.0,0.0,tlx_645_b_h_25
1672552910,3576.0,0.0,tlx_645_b_h_25
1672552915,4839.0,0.0,tlx_645_b_h_25
1672552920,4389.0,0.0,tlx_645_b_h_25
1672552925,4630.0,0.0,tlx_645_b_h_25
1672552930,4523.0,0.0,tlx_645_b_h_25
1672552935,4706.0,0.0,tlx_645_b_h_25
1672552940,3357.0,0.0,tlx_645_b_h_25
1672552945,3752.0,0.0,tlx_645_b_h_25
1672552950,3650.0,0.0,tlx_645_b_h_25
1672552955,4644.0,0.0,tlx_645_b_h_25
1672552960,3468.0,0.0,tlx_645_b_h_25
1672552965,4428.0,0.0,tlx_645_b_h_25
1672552970,4868.0,0.0,tlx_645_b_h_25
1672552975,4411.0,0.0,tlx_645_b_h_25
1672552980,3207.0,0.0,tlx_645_b_h_25
1672552985,3712.0,0.0,tlx_645_b_h_25
1672552990,4054.0,0.0,tlx_645_b_h_25
1672552995,4585.0,0.0,tlx_645_b_h_25
1672553000,4312.0,0.0,tlx_645_b_h_25
1672553005,4481.0,0.0,tlx_645_b_h_25
1672553010,4338.0,0.0,tlx_645_b_h_25
1672553015,4565.0,0.0,tlx_645_b_h_25
1672553020,4439.0,0.0,tlx_645_b_h_25
1672553025,4510.0,0.0,tlx_645_b_h_25
1672553030,4860.0,0.0,tlx_645_b_h_25
1672553035,4972.0,0.0,tlx_645_b_h_25
1672553040,3023.0,0.0,tlx_645_b_h_25
1672553045,4648.0,0.0,tlx_645_b_h_25
1672553050,4740.0,0.0,tlx_645_b_h_25
1672553055,3041.0,0.0,tlx_645_b_h_25
1672553060,3483.0,0.0,tlx_645_b_h_25
1672553065,3150.0,0.0,tlx_645_b_h_25
1672553070,4589.0,0.0,tlx_645_b_h_25
1672553075,4663.0,0.0,tlx_645_b_h_25
1672553080,3647.0,0.0,tlx_645_b_h_25
1672553085,3772.0,0.0,tlx_645_b_h_25
1672553090,3608.0,0.0,tlx_645_b_h_25
1672553095,4750.0,0.0,tlx_645_b_h_25
1672553100,4436.0,0.0,tlx_645_b_h_25
1672553105,3644.0,0.0,tlx_645_b_h_25
1672553110,3386.0,0.0,tlx_645_b_h_25
1672553115,4120.0,0.0,tlx_645_b_h_25
1672553120,4138.0,0.0,tlx_645_b_h_25
1672553125,3287.0,0.0,tlx_645_b_h_25
1672553130,3187.0,0.0,tlx_645_b_h_25
1672553135,3984.0,0.0,tlx_645_b_h_25
1672553140,3676.0,0.0,tlx_645_b_h_25
1672553145,3222.0,0.0,tlx_645_b_h_25
1672553150,3921.0,0.0,tlx_645_b_h_25
1672553155,3535.0,0.0,tlx_645_b_h_25
1672553160,3599.0,0.0,tlx_645_b_h_25
1672553165,4655.0,0.0,tlx_645_b_h_25
1672553170,4170.0,0.0,tlx_645_b_h_25
1672553175,4955.0,0.0,tlx_645_b_h_25
1672553180,4189.0,0.0,tlx_645_b_h_25
1672553185,3860.0,0.0,tlx_645_b_h_25
1672553190,3042.0,0.0,tlx_645_b_h_25
1672553195,4059.0,0.0,tlx_645_b_h_25
1672553200,3563.0,0.0,tlx_645_b_h_25
1672553205,3604.0,0.0,tlx_645_b_h_25
1672553210,3712.0,0.0,tlx_645_b_h_25
1672553215,4697.0,0.0,tlx_645_b_h_25
1672553220,3413.0,0.0,tlx_645_b_h_25
1672553225,3468.0,0.0,tlx_645_b_h_25
1672553230,4981.0,0.0,tlx_645_b_h_25
1672553235,4675.0,0.0,tlx_645_b_h_25
1672553240,3859.0,0.0,tlx_645_b_h_25
1672553245,4178.0,0.0,tlx_645_b_h_25
1672553250,4560.0,0.0,tlx_645_b_h_25
1672553255,3385.0,0.0,tlx_645_b_h_25
1672553260,4994.0,0.0,tlx_645_b_h_25
1672553265,4318.0,0.0,tlx_645_b_h_25
1672553270,4427.0,0.0,tlx_645_b_h_25
1672553275,4051.0,0.0,tlx_645_b_h_25
1672553280,3863.0,0.0,tlx_645_b_h_25
1672553285,4589.0,0.0,tlx_645_b_h_25
1672553290,3904.0,0.0,tlx_645_b_h_25
1672553295,3987.0,0.0,tlx_645_b_h_25
1672553300,4466.0,0.0,tlx_645_b_h_25
1672553305,3463.0,0.0,tlx_645_b_h_25
1672553310,4052.0,0.0,tlx_645_b_h_25
1672553315,3341.0,0.0,tlx_645_b_h_25
1672553320,4831.0,0.0,tlx_645_b_h_25
1672553325,3536.0,0.0,tlx_645_b_h_25
1672553330,4337.0,0.0,tlx_645_b_h_25
1672553335,3773.0,0.0,tlx_645_b_h_25
1672553340,4375.0,0.0,tlx_645_b_h_25
1672553345,4407.0,0.0,tlx_645_b_h_25
1672553350,3955.0,0.0,tlx_645_b_h_25
1672553355,4550.0,0.0,tlx_645_b_h_25
1672553360,4915.0,0.0,tlx_645_b_h_25
1672553365,4420.0,0.0,tlx_645_b_h_25
1672553370,4922.0,0.0,tlx_645_b_h_25
1672553375,3987.0,0.0,tlx_645_b_h_25
1672553380,3650.0,0.0,tlx_645_b_h_25
1672553385,4814.0,0.0,tlx_645_b_h_25
1672553390,3174.0,0.0,tlx_645_b_h_25
1672553395,3779.0,0.0,tlx_645_b_h_25
1672553400,4693.0,0.0,tlx_645_b_h_25
1672553405,3441.0,0.0,tlx_645_b_h_25
1672553410,4516.0,0.0,tlx_645_b_h_25
1672553415,4324.0,0.0,tlx_645_b_h_25
1672553420,3885.0,0.0,tlx_645_b_h_25
1672553425,3244.0,0.0,tlx_645_b_h_25
1672553430,3825.0,0.0,tlx_645_b_h_25
1672553435,4420.0,0.0,tlx_645_b_h_25
1672553440,4120.0,0.0,tlx_645_b_h_25
1672553445,4141.0,0.0,tlx_645_b_h_25
1672553450,4601.0,0.0,tlx_645_b_h_25
1672553455,4794.0,0.0,tlx_645_b_h_25
1672553460,4042.0,0.0,tlx_645_b_h_25
1672553465,3658.0,0.0,tlx_645_b_h_25
1672553470,3012.0,0.0,tlx_645_b_h_25
1672553475,4450.0,0.0,tlx_645_b_h_25
1672553480,3345.0,0.0,tlx_645_b_h_25
1672553485,3376.0,0.0,tlx_645_b_h_25
1672553490,4428.0,0.0,tlx_645_b_h_25
1672553495,4305.0,0.0,tlx_645_b_h_25
1672553500,3389.0,0.0,tlx_645_b_h_25
1672553505,4737.0,0.0,tlx_645_b_h_25
1672553510,4120.0,0.0,tlx_645_b_h_25
1672553515,3804.0,0.0,tlx_645_b_h_25
1672553520,4793.0,0.0,tlx_645_b_h_25
1672553525,4477.0,0.0,tlx_645_b_h_25
1672553530,4025.0,0.0,tlx_645_b_h_25
1672553535,3596.0,0.0,tlx_645_b_h_25
1672553540,3418.0,0.0,tlx_645_b_h_25
1672553545,4988.0,0.0,tlx_645_b_h_25
1672553550,4059.0,0.0,tlx_645_b_h_25
1672553555,4937.0,0.0,tlx_645_b_h_25
1672553560,3465.0,0.0,tlx_645_b_h_25
1672553565,4305.0,0.0,tlx_645_b_h_25
1672553570,4901.0,0.0,tlx_645_b_h_25
1672553575,3132.0,0.0,tlx_645_b_h_25
1672553580,4495.0,0.0,tlx_645_b_h_25
1672553585,3901.0,0.0,tlx_645_b_h_25
1672553590,3654.0,0.0,tlx_645_b_h_25
1672553595,3968.0,0.0,tlx_645_b_h_25
1672553600,3403.0,0.0,tlx_645_b_h_25
1672553605,3378.0,0.0,tlx_645_b_h_25
1672553610,3648.0,0.0,tlx_645_b_h_25
1672553615,4927.0,0.0,tlx_645_b_h_25
1672553620,4885.0,0.0,tlx_645_b_h_25
1672553625,4580.0,0.0,tlx_645_b_h_25
1672553630,4879.0,0.0,tlx_645_b_h_25
