Time,DER_671_c_4_Watts,DER_671_c_4_Vars,DER_671_c_4_loc
1672552795,4601.0,0.0,tlx_671_c_h_4
1672552800,4051.0,0.0,tlx_671_c_h_4
1672552805,4130.0,0.0,tlx_671_c_h_4
1672552810,3847.0,0.0,tlx_671_c_h_4
1672552815,4214.0,0.0,tlx_671_c_h_4
1672552820,4682.0,0.0,tlx_671_c_h_4
1672552825,3640.0,0.0,tlx_671_c_h_4
1672552830,4676.0,0.0,tlx_671_c_h_4
1672552835,3089.0,0.0,tlx_671_c_h_4
1672552840,3894.0,0.0,tlx_671_c_h_4
1672552845,4933.0,0.0,tlx_671_c_h_4
1672552850,3778.0,0.0,tlx_671_c_h_4
1672552855,3458.0,0.0,tlx_671_c_h_4
1672552860,4941.0,0.0,tlx_671_c_h_4
1672552865,4247.0,0.0,tlx_671_c_h_4
1672552870,4300.0,0.0,tlx_671_c_h_4
1672552875,4532.0,0.0,tlx_671_c_h_4
1672552880,3412.0,0.0,tlx_671_c_h_4
1672552885,4393.0,0.0,tlx_671_c_h_4
1672552890,4241.0,0.0,tlx_671_c_h_4
1672552895,4940.0,0.0,tlx_671_c_h_4
1672552900,3549.0,0.0,tlx_671_c_h_4
1672552905,3608.0,0.0,tlx_671_c_h_4
1672552910,4546.0,0.0,tlx_671_c_h_4
1672552915,3663.0,0.0,tlx_671_c_h_4
1672552920,3127.0,0.0,tlx_671_c_h_4
1672552925,4264.0,0.0,tlx_671_c_h_4
1672552930,4920.0,0.0,tlx_671_c_h_4
1672552935,3043.0,0.0,tlx_671_c_h_4
1672552940,3662.0,0.0,tlx_671_c_h_4
1672552945,4864.0,0.0,tlx_671_c_h_4
1672552950,3802.0,0.0,tlx_671_c_h_4
1672552955,3894.0,0.0,tlx_671_c_h_4
1672552960,3802.0,0.0,tlx_671_c_h_4
1672552965,3273.0,0.0,tlx_671_c_h_4
1672552970,3258.0,0.0,tlx_671_c_h_4
1672552975,4818.0,0.0,tlx_671_c_h_4
1672552980,4583.0,0.0,tlx_671_c_h_4
1672552985,4929.0,0.0,tlx_671_c_h_4
1672552990,3729.0,0.0,tlx_671_c_h_4
1672552995,4890.0,0.0,tlx_671_c_h_4
1672553000,3472.0,0.0,tlx_671_c_h_4
1672553005,3673.0,0.0,tlx_671_c_h_4
1672553010,3454.0,0.0,tlx_671_c_h_4
1672553015,3893.0,0.0,tlx_671_c_h_4
1672553020,3450.0,0.0,tlx_671_c_h_4
1672553025,4730.0,0.0,tlx_671_c_h_4
1672553030,3010.0,0.0,tlx_671_c_h_4
1672553035,4648.0,0.0,tlx_671_c_h_4
1672553040,4901.0,0.0,tlx_671_c_h_4
1672553045,3859.0,0.0,tlx_671_c_h_4
1672553050,3754.0,0.0,tlx_671_c_h_4
1672553055,4289.0,0.0,tlx_671_c_h_4
1672553060,4583.0,0.0,tlx_671_c_h_4
1672553065,4962.0,0.0,tlx_671_c_h_4
1672553070,4414.0,0.0,tlx_671_c_h_4
1672553075,3473.0,0.0,tlx_671_c_h_4
1672553080,4749.0,0.0,tlx_671_c_h_4
1672553085,3864.0,0.0,tlx_671_c_h_4
1672553090,3028.0,0.0,tlx_671_c_h_4
1672553095,4976.0,0.0,tlx_671_c_h_4
1672553100,3493.0,0.0,tlx_671_c_h_4
1672553105,4247.0,0.0,tlx_671_c_h_4
1672553110,3913.0,0.0,tlx_671_c_h_4
1672553115,3432.0,0.0,tlx_671_c_h_4
1672553120,4577.0,0.0,tlx_671_c_h_4
1672553125,3765.0,0.0,tlx_671_c_h_4
1672553130,4941.0,0.0,tlx_671_c_h_4
1672553135,3463.0,0.0,tlx_671_c_h_4
1672553140,4113.0,0.0,tlx_671_c_h_4
1672553145,3357.0,0.0,tlx_671_c_h_4
1672553150,4562.0,0.0,tlx_671_c_h_4
1672553155,4986.0,0.0,tlx_671_c_h_4
1672553160,3904.0,0.0,tlx_671_c_h_4
1672553165,4294.0,0.0,tlx_671_c_h_4
1672553170,4320.0,0.0,tlx_671_c_h_4
1672553175,4240.0,0.0,tlx_671_c_h_4
1672553180,4014.0,0.0,tlx_671_c_h_4
1672553185,3922.0,0.0,tlx_671_c_h_4
1672553190,4829.0,0.0,tlx_671_c_h_4
1672553195,4452.0,0.0,tlx_671_c_h_4
1672553200,4570.0,0.0,tlx_671_c_h_4
1672553205,3151.0,0.0,tlx_671_c_h_4
1672553210,4829.0,0.0,tlx_671_c_h_4
1672553215,3333.0,0.0,tlx_671_c_h_4
1672553220,3809.0,0.0,tlx_671_c_h_4
1672553225,3911.0,0.0,tlx_671_c_h_4
1672553230,3418.0,0.0,tlx_671_c_h_4
1672553235,3831.0,0.0,tlx_671_c_h_4
1672553240,4755.0,0.0,tlx_671_c_h_4
1672553245,4888.0,0.0,tlx_671_c_h_4
1672553250,4506.0,0.0,tlx_671_c_h_4
1672553255,4286.0,0.0,tlx_671_c_h_4
1672553260,3193.0,0.0,tlx_671_c_h_4
1672553265,3438.0,0.0,tlx_671_c_h_4
1672553270,4417.0,0.0,tlx_671_c_h_4
1672553275,4117.0,0.0,tlx_671_c_h_4
1672553280,4982.0,0.0,tlx_671_c_h_4
1672553285,4710.0,0.0,tlx_671_c_h_4
1672553290,4281.0,0.0,tlx_671_c_h_4
1672553295,4356.0,0.0,tlx_671_c_h_4
1672553300,3242.0,0.0,tlx_671_c_h_4
1672553305,4446.0,0.0,tlx_671_c_h_4
1672553310,3614.0,0.0,tlx_671_c_h_4
1672553315,4714.0,0.0,tlx_671_c_h_4
1672553320,3358.0,0.0,tlx_671_c_h_4
1672553325,4511.0,0.0,tlx_671_c_h_4
1672553330,3809.0,0.0,tlx_671_c_h_4
1672553335,4912.0,0.0,tlx_671_c_h_4
