Time,DER_692_c_24_Watts,DER_692_c_24_Vars,DER_692_c_24_loc
1672552795,4803.0,0.0,tlx_692_c_h_24
1672552800,3111.0,0.0,tlx_692_c_h_24
1672552805,3415.0,0.0,tlx_692_c_h_24
1672552810,3747.0,0.0,tlx_692_c_h_24
1672552815,3660.0,0.0,tlx_692_c_h_24
1672552820,3092.0,0.0,tlx_692_c_h_24
1672552825,3902.0,0.0,tlx_692_c_h_24
1672552830,3797.0,0.0,tlx_692_c_h_24
1672552835,3708.0,0.0,tlx_692_c_h_24
1672552840,4124.0,0.0,tlx_692_c_h_24
1672552845,3695.0,0.0,tlx_692_c_h_24
1672552850,4713.0,0.0,tlx_692_c_h_24
1672552855,4569.0,0.0,tlx_692_c_h_24
1672552860,4295.0,0.0,tlx_692_c_h_24
1672552865,4028.0,0.0,tlx_692_c_h_24
1672552870,4224.0,0.0,tlx_692_c_h_24
1672552875,3034.0,0.0,tlx_692_c_h_24
1672552880,3673.0,0.0,tlx_692_c_h_24
1672552885,3359.0,0.0,tlx_692_c_h_24
1672552890,4880.0,0.0,tlx_692_c_h_24
1672552895,4427.0,0.0,tlx_692_c_h_24
1672552900,4668.0,0.0,tlx_692_c_h_24
1672552905,3506.0,0.0,tlx_692_c_h_24
1672552910,3995.0,0.0,tlx_692_c_h_24
1672552915,4077.0,0.0,tlx_692_c_h_24
1672552920,4787.0,0.0,tlx_692_c_h_24
1672552925,3237.0,0.0,tlx_692_c_h_24
1672552930,4824.0,0.0,tlx_692_c_h_24
1672552935,4804.0,0.0,tlx_692_c_h_24
1672552940,3174.0,0.0,tlx_692_c_h_24
1672552945,4826.0,0.0,tlx_692_c_h_24
1672552950,3076.0,0.0,tlx_692_c_h_24
1672552955,3154.0,0.0,tlx_692_c_h_24
1672552960,4766.0,0.0,tlx_692_c_h_24
1672552965,3051.0,0.0,tlx_692_c_h_24
1672552970,3605.0,0.0,tlx_692_c_h_24
1672552975,4001.0,0.0,tlx_692_c_h_24
1672552980,3672.0,0.0,tlx_692_c_h_24
1672552985,4383.0,0.0,tlx_692_c_h_24
1672552990,3672.0,0.0,tlx_692_c_h_24
1672552995,3575.0,0.0,tlx_692_c_h_24
1672553000,3356.0,0.0,tlx_692_c_h_24
1672553005,3077.0,0.0,tlx_692_c_h_24
1672553010,3862.0,0.0,tlx_692_c_h_24
1672553015,3099.0,0.0,tlx_692_c_h_24
1672553020,3555.0,0.0,tlx_692_c_h_24
1672553025,4676.0,0.0,tlx_692_c_h_24
1672553030,3295.0,0.0,tlx_692_c_h_24
1672553035,3158.0,0.0,tlx_692_c_h_24
1672553040,4762.0,0.0,tlx_692_c_h_24
1672553045,3136.0,0.0,tlx_692_c_h_24
1672553050,4396.0,0.0,tlx_692_c_h_24
1672553055,3420.0,0.0,tlx_692_c_h_24
1672553060,4667.0,0.0,tlx_692_c_h_24
1672553065,3399.0,0.0,tlx_692_c_h_24
1672553070,4480.0,0.0,tlx_692_c_h_24
1672553075,3867.0,0.0,tlx_692_c_h_24
1672553080,3010.0,0.0,tlx_692_c_h_24
1672553085,4573.0,0.0,tlx_692_c_h_24
1672553090,4727.0,0.0,tlx_692_c_h_24
1672553095,3865.0,0.0,tlx_692_c_h_24
1672553100,3745.0,0.0,tlx_692_c_h_24
1672553105,3209.0,0.0,tlx_692_c_h_24
1672553110,4623.0,0.0,tlx_692_c_h_24
1672553115,4284.0,0.0,tlx_692_c_h_24
1672553120,4689.0,0.0,tlx_692_c_h_24
