Time,DER_680_c_21_Watts,DER_680_c_21_Vars,DER_680_c_21_loc
1672552795,4536.0,0.0,tlx_680_c_h_21
1672552800,4002.0,0.0,tlx_680_c_h_21
1672552805,3426.0,0.0,tlx_680_c_h_21
1672552810,4680.0,0.0,tlx_680_c_h_21
1672552815,3427.0,0.0,tlx_680_c_h_21
1672552820,4078.0,0.0,tlx_680_c_h_21
1672552825,4232.0,0.0,tlx_680_c_h_21
1672552830,4686.0,0.0,tlx_680_c_h_21
1672552835,3412.0,0.0,tlx_680_c_h_21
1672552840,4274.0,0.0,tlx_680_c_h_21
1672552845,4647.0,0.0,tlx_680_c_h_21
1672552850,4406.0,0.0,tlx_680_c_h_21
1672552855,3725.0,0.0,tlx_680_c_h_21
1672552860,3332.0,0.0,tlx_680_c_h_21
1672552865,3485.0,0.0,tlx_680_c_h_21
1672552870,4933.0,0.0,tlx_680_c_h_21
1672552875,4481.0,0.0,tlx_680_c_h_21
1672552880,4825.0,0.0,tlx_680_c_h_21
1672552885,4463.0,0.0,tlx_680_c_h_21
1672552890,4258.0,0.0,tlx_680_c_h_21
1672552895,4936.0,0.0,tlx_680_c_h_21
1672552900,4220.0,0.0,tlx_680_c_h_21
1672552905,4300.0,0.0,tlx_680_c_h_21
1672552910,3762.0,0.0,tlx_680_c_h_21
1672552915,4297.0,0.0,tlx_680_c_h_21
1672552920,3602.0,0.0,tlx_680_c_h_21
1672552925,3848.0,0.0,tlx_680_c_h_21
1672552930,4960.0,0.0,tlx_680_c_h_21
1672552935,3875.0,0.0,tlx_680_c_h_21
1672552940,4157.0,0.0,tlx_680_c_h_21
1672552945,3346.0,0.0,tlx_680_c_h_21
1672552950,4252.0,0.0,tlx_680_c_h_21
1672552955,4460.0,0.0,tlx_680_c_h_21
1672552960,3162.0,0.0,tlx_680_c_h_21
1672552965,4556.0,0.0,tlx_680_c_h_21
1672552970,3094.0,0.0,tlx_680_c_h_21
1672552975,3218.0,0.0,tlx_680_c_h_21
1672552980,3176.0,0.0,tlx_680_c_h_21
1672552985,4601.0,0.0,tlx_680_c_h_21
1672552990,4234.0,0.0,tlx_680_c_h_21
