Time,DER_684_a_3_Watts,DER_684_a_3_Vars,DER_684_a_3_loc
1672552795,3054.0,0.0,tlx_684_a_h_3
1672552800,4893.0,0.0,tlx_684_a_h_3
1672552805,4393.0,0.0,tlx_684_a_h_3
1672552810,4223.0,0.0,tlx_684_a_h_3
1672552815,3046.0,0.0,tlx_684_a_h_3
1672552820,3651.0,0.0,tlx_684_a_h_3
1672552825,4090.0,0.0,tlx_684_a_h_3
1672552830,3946.0,0.0,tlx_684_a_h_3
1672552835,3588.0,0.0,tlx_684_a_h_3
1672552840,3104.0,0.0,tlx_684_a_h_3
1672552845,4243.0,0.0,tlx_684_a_h_3
1672552850,4259.0,0.0,tlx_684_a_h_3
1672552855,3359.0,0.0,tlx_684_a_h_3
1672552860,3137.0,0.0,tlx_684_a_h_3
1672552865,4677.0,0.0,tlx_684_a_h_3
1672552870,3512.0,0.0,tlx_684_a_h_3
1672552875,4718.0,0.0,tlx_684_a_h_3
1672552880,3339.0,0.0,tlx_684_a_h_3
1672552885,4015.0,0.0,tlx_684_a_h_3
1672552890,3948.0,0.0,tlx_684_a_h_3
1672552895,4827.0,0.0,tlx_684_a_h_3
1672552900,3257.0,0.0,tlx_684_a_h_3
1672552905,3071.0,0.0,tlx_684_a_h_3
1672552910,4728.0,0.0,tlx_684_a_h_3
1672552915,4350.0,0.0,tlx_684_a_h_3
1672552920,4975.0,0.0,tlx_684_a_h_3
1672552925,4208.0,0.0,tlx_684_a_h_3
1672552930,3468.0,0.0,tlx_684_a_h_3
1672552935,3998.0,0.0,tlx_684_a_h_3
1672552940,4128.0,0.0,tlx_684_a_h_3
1672552945,3767.0,0.0,tlx_684_a_h_3
1672552950,4433.0,0.0,tlx_684_a_h_3
1672552955,4166.0,0.0,tlx_684_a_h_3
1672552960,3326.0,0.0,tlx_684_a_h_3
1672552965,3859.0,0.0,tlx_684_a_h_3
1672552970,3751.0,0.0,tlx_684_a_h_3
1672552975,3799.0,0.0,tlx_684_a_h_3
1672552980,4954.0,0.0,tlx_684_a_h_3
1672552985,3786.0,0.0,tlx_684_a_h_3
1672552990,3744.0,0.0,tlx_684_a_h_3
1672552995,3479.0,0.0,tlx_684_a_h_3
1672553000,4416.0,0.0,tlx_684_a_h_3
1672553005,4400.0,0.0,tlx_684_a_h_3
1672553010,3522.0,0.0,tlx_684_a_h_3
1672553015,3565.0,0.0,tlx_684_a_h_3
1672553020,3469.0,0.0,tlx_684_a_h_3
1672553025,4670.0,0.0,tlx_684_a_h_3
1672553030,3834.0,0.0,tlx_684_a_h_3
1672553035,4904.0,0.0,tlx_684_a_h_3
1672553040,4771.0,0.0,tlx_684_a_h_3
1672553045,3919.0,0.0,tlx_684_a_h_3
1672553050,4889.0,0.0,tlx_684_a_h_3
