Time,DER_632_c_17_Watts,DER_632_c_17_Vars,DER_632_c_17_loc
1672552795,3991.0,0.0,tlx_632_c_h_17
1672552800,4080.0,0.0,tlx_632_c_h_17
1672552805,3638.0,0.0,tlx_632_c_h_17
1672552810,4414.0,0.0,tlx_632_c_h_17
1672552815,4284.0,0.0,tlx_632_c_h_17
1672552820,3423.0,0.0,tlx_632_c_h_17
1672552825,4291.0,0.0,tlx_632_c_h_17
1672552830,3626.0,0.0,tlx_632_c_h_17
1672552835,4359.0,0.0,tlx_632_c_h_17
1672552840,3757.0,0.0,tlx_632_c_h_17
1672552845,3835.0,0.0,tlx_632_c_h_17
1672552850,4931.0,0.0,tlx_632_c_h_17
1672552855,4518.0,0.0,tlx_632_c_h_17
1672552860,3361.0,0.0,tlx_632_c_h_17
1672552865,4495.0,0.0,tlx_632_c_h_17
1672552870,4468.0,0.0,tlx_632_c_h_17
1672552875,3089.0,0.0,tlx_632_c_h_17
1672552880,4972.0,0.0,tlx_632_c_h_17
1672552885,3152.0,0.0,tlx_632_c_h_17
1672552890,3824.0,0.0,tlx_632_c_h_17
1672552895,3297.0,0.0,tlx_632_c_h_17
1672552900,4446.0,0.0,tlx_632_c_h_17
1672552905,4564.0,0.0,tlx_632_c_h_17
1672552910,4776.0,0.0,tlx_632_c_h_17
1672552915,3049.0,0.0,tlx_632_c_h_17
1672552920,4808.0,0.0,tlx_632_c_h_17
1672552925,4815.0,0.0,tlx_632_c_h_17
1672552930,4864.0,0.0,tlx_632_c_h_17
1672552935,3843.0,0.0,tlx_632_c_h_17
1672552940,4733.0,0.0,tlx_632_c_h_17
1672552945,3197.0,0.0,tlx_632_c_h_17
1672552950,4809.0,0.0,tlx_632_c_h_17
1672552955,4929.0,0.0,tlx_632_c_h_17
1672552960,3452.0,0.0,tlx_632_c_h_17
1672552965,3964.0,0.0,tlx_632_c_h_17
1672552970,3369.0,0.0,tlx_632_c_h_17
1672552975,3897.0,0.0,tlx_632_c_h_17
1672552980,3284.0,0.0,tlx_632_c_h_17
1672552985,3346.0,0.0,tlx_632_c_h_17
1672552990,4028.0,0.0,tlx_632_c_h_17
1672552995,4456.0,0.0,tlx_632_c_h_17
1672553000,3598.0,0.0,tlx_632_c_h_17
1672553005,3696.0,0.0,tlx_632_c_h_17
1672553010,4100.0,0.0,tlx_632_c_h_17
1672553015,3860.0,0.0,tlx_632_c_h_17
1672553020,4238.0,0.0,tlx_632_c_h_17
1672553025,4097.0,0.0,tlx_632_c_h_17
1672553030,3661.0,0.0,tlx_632_c_h_17
1672553035,3103.0,0.0,tlx_632_c_h_17
1672553040,4419.0,0.0,tlx_632_c_h_17
1672553045,3573.0,0.0,tlx_632_c_h_17
1672553050,3706.0,0.0,tlx_632_c_h_17
1672553055,4456.0,0.0,tlx_632_c_h_17
1672553060,4117.0,0.0,tlx_632_c_h_17
1672553065,3784.0,0.0,tlx_632_c_h_17
1672553070,3390.0,0.0,tlx_632_c_h_17
1672553075,5000.0,0.0,tlx_632_c_h_17
1672553080,4656.0,0.0,tlx_632_c_h_17
1672553085,3768.0,0.0,tlx_632_c_h_17
1672553090,3754.0,0.0,tlx_632_c_h_17
1672553095,3171.0,0.0,tlx_632_c_h_17
1672553100,4995.0,0.0,tlx_632_c_h_17
1672553105,3029.0,0.0,tlx_632_c_h_17
1672553110,3436.0,0.0,tlx_632_c_h_17
1672553115,4813.0,0.0,tlx_632_c_h_17
1672553120,3121.0,0.0,tlx_632_c_h_17
1672553125,4079.0,0.0,tlx_632_c_h_17
1672553130,4403.0,0.0,tlx_632_c_h_17
1672553135,4028.0,0.0,tlx_632_c_h_17
1672553140,3482.0,0.0,tlx_632_c_h_17
1672553145,4863.0,0.0,tlx_632_c_h_17
1672553150,4368.0,0.0,tlx_632_c_h_17
1672553155,3955.0,0.0,tlx_632_c_h_17
1672553160,4383.0,0.0,tlx_632_c_h_17
1672553165,3451.0,0.0,tlx_632_c_h_17
1672553170,3901.0,0.0,tlx_632_c_h_17
1672553175,4330.0,0.0,tlx_632_c_h_17
1672553180,4109.0,0.0,tlx_632_c_h_17
1672553185,3970.0,0.0,tlx_632_c_h_17
1672553190,3895.0,0.0,tlx_632_c_h_17
1672553195,3756.0,0.0,tlx_632_c_h_17
1672553200,4653.0,0.0,tlx_632_c_h_17
