Time,DER_692_c_7_Watts,DER_692_c_7_Vars,DER_692_c_7_loc
1672552795,3594.0,0.0,tlx_692_c_h_7
1672552800,3616.0,0.0,tlx_692_c_h_7
1672552805,3686.0,0.0,tlx_692_c_h_7
1672552810,3683.0,0.0,tlx_692_c_h_7
1672552815,4703.0,0.0,tlx_692_c_h_7
1672552820,4070.0,0.0,tlx_692_c_h_7
1672552825,4537.0,0.0,tlx_692_c_h_7
1672552830,3078.0,0.0,tlx_692_c_h_7
1672552835,4932.0,0.0,tlx_692_c_h_7
1672552840,3388.0,0.0,tlx_692_c_h_7
1672552845,3417.0,0.0,tlx_692_c_h_7
1672552850,4342.0,0.0,tlx_692_c_h_7
1672552855,4248.0,0.0,tlx_692_c_h_7
1672552860,4129.0,0.0,tlx_692_c_h_7
1672552865,3737.0,0.0,tlx_692_c_h_7
1672552870,3842.0,0.0,tlx_692_c_h_7
1672552875,3627.0,0.0,tlx_692_c_h_7
1672552880,4646.0,0.0,tlx_692_c_h_7
1672552885,4245.0,0.0,tlx_692_c_h_7
1672552890,4467.0,0.0,tlx_692_c_h_7
1672552895,3213.0,0.0,tlx_692_c_h_7
1672552900,4492.0,0.0,tlx_692_c_h_7
1672552905,3935.0,0.0,tlx_692_c_h_7
1672552910,3094.0,0.0,tlx_692_c_h_7
1672552915,4628.0,0.0,tlx_692_c_h_7
1672552920,3132.0,0.0,tlx_692_c_h_7
1672552925,4668.0,0.0,tlx_692_c_h_7
1672552930,3576.0,0.0,tlx_692_c_h_7
1672552935,4201.0,0.0,tlx_692_c_h_7
1672552940,4687.0,0.0,tlx_692_c_h_7
1672552945,4076.0,0.0,tlx_692_c_h_7
1672552950,4357.0,0.0,tlx_692_c_h_7
1672552955,4201.0,0.0,tlx_692_c_h_7
1672552960,3224.0,0.0,tlx_692_c_h_7
1672552965,4475.0,0.0,tlx_692_c_h_7
1672552970,3063.0,0.0,tlx_692_c_h_7
1672552975,3149.0,0.0,tlx_692_c_h_7
1672552980,3157.0,0.0,tlx_692_c_h_7
