Time,DER_632_c_33_Watts,DER_632_c_33_Vars,DER_632_c_33_loc
1672552795,3004.0,0.0,tlx_632_c_h_33
1672552800,4171.0,0.0,tlx_632_c_h_33
1672552805,4862.0,0.0,tlx_632_c_h_33
1672552810,3117.0,0.0,tlx_632_c_h_33
1672552815,4704.0,0.0,tlx_632_c_h_33
1672552820,3758.0,0.0,tlx_632_c_h_33
1672552825,3031.0,0.0,tlx_632_c_h_33
1672552830,4602.0,0.0,tlx_632_c_h_33
1672552835,3429.0,0.0,tlx_632_c_h_33
1672552840,4044.0,0.0,tlx_632_c_h_33
1672552845,3258.0,0.0,tlx_632_c_h_33
1672552850,3394.0,0.0,tlx_632_c_h_33
1672552855,3272.0,0.0,tlx_632_c_h_33
1672552860,4190.0,0.0,tlx_632_c_h_33
1672552865,4087.0,0.0,tlx_632_c_h_33
1672552870,3431.0,0.0,tlx_632_c_h_33
1672552875,4178.0,0.0,tlx_632_c_h_33
1672552880,3332.0,0.0,tlx_632_c_h_33
1672552885,4679.0,0.0,tlx_632_c_h_33
1672552890,4686.0,0.0,tlx_632_c_h_33
1672552895,3025.0,0.0,tlx_632_c_h_33
1672552900,3478.0,0.0,tlx_632_c_h_33
1672552905,3762.0,0.0,tlx_632_c_h_33
1672552910,4442.0,0.0,tlx_632_c_h_33
1672552915,3818.0,0.0,tlx_632_c_h_33
1672552920,3238.0,0.0,tlx_632_c_h_33
1672552925,4497.0,0.0,tlx_632_c_h_33
1672552930,4927.0,0.0,tlx_632_c_h_33
1672552935,3557.0,0.0,tlx_632_c_h_33
1672552940,4346.0,0.0,tlx_632_c_h_33
1672552945,3132.0,0.0,tlx_632_c_h_33
1672552950,4787.0,0.0,tlx_632_c_h_33
1672552955,3441.0,0.0,tlx_632_c_h_33
1672552960,4671.0,0.0,tlx_632_c_h_33
1672552965,4726.0,0.0,tlx_632_c_h_33
1672552970,3914.0,0.0,tlx_632_c_h_33
1672552975,4533.0,0.0,tlx_632_c_h_33
1672552980,4857.0,0.0,tlx_632_c_h_33
1672552985,3376.0,0.0,tlx_632_c_h_33
1672552990,4095.0,0.0,tlx_632_c_h_33
1672552995,3624.0,0.0,tlx_632_c_h_33
1672553000,3090.0,0.0,tlx_632_c_h_33
1672553005,4237.0,0.0,tlx_632_c_h_33
