Time,DER_645_c_13_Watts,DER_645_c_13_Vars,DER_645_c_13_loc
1672552795,3831.0,0.0,tlx_645_c_h_13
1672552800,3292.0,0.0,tlx_645_c_h_13
1672552805,3459.0,0.0,tlx_645_c_h_13
1672552810,4779.0,0.0,tlx_645_c_h_13
1672552815,3163.0,0.0,tlx_645_c_h_13
1672552820,4361.0,0.0,tlx_645_c_h_13
1672552825,4960.0,0.0,tlx_645_c_h_13
1672552830,4102.0,0.0,tlx_645_c_h_13
1672552835,4532.0,0.0,tlx_645_c_h_13
1672552840,3818.0,0.0,tlx_645_c_h_13
1672552845,4515.0,0.0,tlx_645_c_h_13
1672552850,3448.0,0.0,tlx_645_c_h_13
1672552855,4973.0,0.0,tlx_645_c_h_13
1672552860,4607.0,0.0,tlx_645_c_h_13
1672552865,4744.0,0.0,tlx_645_c_h_13
1672552870,3675.0,0.0,tlx_645_c_h_13
1672552875,3418.0,0.0,tlx_645_c_h_13
1672552880,4446.0,0.0,tlx_645_c_h_13
1672552885,3416.0,0.0,tlx_645_c_h_13
1672552890,4819.0,0.0,tlx_645_c_h_13
1672552895,4709.0,0.0,tlx_645_c_h_13
1672552900,3662.0,0.0,tlx_645_c_h_13
1672552905,4149.0,0.0,tlx_645_c_h_13
1672552910,4832.0,0.0,tlx_645_c_h_13
1672552915,4551.0,0.0,tlx_645_c_h_13
1672552920,4202.0,0.0,tlx_645_c_h_13
1672552925,4451.0,0.0,tlx_645_c_h_13
1672552930,3369.0,0.0,tlx_645_c_h_13
1672552935,3045.0,0.0,tlx_645_c_h_13
1672552940,4537.0,0.0,tlx_645_c_h_13
1672552945,4982.0,0.0,tlx_645_c_h_13
1672552950,3047.0,0.0,tlx_645_c_h_13
1672552955,3430.0,0.0,tlx_645_c_h_13
1672552960,4931.0,0.0,tlx_645_c_h_13
1672552965,3306.0,0.0,tlx_645_c_h_13
1672552970,3513.0,0.0,tlx_645_c_h_13
1672552975,3550.0,0.0,tlx_645_c_h_13
1672552980,3368.0,0.0,tlx_645_c_h_13
1672552985,4443.0,0.0,tlx_645_c_h_13
1672552990,4308.0,0.0,tlx_645_c_h_13
1672552995,4087.0,0.0,tlx_645_c_h_13
1672553000,4879.0,0.0,tlx_645_c_h_13
1672553005,4228.0,0.0,tlx_645_c_h_13
1672553010,3156.0,0.0,tlx_645_c_h_13
1672553015,4117.0,0.0,tlx_645_c_h_13
1672553020,3871.0,0.0,tlx_645_c_h_13
1672553025,4376.0,0.0,tlx_645_c_h_13
1672553030,4450.0,0.0,tlx_645_c_h_13
1672553035,4659.0,0.0,tlx_645_c_h_13
1672553040,3127.0,0.0,tlx_645_c_h_13
1672553045,3987.0,0.0,tlx_645_c_h_13
1672553050,3791.0,0.0,tlx_645_c_h_13
1672553055,4823.0,0.0,tlx_645_c_h_13
1672553060,4088.0,0.0,tlx_645_c_h_13
1672553065,3677.0,0.0,tlx_645_c_h_13
1672553070,4818.0,0.0,tlx_645_c_h_13
1672553075,3003.0,0.0,tlx_645_c_h_13
1672553080,4827.0,0.0,tlx_645_c_h_13
1672553085,3747.0,0.0,tlx_645_c_h_13
1672553090,3536.0,0.0,tlx_645_c_h_13
1672553095,4595.0,0.0,tlx_645_c_h_13
1672553100,3449.0,0.0,tlx_645_c_h_13
1672553105,4659.0,0.0,tlx_645_c_h_13
1672553110,3382.0,0.0,tlx_645_c_h_13
1672553115,4856.0,0.0,tlx_645_c_h_13
1672553120,3370.0,0.0,tlx_645_c_h_13
1672553125,4090.0,0.0,tlx_645_c_h_13
1672553130,3885.0,0.0,tlx_645_c_h_13
1672553135,4448.0,0.0,tlx_645_c_h_13
1672553140,4670.0,0.0,tlx_645_c_h_13
1672553145,4215.0,0.0,tlx_645_c_h_13
1672553150,3318.0,0.0,tlx_645_c_h_13
1672553155,4127.0,0.0,tlx_645_c_h_13
1672553160,3378.0,0.0,tlx_645_c_h_13
1672553165,4726.0,0.0,tlx_645_c_h_13
1672553170,4713.0,0.0,tlx_645_c_h_13
1672553175,4967.0,0.0,tlx_645_c_h_13
1672553180,4364.0,0.0,tlx_645_c_h_13
1672553185,4391.0,0.0,tlx_645_c_h_13
1672553190,3392.0,0.0,tlx_645_c_h_13
1672553195,4070.0,0.0,tlx_645_c_h_13
1672553200,4629.0,0.0,tlx_645_c_h_13
1672553205,3527.0,0.0,tlx_645_c_h_13
1672553210,4774.0,0.0,tlx_645_c_h_13
1672553215,4462.0,0.0,tlx_645_c_h_13
1672553220,4481.0,0.0,tlx_645_c_h_13
1672553225,3783.0,0.0,tlx_645_c_h_13
1672553230,4290.0,0.0,tlx_645_c_h_13
1672553235,4976.0,0.0,tlx_645_c_h_13
1672553240,3483.0,0.0,tlx_645_c_h_13
1672553245,4350.0,0.0,tlx_645_c_h_13
1672553250,3786.0,0.0,tlx_645_c_h_13
1672553255,3880.0,0.0,tlx_645_c_h_13
1672553260,4502.0,0.0,tlx_645_c_h_13
1672553265,3454.0,0.0,tlx_645_c_h_13
1672553270,4835.0,0.0,tlx_645_c_h_13
1672553275,3022.0,0.0,tlx_645_c_h_13
1672553280,4561.0,0.0,tlx_645_c_h_13
1672553285,3395.0,0.0,tlx_645_c_h_13
1672553290,4863.0,0.0,tlx_645_c_h_13
1672553295,4750.0,0.0,tlx_645_c_h_13
1672553300,4955.0,0.0,tlx_645_c_h_13
1672553305,4665.0,0.0,tlx_645_c_h_13
1672553310,3015.0,0.0,tlx_645_c_h_13
1672553315,3822.0,0.0,tlx_645_c_h_13
1672553320,4181.0,0.0,tlx_645_c_h_13
1672553325,4610.0,0.0,tlx_645_c_h_13
1672553330,4448.0,0.0,tlx_645_c_h_13
1672553335,4867.0,0.0,tlx_645_c_h_13
1672553340,3937.0,0.0,tlx_645_c_h_13
1672553345,4666.0,0.0,tlx_645_c_h_13
1672553350,3404.0,0.0,tlx_645_c_h_13
1672553355,4179.0,0.0,tlx_645_c_h_13
1672553360,4222.0,0.0,tlx_645_c_h_13
1672553365,3837.0,0.0,tlx_645_c_h_13
1672553370,4589.0,0.0,tlx_645_c_h_13
1672553375,4056.0,0.0,tlx_645_c_h_13
1672553380,3578.0,0.0,tlx_645_c_h_13
1672553385,4924.0,0.0,tlx_645_c_h_13
1672553390,3394.0,0.0,tlx_645_c_h_13
1672553395,4941.0,0.0,tlx_645_c_h_13
1672553400,3749.0,0.0,tlx_645_c_h_13
1672553405,3363.0,0.0,tlx_645_c_h_13
1672553410,4949.0,0.0,tlx_645_c_h_13
1672553415,4161.0,0.0,tlx_645_c_h_13
1672553420,3248.0,0.0,tlx_645_c_h_13
1672553425,3958.0,0.0,tlx_645_c_h_13
1672553430,3921.0,0.0,tlx_645_c_h_13
1672553435,4239.0,0.0,tlx_645_c_h_13
