Time,DER_680_b_14_Watts,DER_680_b_14_Vars,DER_680_b_14_loc
1672552795,4854.0,0.0,tlx_680_b_h_14
1672552800,3201.0,0.0,tlx_680_b_h_14
1672552805,3615.0,0.0,tlx_680_b_h_14
1672552810,3965.0,0.0,tlx_680_b_h_14
1672552815,3502.0,0.0,tlx_680_b_h_14
1672552820,3561.0,0.0,tlx_680_b_h_14
1672552825,4533.0,0.0,tlx_680_b_h_14
1672552830,3932.0,0.0,tlx_680_b_h_14
1672552835,4474.0,0.0,tlx_680_b_h_14
1672552840,4062.0,0.0,tlx_680_b_h_14
1672552845,3207.0,0.0,tlx_680_b_h_14
1672552850,4091.0,0.0,tlx_680_b_h_14
1672552855,3684.0,0.0,tlx_680_b_h_14
1672552860,4056.0,0.0,tlx_680_b_h_14
1672552865,3398.0,0.0,tlx_680_b_h_14
1672552870,3722.0,0.0,tlx_680_b_h_14
1672552875,4493.0,0.0,tlx_680_b_h_14
1672552880,3153.0,0.0,tlx_680_b_h_14
1672552885,4450.0,0.0,tlx_680_b_h_14
1672552890,3887.0,0.0,tlx_680_b_h_14
1672552895,4499.0,0.0,tlx_680_b_h_14
1672552900,4226.0,0.0,tlx_680_b_h_14
1672552905,3053.0,0.0,tlx_680_b_h_14
1672552910,4347.0,0.0,tlx_680_b_h_14
1672552915,4876.0,0.0,tlx_680_b_h_14
1672552920,3596.0,0.0,tlx_680_b_h_14
1672552925,4498.0,0.0,tlx_680_b_h_14
1672552930,4730.0,0.0,tlx_680_b_h_14
1672552935,3216.0,0.0,tlx_680_b_h_14
1672552940,3707.0,0.0,tlx_680_b_h_14
1672552945,4518.0,0.0,tlx_680_b_h_14
1672552950,3286.0,0.0,tlx_680_b_h_14
1672552955,3173.0,0.0,tlx_680_b_h_14
1672552960,3324.0,0.0,tlx_680_b_h_14
1672552965,3285.0,0.0,tlx_680_b_h_14
1672552970,3913.0,0.0,tlx_680_b_h_14
1672552975,4433.0,0.0,tlx_680_b_h_14
1672552980,4026.0,0.0,tlx_680_b_h_14
1672552985,4083.0,0.0,tlx_680_b_h_14
1672552990,3003.0,0.0,tlx_680_b_h_14
1672552995,3495.0,0.0,tlx_680_b_h_14
1672553000,4338.0,0.0,tlx_680_b_h_14
1672553005,4575.0,0.0,tlx_680_b_h_14
1672553010,3708.0,0.0,tlx_680_b_h_14
1672553015,4150.0,0.0,tlx_680_b_h_14
1672553020,4421.0,0.0,tlx_680_b_h_14
1672553025,4083.0,0.0,tlx_680_b_h_14
1672553030,4799.0,0.0,tlx_680_b_h_14
1672553035,4140.0,0.0,tlx_680_b_h_14
1672553040,3671.0,0.0,tlx_680_b_h_14
1672553045,4333.0,0.0,tlx_680_b_h_14
1672553050,3292.0,0.0,tlx_680_b_h_14
1672553055,3644.0,0.0,tlx_680_b_h_14
1672553060,4113.0,0.0,tlx_680_b_h_14
1672553065,3673.0,0.0,tlx_680_b_h_14
1672553070,3458.0,0.0,tlx_680_b_h_14
1672553075,3301.0,0.0,tlx_680_b_h_14
1672553080,3445.0,0.0,tlx_680_b_h_14
1672553085,4960.0,0.0,tlx_680_b_h_14
1672553090,4990.0,0.0,tlx_680_b_h_14
1672553095,4809.0,0.0,tlx_680_b_h_14
1672553100,4544.0,0.0,tlx_680_b_h_14
1672553105,4620.0,0.0,tlx_680_b_h_14
1672553110,3709.0,0.0,tlx_680_b_h_14
1672553115,4325.0,0.0,tlx_680_b_h_14
1672553120,3322.0,0.0,tlx_680_b_h_14
1672553125,3240.0,0.0,tlx_680_b_h_14
1672553130,4024.0,0.0,tlx_680_b_h_14
1672553135,3268.0,0.0,tlx_680_b_h_14
1672553140,3926.0,0.0,tlx_680_b_h_14
1672553145,3347.0,0.0,tlx_680_b_h_14
1672553150,4401.0,0.0,tlx_680_b_h_14
1672553155,4784.0,0.0,tlx_680_b_h_14
1672553160,3074.0,0.0,tlx_680_b_h_14
1672553165,4113.0,0.0,tlx_680_b_h_14
1672553170,4810.0,0.0,tlx_680_b_h_14
1672553175,3536.0,0.0,tlx_680_b_h_14
1672553180,4416.0,0.0,tlx_680_b_h_14
1672553185,4739.0,0.0,tlx_680_b_h_14
1672553190,4475.0,0.0,tlx_680_b_h_14
1672553195,3613.0,0.0,tlx_680_b_h_14
1672553200,4676.0,0.0,tlx_680_b_h_14
1672553205,4988.0,0.0,tlx_680_b_h_14
1672553210,3924.0,0.0,tlx_680_b_h_14
1672553215,3902.0,0.0,tlx_680_b_h_14
1672553220,3255.0,0.0,tlx_680_b_h_14
1672553225,4359.0,0.0,tlx_680_b_h_14
1672553230,3809.0,0.0,tlx_680_b_h_14
1672553235,4160.0,0.0,tlx_680_b_h_14
1672553240,3162.0,0.0,tlx_680_b_h_14
1672553245,4662.0,0.0,tlx_680_b_h_14
1672553250,3042.0,0.0,tlx_680_b_h_14
1672553255,3625.0,0.0,tlx_680_b_h_14
1672553260,3152.0,0.0,tlx_680_b_h_14
1672553265,3752.0,0.0,tlx_680_b_h_14
1672553270,3128.0,0.0,tlx_680_b_h_14
1672553275,3133.0,0.0,tlx_680_b_h_14
1672553280,3380.0,0.0,tlx_680_b_h_14
1672553285,3968.0,0.0,tlx_680_b_h_14
1672553290,4531.0,0.0,tlx_680_b_h_14
1672553295,4944.0,0.0,tlx_680_b_h_14
1672553300,4652.0,0.0,tlx_680_b_h_14
1672553305,4343.0,0.0,tlx_680_b_h_14
1672553310,3435.0,0.0,tlx_680_b_h_14
1672553315,4696.0,0.0,tlx_680_b_h_14
1672553320,4146.0,0.0,tlx_680_b_h_14
1672553325,4523.0,0.0,tlx_680_b_h_14
1672553330,3242.0,0.0,tlx_680_b_h_14
1672553335,4573.0,0.0,tlx_680_b_h_14
1672553340,4505.0,0.0,tlx_680_b_h_14
1672553345,3964.0,0.0,tlx_680_b_h_14
1672553350,3185.0,0.0,tlx_680_b_h_14
1672553355,3002.0,0.0,tlx_680_b_h_14
1672553360,4110.0,0.0,tlx_680_b_h_14
1672553365,3657.0,0.0,tlx_680_b_h_14
1672553370,4685.0,0.0,tlx_680_b_h_14
1672553375,3912.0,0.0,tlx_680_b_h_14
1672553380,4857.0,0.0,tlx_680_b_h_14
1672553385,3993.0,0.0,tlx_680_b_h_14
1672553390,3682.0,0.0,tlx_680_b_h_14
1672553395,4160.0,0.0,tlx_680_b_h_14
1672553400,3282.0,0.0,tlx_680_b_h_14
1672553405,4960.0,0.0,tlx_680_b_h_14
1672553410,4265.0,0.0,tlx_680_b_h_14
1672553415,3775.0,0.0,tlx_680_b_h_14
1672553420,3756.0,0.0,tlx_680_b_h_14
1672553425,3445.0,0.0,tlx_680_b_h_14
1672553430,3041.0,0.0,tlx_680_b_h_14
1672553435,4214.0,0.0,tlx_680_b_h_14
1672553440,4557.0,0.0,tlx_680_b_h_14
1672553445,4514.0,0.0,tlx_680_b_h_14
1672553450,4004.0,0.0,tlx_680_b_h_14
1672553455,4076.0,0.0,tlx_680_b_h_14
1672553460,4288.0,0.0,tlx_680_b_h_14
1672553465,3500.0,0.0,tlx_680_b_h_14
1672553470,3124.0,0.0,tlx_680_b_h_14
1672553475,3299.0,0.0,tlx_680_b_h_14
1672553480,3110.0,0.0,tlx_680_b_h_14
1672553485,4133.0,0.0,tlx_680_b_h_14
1672553490,4123.0,0.0,tlx_680_b_h_14
1672553495,3781.0,0.0,tlx_680_b_h_14
1672553500,4736.0,0.0,tlx_680_b_h_14
1672553505,3137.0,0.0,tlx_680_b_h_14
1672553510,4059.0,0.0,tlx_680_b_h_14
1672553515,4979.0,0.0,tlx_680_b_h_14
1672553520,4876.0,0.0,tlx_680_b_h_14
1672553525,4503.0,0.0,tlx_680_b_h_14
1672553530,4388.0,0.0,tlx_680_b_h_14
1672553535,4492.0,0.0,tlx_680_b_h_14
1672553540,3652.0,0.0,tlx_680_b_h_14
1672553545,4078.0,0.0,tlx_680_b_h_14
1672553550,4359.0,0.0,tlx_680_b_h_14
1672553555,3847.0,0.0,tlx_680_b_h_14
1672553560,4048.0,0.0,tlx_680_b_h_14
1672553565,4878.0,0.0,tlx_680_b_h_14
1672553570,3765.0,0.0,tlx_680_b_h_14
1672553575,3550.0,0.0,tlx_680_b_h_14
1672553580,4252.0,0.0,tlx_680_b_h_14
1672553585,4982.0,0.0,tlx_680_b_h_14
1672553590,4718.0,0.0,tlx_680_b_h_14
1672553595,4095.0,0.0,tlx_680_b_h_14
1672553600,4094.0,0.0,tlx_680_b_h_14
1672553605,4680.0,0.0,tlx_680_b_h_14
1672553610,3236.0,0.0,tlx_680_b_h_14
1672553615,4207.0,0.0,tlx_680_b_h_14
1672553620,3825.0,0.0,tlx_680_b_h_14
