Time,DER_684_a_13_Watts,DER_684_a_13_Vars,DER_684_a_13_loc
1672552795,4020.0,0.0,tlx_684_a_h_13
1672552800,3586.0,0.0,tlx_684_a_h_13
1672552805,4034.0,0.0,tlx_684_a_h_13
1672552810,3608.0,0.0,tlx_684_a_h_13
1672552815,4208.0,0.0,tlx_684_a_h_13
1672552820,4383.0,0.0,tlx_684_a_h_13
1672552825,3585.0,0.0,tlx_684_a_h_13
1672552830,4019.0,0.0,tlx_684_a_h_13
1672552835,4681.0,0.0,tlx_684_a_h_13
1672552840,3978.0,0.0,tlx_684_a_h_13
1672552845,4906.0,0.0,tlx_684_a_h_13
1672552850,3744.0,0.0,tlx_684_a_h_13
1672552855,3678.0,0.0,tlx_684_a_h_13
1672552860,3358.0,0.0,tlx_684_a_h_13
1672552865,3681.0,0.0,tlx_684_a_h_13
1672552870,3431.0,0.0,tlx_684_a_h_13
1672552875,4101.0,0.0,tlx_684_a_h_13
1672552880,4714.0,0.0,tlx_684_a_h_13
1672552885,4433.0,0.0,tlx_684_a_h_13
1672552890,3238.0,0.0,tlx_684_a_h_13
1672552895,3590.0,0.0,tlx_684_a_h_13
1672552900,3455.0,0.0,tlx_684_a_h_13
1672552905,3693.0,0.0,tlx_684_a_h_13
1672552910,4067.0,0.0,tlx_684_a_h_13
1672552915,4503.0,0.0,tlx_684_a_h_13
1672552920,4531.0,0.0,tlx_684_a_h_13
1672552925,4988.0,0.0,tlx_684_a_h_13
1672552930,3540.0,0.0,tlx_684_a_h_13
1672552935,3882.0,0.0,tlx_684_a_h_13
1672552940,3542.0,0.0,tlx_684_a_h_13
1672552945,4081.0,0.0,tlx_684_a_h_13
1672552950,3877.0,0.0,tlx_684_a_h_13
1672552955,3026.0,0.0,tlx_684_a_h_13
1672552960,4284.0,0.0,tlx_684_a_h_13
1672552965,4454.0,0.0,tlx_684_a_h_13
1672552970,3637.0,0.0,tlx_684_a_h_13
1672552975,4944.0,0.0,tlx_684_a_h_13
1672552980,4624.0,0.0,tlx_684_a_h_13
1672552985,3949.0,0.0,tlx_684_a_h_13
1672552990,3536.0,0.0,tlx_684_a_h_13
1672552995,3402.0,0.0,tlx_684_a_h_13
1672553000,3155.0,0.0,tlx_684_a_h_13
1672553005,4230.0,0.0,tlx_684_a_h_13
1672553010,4268.0,0.0,tlx_684_a_h_13
1672553015,3264.0,0.0,tlx_684_a_h_13
1672553020,4449.0,0.0,tlx_684_a_h_13
1672553025,4570.0,0.0,tlx_684_a_h_13
1672553030,4380.0,0.0,tlx_684_a_h_13
1672553035,4020.0,0.0,tlx_684_a_h_13
1672553040,4101.0,0.0,tlx_684_a_h_13
1672553045,3705.0,0.0,tlx_684_a_h_13
1672553050,3498.0,0.0,tlx_684_a_h_13
1672553055,3681.0,0.0,tlx_684_a_h_13
1672553060,3028.0,0.0,tlx_684_a_h_13
1672553065,4215.0,0.0,tlx_684_a_h_13
1672553070,4450.0,0.0,tlx_684_a_h_13
1672553075,3685.0,0.0,tlx_684_a_h_13
1672553080,3405.0,0.0,tlx_684_a_h_13
1672553085,3571.0,0.0,tlx_684_a_h_13
1672553090,4677.0,0.0,tlx_684_a_h_13
1672553095,4101.0,0.0,tlx_684_a_h_13
1672553100,4893.0,0.0,tlx_684_a_h_13
1672553105,4094.0,0.0,tlx_684_a_h_13
1672553110,3646.0,0.0,tlx_684_a_h_13
1672553115,4001.0,0.0,tlx_684_a_h_13
1672553120,4401.0,0.0,tlx_684_a_h_13
1672553125,3913.0,0.0,tlx_684_a_h_13
1672553130,4460.0,0.0,tlx_684_a_h_13
1672553135,4116.0,0.0,tlx_684_a_h_13
1672553140,3545.0,0.0,tlx_684_a_h_13
1672553145,4348.0,0.0,tlx_684_a_h_13
1672553150,3654.0,0.0,tlx_684_a_h_13
1672553155,4116.0,0.0,tlx_684_a_h_13
1672553160,3975.0,0.0,tlx_684_a_h_13
1672553165,4023.0,0.0,tlx_684_a_h_13
1672553170,4804.0,0.0,tlx_684_a_h_13
1672553175,4081.0,0.0,tlx_684_a_h_13
1672553180,3010.0,0.0,tlx_684_a_h_13
1672553185,4262.0,0.0,tlx_684_a_h_13
1672553190,3110.0,0.0,tlx_684_a_h_13
1672553195,3669.0,0.0,tlx_684_a_h_13
1672553200,4220.0,0.0,tlx_684_a_h_13
1672553205,3041.0,0.0,tlx_684_a_h_13
1672553210,4757.0,0.0,tlx_684_a_h_13
1672553215,4453.0,0.0,tlx_684_a_h_13
1672553220,3003.0,0.0,tlx_684_a_h_13
1672553225,3991.0,0.0,tlx_684_a_h_13
1672553230,4302.0,0.0,tlx_684_a_h_13
1672553235,4591.0,0.0,tlx_684_a_h_13
1672553240,4149.0,0.0,tlx_684_a_h_13
1672553245,4357.0,0.0,tlx_684_a_h_13
1672553250,3446.0,0.0,tlx_684_a_h_13
1672553255,3190.0,0.0,tlx_684_a_h_13
1672553260,4769.0,0.0,tlx_684_a_h_13
1672553265,3707.0,0.0,tlx_684_a_h_13
1672553270,3654.0,0.0,tlx_684_a_h_13
1672553275,4283.0,0.0,tlx_684_a_h_13
1672553280,4355.0,0.0,tlx_684_a_h_13
1672553285,3301.0,0.0,tlx_684_a_h_13
1672553290,3630.0,0.0,tlx_684_a_h_13
1672553295,3609.0,0.0,tlx_684_a_h_13
1672553300,4982.0,0.0,tlx_684_a_h_13
1672553305,3379.0,0.0,tlx_684_a_h_13
1672553310,3394.0,0.0,tlx_684_a_h_13
1672553315,4558.0,0.0,tlx_684_a_h_13
1672553320,3809.0,0.0,tlx_684_a_h_13
1672553325,3847.0,0.0,tlx_684_a_h_13
1672553330,4618.0,0.0,tlx_684_a_h_13
1672553335,3476.0,0.0,tlx_684_a_h_13
1672553340,3627.0,0.0,tlx_684_a_h_13
1672553345,4351.0,0.0,tlx_684_a_h_13
1672553350,4647.0,0.0,tlx_684_a_h_13
1672553355,3882.0,0.0,tlx_684_a_h_13
1672553360,3246.0,0.0,tlx_684_a_h_13
1672553365,3960.0,0.0,tlx_684_a_h_13
1672553370,4419.0,0.0,tlx_684_a_h_13
1672553375,3899.0,0.0,tlx_684_a_h_13
1672553380,3818.0,0.0,tlx_684_a_h_13
1672553385,3636.0,0.0,tlx_684_a_h_13
1672553390,4476.0,0.0,tlx_684_a_h_13
1672553395,4351.0,0.0,tlx_684_a_h_13
1672553400,3642.0,0.0,tlx_684_a_h_13
1672553405,3671.0,0.0,tlx_684_a_h_13
1672553410,4034.0,0.0,tlx_684_a_h_13
1672553415,3493.0,0.0,tlx_684_a_h_13
1672553420,3288.0,0.0,tlx_684_a_h_13
1672553425,3002.0,0.0,tlx_684_a_h_13
1672553430,4734.0,0.0,tlx_684_a_h_13
1672553435,4316.0,0.0,tlx_684_a_h_13
1672553440,4991.0,0.0,tlx_684_a_h_13
1672553445,3310.0,0.0,tlx_684_a_h_13
1672553450,3800.0,0.0,tlx_684_a_h_13
1672553455,3568.0,0.0,tlx_684_a_h_13
1672553460,4846.0,0.0,tlx_684_a_h_13
1672553465,3483.0,0.0,tlx_684_a_h_13
1672553470,4793.0,0.0,tlx_684_a_h_13
1672553475,4493.0,0.0,tlx_684_a_h_13
1672553480,3283.0,0.0,tlx_684_a_h_13
1672553485,3818.0,0.0,tlx_684_a_h_13
1672553490,3076.0,0.0,tlx_684_a_h_13
1672553495,4801.0,0.0,tlx_684_a_h_13
1672553500,4411.0,0.0,tlx_684_a_h_13
1672553505,4653.0,0.0,tlx_684_a_h_13
1672553510,4511.0,0.0,tlx_684_a_h_13
1672553515,3833.0,0.0,tlx_684_a_h_13
1672553520,3429.0,0.0,tlx_684_a_h_13
1672553525,4995.0,0.0,tlx_684_a_h_13
1672553530,3630.0,0.0,tlx_684_a_h_13
1672553535,4078.0,0.0,tlx_684_a_h_13
1672553540,3257.0,0.0,tlx_684_a_h_13
1672553545,3039.0,0.0,tlx_684_a_h_13
1672553550,3933.0,0.0,tlx_684_a_h_13
1672553555,3824.0,0.0,tlx_684_a_h_13
1672553560,4634.0,0.0,tlx_684_a_h_13
1672553565,4526.0,0.0,tlx_684_a_h_13
1672553570,3502.0,0.0,tlx_684_a_h_13
1672553575,4770.0,0.0,tlx_684_a_h_13
1672553580,3281.0,0.0,tlx_684_a_h_13
1672553585,4377.0,0.0,tlx_684_a_h_13
1672553590,3819.0,0.0,tlx_684_a_h_13
1672553595,3837.0,0.0,tlx_684_a_h_13
1672553600,4280.0,0.0,tlx_684_a_h_13
1672553605,4315.0,0.0,tlx_684_a_h_13
1672553610,4016.0,0.0,tlx_684_a_h_13
1672553615,3995.0,0.0,tlx_684_a_h_13
1672553620,4193.0,0.0,tlx_684_a_h_13
1672553625,4355.0,0.0,tlx_684_a_h_13
1672553630,4744.0,0.0,tlx_684_a_h_13
