Time,DER_633_b_2_Watts,DER_633_b_2_Vars,DER_633_b_2_loc
1672552795,4109.0,0.0,tlx_633_b_h_2
1672552800,4653.0,0.0,tlx_633_b_h_2
1672552805,3261.0,0.0,tlx_633_b_h_2
1672552810,3506.0,0.0,tlx_633_b_h_2
1672552815,3554.0,0.0,tlx_633_b_h_2
1672552820,4138.0,0.0,tlx_633_b_h_2
1672552825,4288.0,0.0,tlx_633_b_h_2
1672552830,3831.0,0.0,tlx_633_b_h_2
1672552835,3987.0,0.0,tlx_633_b_h_2
1672552840,3598.0,0.0,tlx_633_b_h_2
1672552845,3436.0,0.0,tlx_633_b_h_2
1672552850,4890.0,0.0,tlx_633_b_h_2
1672552855,4035.0,0.0,tlx_633_b_h_2
1672552860,3827.0,0.0,tlx_633_b_h_2
1672552865,3311.0,0.0,tlx_633_b_h_2
1672552870,4043.0,0.0,tlx_633_b_h_2
1672552875,4247.0,0.0,tlx_633_b_h_2
1672552880,4606.0,0.0,tlx_633_b_h_2
1672552885,4293.0,0.0,tlx_633_b_h_2
1672552890,4029.0,0.0,tlx_633_b_h_2
1672552895,3834.0,0.0,tlx_633_b_h_2
1672552900,3679.0,0.0,tlx_633_b_h_2
1672552905,4399.0,0.0,tlx_633_b_h_2
1672552910,3558.0,0.0,tlx_633_b_h_2
1672552915,4352.0,0.0,tlx_633_b_h_2
1672552920,4604.0,0.0,tlx_633_b_h_2
1672552925,4219.0,0.0,tlx_633_b_h_2
1672552930,3142.0,0.0,tlx_633_b_h_2
1672552935,3792.0,0.0,tlx_633_b_h_2
1672552940,4523.0,0.0,tlx_633_b_h_2
1672552945,3320.0,0.0,tlx_633_b_h_2
1672552950,4659.0,0.0,tlx_633_b_h_2
1672552955,3800.0,0.0,tlx_633_b_h_2
1672552960,3652.0,0.0,tlx_633_b_h_2
1672552965,3888.0,0.0,tlx_633_b_h_2
1672552970,3995.0,0.0,tlx_633_b_h_2
1672552975,4403.0,0.0,tlx_633_b_h_2
1672552980,3255.0,0.0,tlx_633_b_h_2
1672552985,3579.0,0.0,tlx_633_b_h_2
1672552990,4371.0,0.0,tlx_633_b_h_2
1672552995,4380.0,0.0,tlx_633_b_h_2
1672553000,3439.0,0.0,tlx_633_b_h_2
1672553005,4541.0,0.0,tlx_633_b_h_2
1672553010,3083.0,0.0,tlx_633_b_h_2
1672553015,3772.0,0.0,tlx_633_b_h_2
1672553020,3727.0,0.0,tlx_633_b_h_2
1672553025,4913.0,0.0,tlx_633_b_h_2
1672553030,3119.0,0.0,tlx_633_b_h_2
1672553035,3724.0,0.0,tlx_633_b_h_2
1672553040,4813.0,0.0,tlx_633_b_h_2
1672553045,3819.0,0.0,tlx_633_b_h_2
1672553050,3946.0,0.0,tlx_633_b_h_2
1672553055,3692.0,0.0,tlx_633_b_h_2
1672553060,4193.0,0.0,tlx_633_b_h_2
1672553065,3379.0,0.0,tlx_633_b_h_2
1672553070,3588.0,0.0,tlx_633_b_h_2
1672553075,4509.0,0.0,tlx_633_b_h_2
1672553080,3194.0,0.0,tlx_633_b_h_2
1672553085,3676.0,0.0,tlx_633_b_h_2
1672553090,4702.0,0.0,tlx_633_b_h_2
1672553095,3703.0,0.0,tlx_633_b_h_2
1672553100,3468.0,0.0,tlx_633_b_h_2
1672553105,3267.0,0.0,tlx_633_b_h_2
1672553110,4681.0,0.0,tlx_633_b_h_2
1672553115,4761.0,0.0,tlx_633_b_h_2
1672553120,4235.0,0.0,tlx_633_b_h_2
1672553125,3517.0,0.0,tlx_633_b_h_2
1672553130,4448.0,0.0,tlx_633_b_h_2
1672553135,3996.0,0.0,tlx_633_b_h_2
1672553140,4501.0,0.0,tlx_633_b_h_2
1672553145,3031.0,0.0,tlx_633_b_h_2
1672553150,3280.0,0.0,tlx_633_b_h_2
1672553155,4079.0,0.0,tlx_633_b_h_2
1672553160,3317.0,0.0,tlx_633_b_h_2
1672553165,3614.0,0.0,tlx_633_b_h_2
1672553170,4030.0,0.0,tlx_633_b_h_2
1672553175,5000.0,0.0,tlx_633_b_h_2
1672553180,3546.0,0.0,tlx_633_b_h_2
1672553185,4089.0,0.0,tlx_633_b_h_2
1672553190,3319.0,0.0,tlx_633_b_h_2
1672553195,3605.0,0.0,tlx_633_b_h_2
