Time,DER_652_a_32_Watts,DER_652_a_32_Vars,DER_652_a_32_loc
1672552795,0.0,0.0,tlx_652_a_h_32
1672552800,0.0,0.0,tlx_652_a_h_32
1672552805,0.0,0.0,tlx_652_a_h_32
1672552810,0.0,0.0,tlx_652_a_h_32
1672552815,0.0,0.0,tlx_652_a_h_32
1672552820,0.0,0.0,tlx_652_a_h_32
1672552825,0.0,0.0,tlx_652_a_h_32
1672552830,0.0,0.0,tlx_652_a_h_32
1672552835,0.0,0.0,tlx_652_a_h_32
1672552840,0.0,0.0,tlx_652_a_h_32
1672552845,0.0,0.0,tlx_652_a_h_32
1672552850,0.0,0.0,tlx_652_a_h_32
1672552855,0.0,0.0,tlx_652_a_h_32
1672552860,0.0,0.0,tlx_652_a_h_32
1672552865,0.0,0.0,tlx_652_a_h_32
1672552870,0.0,0.0,tlx_652_a_h_32
1672552875,0.0,0.0,tlx_652_a_h_32
1672552880,0.0,0.0,tlx_652_a_h_32
1672552885,0.0,0.0,tlx_652_a_h_32
1672552890,0.0,0.0,tlx_652_a_h_32
1672552895,0.0,0.0,tlx_652_a_h_32
1672552900,0.0,0.0,tlx_652_a_h_32
1672552905,0.0,0.0,tlx_652_a_h_32
1672552910,0.0,0.0,tlx_652_a_h_32
1672552915,0.0,0.0,tlx_652_a_h_32
1672552920,0.0,0.0,tlx_652_a_h_32
1672552925,0.0,0.0,tlx_652_a_h_32
1672552930,0.0,0.0,tlx_652_a_h_32
1672552935,0.0,0.0,tlx_652_a_h_32
1672552940,0.0,0.0,tlx_652_a_h_32
1672552945,0.0,0.0,tlx_652_a_h_32
1672552950,0.0,0.0,tlx_652_a_h_32
1672552955,0.0,0.0,tlx_652_a_h_32
1672552960,0.0,0.0,tlx_652_a_h_32
1672552965,0.0,0.0,tlx_652_a_h_32
1672552970,0.0,0.0,tlx_652_a_h_32
1672552975,-4497.83,0.0,tlx_652_a_h_32
1672552980,-4497.83,0.0,tlx_652_a_h_32
1672552985,-4497.83,0.0,tlx_652_a_h_32
1672552990,-4497.83,0.0,tlx_652_a_h_32
1672552995,-4497.83,0.0,tlx_652_a_h_32
1672553000,-4497.83,0.0,tlx_652_a_h_32
1672553005,-4497.83,0.0,tlx_652_a_h_32
1672553010,-4497.83,0.0,tlx_652_a_h_32
1672553015,-4497.83,0.0,tlx_652_a_h_32
1672553020,-4497.83,0.0,tlx_652_a_h_32
1672553025,-4497.83,0.0,tlx_652_a_h_32
1672553030,-4497.83,0.0,tlx_652_a_h_32
1672553035,-4497.83,0.0,tlx_652_a_h_32
1672553040,-4497.83,0.0,tlx_652_a_h_32
1672553045,-4497.83,0.0,tlx_652_a_h_32
1672553050,-4497.83,0.0,tlx_652_a_h_32
1672553055,-4497.83,0.0,tlx_652_a_h_32
1672553060,-4497.83,0.0,tlx_652_a_h_32
1672553065,-4497.83,0.0,tlx_652_a_h_32
1672553070,-4497.83,0.0,tlx_652_a_h_32
1672553075,-4497.83,0.0,tlx_652_a_h_32
1672553080,-4497.83,0.0,tlx_652_a_h_32
1672553085,-4497.83,0.0,tlx_652_a_h_32
1672553090,-4497.83,0.0,tlx_652_a_h_32
1672553095,-4497.83,0.0,tlx_652_a_h_32
1672553100,-4497.83,0.0,tlx_652_a_h_32
1672553105,-4497.83,0.0,tlx_652_a_h_32
1672553110,-4497.83,0.0,tlx_652_a_h_32
1672553115,-4497.83,0.0,tlx_652_a_h_32
1672553120,-4497.83,0.0,tlx_652_a_h_32
1672553125,-4497.83,0.0,tlx_652_a_h_32
1672553130,-4497.83,0.0,tlx_652_a_h_32
1672553135,-4497.83,0.0,tlx_652_a_h_32
1672553140,-4497.83,0.0,tlx_652_a_h_32
1672553145,-4497.83,0.0,tlx_652_a_h_32
1672553150,-4497.83,0.0,tlx_652_a_h_32
1672553155,-4497.82,0.0,tlx_652_a_h_32
