Time,DER_680_a_17_Watts,DER_680_a_17_Vars,DER_680_a_17_loc
1672552795,3955.0,0.0,tlx_680_a_h_17
1672552800,3056.0,0.0,tlx_680_a_h_17
1672552805,3630.0,0.0,tlx_680_a_h_17
1672552810,3983.0,0.0,tlx_680_a_h_17
1672552815,4452.0,0.0,tlx_680_a_h_17
1672552820,4297.0,0.0,tlx_680_a_h_17
1672552825,4782.0,0.0,tlx_680_a_h_17
1672552830,3538.0,0.0,tlx_680_a_h_17
1672552835,3038.0,0.0,tlx_680_a_h_17
1672552840,4702.0,0.0,tlx_680_a_h_17
1672552845,4310.0,0.0,tlx_680_a_h_17
1672552850,4795.0,0.0,tlx_680_a_h_17
1672552855,3105.0,0.0,tlx_680_a_h_17
1672552860,4156.0,0.0,tlx_680_a_h_17
1672552865,4790.0,0.0,tlx_680_a_h_17
1672552870,4830.0,0.0,tlx_680_a_h_17
1672552875,3961.0,0.0,tlx_680_a_h_17
1672552880,4685.0,0.0,tlx_680_a_h_17
1672552885,3923.0,0.0,tlx_680_a_h_17
1672552890,4445.0,0.0,tlx_680_a_h_17
1672552895,3281.0,0.0,tlx_680_a_h_17
1672552900,4715.0,0.0,tlx_680_a_h_17
1672552905,3410.0,0.0,tlx_680_a_h_17
1672552910,3974.0,0.0,tlx_680_a_h_17
1672552915,3305.0,0.0,tlx_680_a_h_17
1672552920,3974.0,0.0,tlx_680_a_h_17
1672552925,4798.0,0.0,tlx_680_a_h_17
1672552930,4754.0,0.0,tlx_680_a_h_17
1672552935,4355.0,0.0,tlx_680_a_h_17
1672552940,3852.0,0.0,tlx_680_a_h_17
1672552945,3977.0,0.0,tlx_680_a_h_17
1672552950,4585.0,0.0,tlx_680_a_h_17
1672552955,3031.0,0.0,tlx_680_a_h_17
1672552960,3953.0,0.0,tlx_680_a_h_17
1672552965,3635.0,0.0,tlx_680_a_h_17
1672552970,4080.0,0.0,tlx_680_a_h_17
1672552975,4605.0,0.0,tlx_680_a_h_17
1672552980,4911.0,0.0,tlx_680_a_h_17
1672552985,3068.0,0.0,tlx_680_a_h_17
1672552990,4554.0,0.0,tlx_680_a_h_17
1672552995,3872.0,0.0,tlx_680_a_h_17
1672553000,4961.0,0.0,tlx_680_a_h_17
1672553005,3908.0,0.0,tlx_680_a_h_17
1672553010,4860.0,0.0,tlx_680_a_h_17
1672553015,4114.0,0.0,tlx_680_a_h_17
1672553020,4372.0,0.0,tlx_680_a_h_17
1672553025,4621.0,0.0,tlx_680_a_h_17
1672553030,4548.0,0.0,tlx_680_a_h_17
1672553035,4767.0,0.0,tlx_680_a_h_17
1672553040,3587.0,0.0,tlx_680_a_h_17
1672553045,4710.0,0.0,tlx_680_a_h_17
1672553050,4640.0,0.0,tlx_680_a_h_17
1672553055,3100.0,0.0,tlx_680_a_h_17
1672553060,3215.0,0.0,tlx_680_a_h_17
1672553065,4399.0,0.0,tlx_680_a_h_17
1672553070,4886.0,0.0,tlx_680_a_h_17
1672553075,3564.0,0.0,tlx_680_a_h_17
1672553080,4332.0,0.0,tlx_680_a_h_17
1672553085,3880.0,0.0,tlx_680_a_h_17
1672553090,4319.0,0.0,tlx_680_a_h_17
1672553095,4910.0,0.0,tlx_680_a_h_17
1672553100,4078.0,0.0,tlx_680_a_h_17
1672553105,4918.0,0.0,tlx_680_a_h_17
1672553110,4170.0,0.0,tlx_680_a_h_17
1672553115,3483.0,0.0,tlx_680_a_h_17
1672553120,4257.0,0.0,tlx_680_a_h_17
