Time,DER_671_c_12_Watts,DER_671_c_12_Vars,DER_671_c_12_loc
1672552795,4561.0,0.0,tlx_671_c_h_12
1672552800,3596.0,0.0,tlx_671_c_h_12
1672552805,3156.0,0.0,tlx_671_c_h_12
1672552810,3609.0,0.0,tlx_671_c_h_12
1672552815,4611.0,0.0,tlx_671_c_h_12
1672552820,4550.0,0.0,tlx_671_c_h_12
1672552825,3432.0,0.0,tlx_671_c_h_12
1672552830,4718.0,0.0,tlx_671_c_h_12
1672552835,3053.0,0.0,tlx_671_c_h_12
1672552840,4426.0,0.0,tlx_671_c_h_12
1672552845,4986.0,0.0,tlx_671_c_h_12
1672552850,4432.0,0.0,tlx_671_c_h_12
1672552855,4199.0,0.0,tlx_671_c_h_12
1672552860,3890.0,0.0,tlx_671_c_h_12
1672552865,3135.0,0.0,tlx_671_c_h_12
1672552870,4503.0,0.0,tlx_671_c_h_12
1672552875,3802.0,0.0,tlx_671_c_h_12
1672552880,3587.0,0.0,tlx_671_c_h_12
1672552885,3067.0,0.0,tlx_671_c_h_12
1672552890,4086.0,0.0,tlx_671_c_h_12
1672552895,3743.0,0.0,tlx_671_c_h_12
1672552900,4523.0,0.0,tlx_671_c_h_12
1672552905,4120.0,0.0,tlx_671_c_h_12
1672552910,3448.0,0.0,tlx_671_c_h_12
1672552915,3421.0,0.0,tlx_671_c_h_12
1672552920,3683.0,0.0,tlx_671_c_h_12
1672552925,4751.0,0.0,tlx_671_c_h_12
1672552930,4981.0,0.0,tlx_671_c_h_12
1672552935,3634.0,0.0,tlx_671_c_h_12
1672552940,3435.0,0.0,tlx_671_c_h_12
1672552945,4931.0,0.0,tlx_671_c_h_12
1672552950,3921.0,0.0,tlx_671_c_h_12
1672552955,3433.0,0.0,tlx_671_c_h_12
1672552960,3289.0,0.0,tlx_671_c_h_12
1672552965,4005.0,0.0,tlx_671_c_h_12
1672552970,3423.0,0.0,tlx_671_c_h_12
1672552975,3905.0,0.0,tlx_671_c_h_12
1672552980,4916.0,0.0,tlx_671_c_h_12
1672552985,4682.0,0.0,tlx_671_c_h_12
1672552990,4076.0,0.0,tlx_671_c_h_12
1672552995,3989.0,0.0,tlx_671_c_h_12
1672553000,4514.0,0.0,tlx_671_c_h_12
1672553005,3526.0,0.0,tlx_671_c_h_12
1672553010,3217.0,0.0,tlx_671_c_h_12
1672553015,3085.0,0.0,tlx_671_c_h_12
1672553020,4932.0,0.0,tlx_671_c_h_12
1672553025,4707.0,0.0,tlx_671_c_h_12
1672553030,4213.0,0.0,tlx_671_c_h_12
1672553035,3914.0,0.0,tlx_671_c_h_12
1672553040,3221.0,0.0,tlx_671_c_h_12
1672553045,3157.0,0.0,tlx_671_c_h_12
1672553050,3395.0,0.0,tlx_671_c_h_12
1672553055,4816.0,0.0,tlx_671_c_h_12
1672553060,3135.0,0.0,tlx_671_c_h_12
1672553065,4460.0,0.0,tlx_671_c_h_12
1672553070,4981.0,0.0,tlx_671_c_h_12
1672553075,4618.0,0.0,tlx_671_c_h_12
1672553080,3491.0,0.0,tlx_671_c_h_12
1672553085,3985.0,0.0,tlx_671_c_h_12
1672553090,4738.0,0.0,tlx_671_c_h_12
1672553095,4536.0,0.0,tlx_671_c_h_12
1672553100,3174.0,0.0,tlx_671_c_h_12
1672553105,3001.0,0.0,tlx_671_c_h_12
1672553110,3614.0,0.0,tlx_671_c_h_12
1672553115,4933.0,0.0,tlx_671_c_h_12
1672553120,3763.0,0.0,tlx_671_c_h_12
1672553125,3364.0,0.0,tlx_671_c_h_12
1672553130,3845.0,0.0,tlx_671_c_h_12
1672553135,4461.0,0.0,tlx_671_c_h_12
1672553140,4019.0,0.0,tlx_671_c_h_12
1672553145,3900.0,0.0,tlx_671_c_h_12
1672553150,3221.0,0.0,tlx_671_c_h_12
1672553155,3303.0,0.0,tlx_671_c_h_12
1672553160,3501.0,0.0,tlx_671_c_h_12
1672553165,4218.0,0.0,tlx_671_c_h_12
1672553170,3917.0,0.0,tlx_671_c_h_12
1672553175,3174.0,0.0,tlx_671_c_h_12
1672553180,4623.0,0.0,tlx_671_c_h_12
1672553185,3181.0,0.0,tlx_671_c_h_12
1672553190,4106.0,0.0,tlx_671_c_h_12
1672553195,4523.0,0.0,tlx_671_c_h_12
1672553200,4104.0,0.0,tlx_671_c_h_12
1672553205,3134.0,0.0,tlx_671_c_h_12
1672553210,3858.0,0.0,tlx_671_c_h_12
1672553215,4586.0,0.0,tlx_671_c_h_12
1672553220,4693.0,0.0,tlx_671_c_h_12
1672553225,3641.0,0.0,tlx_671_c_h_12
1672553230,4501.0,0.0,tlx_671_c_h_12
1672553235,4973.0,0.0,tlx_671_c_h_12
1672553240,3510.0,0.0,tlx_671_c_h_12
1672553245,3767.0,0.0,tlx_671_c_h_12
1672553250,3935.0,0.0,tlx_671_c_h_12
1672553255,3498.0,0.0,tlx_671_c_h_12
1672553260,4106.0,0.0,tlx_671_c_h_12
1672553265,3258.0,0.0,tlx_671_c_h_12
1672553270,4154.0,0.0,tlx_671_c_h_12
1672553275,3588.0,0.0,tlx_671_c_h_12
1672553280,3651.0,0.0,tlx_671_c_h_12
1672553285,4803.0,0.0,tlx_671_c_h_12
1672553290,4565.0,0.0,tlx_671_c_h_12
1672553295,3448.0,0.0,tlx_671_c_h_12
1672553300,3951.0,0.0,tlx_671_c_h_12
1672553305,4775.0,0.0,tlx_671_c_h_12
1672553310,3071.0,0.0,tlx_671_c_h_12
1672553315,3913.0,0.0,tlx_671_c_h_12
1672553320,3981.0,0.0,tlx_671_c_h_12
1672553325,3141.0,0.0,tlx_671_c_h_12
1672553330,4555.0,0.0,tlx_671_c_h_12
1672553335,4189.0,0.0,tlx_671_c_h_12
1672553340,3386.0,0.0,tlx_671_c_h_12
1672553345,3989.0,0.0,tlx_671_c_h_12
1672553350,4648.0,0.0,tlx_671_c_h_12
1672553355,3493.0,0.0,tlx_671_c_h_12
1672553360,3769.0,0.0,tlx_671_c_h_12
1672553365,3465.0,0.0,tlx_671_c_h_12
1672553370,3130.0,0.0,tlx_671_c_h_12
1672553375,4259.0,0.0,tlx_671_c_h_12
1672553380,4684.0,0.0,tlx_671_c_h_12
1672553385,4385.0,0.0,tlx_671_c_h_12
1672553390,3962.0,0.0,tlx_671_c_h_12
1672553395,4815.0,0.0,tlx_671_c_h_12
1672553400,3266.0,0.0,tlx_671_c_h_12
1672553405,3259.0,0.0,tlx_671_c_h_12
1672553410,4105.0,0.0,tlx_671_c_h_12
1672553415,3040.0,0.0,tlx_671_c_h_12
1672553420,3015.0,0.0,tlx_671_c_h_12
1672553425,4318.0,0.0,tlx_671_c_h_12
1672553430,4831.0,0.0,tlx_671_c_h_12
1672553435,3896.0,0.0,tlx_671_c_h_12
1672553440,3820.0,0.0,tlx_671_c_h_12
1672553445,3899.0,0.0,tlx_671_c_h_12
1672553450,4881.0,0.0,tlx_671_c_h_12
1672553455,4398.0,0.0,tlx_671_c_h_12
1672553460,4397.0,0.0,tlx_671_c_h_12
1672553465,3124.0,0.0,tlx_671_c_h_12
1672553470,4127.0,0.0,tlx_671_c_h_12
1672553475,4553.0,0.0,tlx_671_c_h_12
1672553480,3455.0,0.0,tlx_671_c_h_12
1672553485,3932.0,0.0,tlx_671_c_h_12
1672553490,3692.0,0.0,tlx_671_c_h_12
1672553495,4033.0,0.0,tlx_671_c_h_12
1672553500,3239.0,0.0,tlx_671_c_h_12
1672553505,4171.0,0.0,tlx_671_c_h_12
1672553510,3532.0,0.0,tlx_671_c_h_12
1672553515,3563.0,0.0,tlx_671_c_h_12
1672553520,3148.0,0.0,tlx_671_c_h_12
1672553525,3437.0,0.0,tlx_671_c_h_12
1672553530,3798.0,0.0,tlx_671_c_h_12
1672553535,3591.0,0.0,tlx_671_c_h_12
1672553540,3930.0,0.0,tlx_671_c_h_12
1672553545,3923.0,0.0,tlx_671_c_h_12
1672553550,4025.0,0.0,tlx_671_c_h_12
1672553555,3229.0,0.0,tlx_671_c_h_12
1672553560,3230.0,0.0,tlx_671_c_h_12
1672553565,4400.0,0.0,tlx_671_c_h_12
1672553570,4305.0,0.0,tlx_671_c_h_12
1672553575,3400.0,0.0,tlx_671_c_h_12
1672553580,4979.0,0.0,tlx_671_c_h_12
1672553585,4038.0,0.0,tlx_671_c_h_12
1672553590,3272.0,0.0,tlx_671_c_h_12
1672553595,4881.0,0.0,tlx_671_c_h_12
1672553600,4823.0,0.0,tlx_671_c_h_12
1672553605,4598.0,0.0,tlx_671_c_h_12
1672553610,3438.0,0.0,tlx_671_c_h_12
1672553615,3342.0,0.0,tlx_671_c_h_12
1672553620,4585.0,0.0,tlx_671_c_h_12
1672553625,3540.0,0.0,tlx_671_c_h_12
1672553630,4084.0,0.0,tlx_671_c_h_12
1672553635,4480.0,0.0,tlx_671_c_h_12
1672553640,4220.0,0.0,tlx_671_c_h_12
1672553645,3431.0,0.0,tlx_671_c_h_12
1672553650,3599.0,0.0,tlx_671_c_h_12
1672553655,3929.0,0.0,tlx_671_c_h_12
1672553660,3905.0,0.0,tlx_671_c_h_12
1672553665,3659.0,0.0,tlx_671_c_h_12
1672553670,3034.0,0.0,tlx_671_c_h_12
1672553675,3555.0,0.0,tlx_671_c_h_12
1672553680,4138.0,0.0,tlx_671_c_h_12
1672553685,3385.0,0.0,tlx_671_c_h_12
1672553690,4469.0,0.0,tlx_671_c_h_12
