Time,DER_633_c_12_Watts,DER_633_c_12_Vars,DER_633_c_12_loc
1672552795,4479.0,0.0,tlx_633_c_h_12
1672552800,4022.0,0.0,tlx_633_c_h_12
1672552805,3574.0,0.0,tlx_633_c_h_12
1672552810,4329.0,0.0,tlx_633_c_h_12
1672552815,4583.0,0.0,tlx_633_c_h_12
1672552820,4043.0,0.0,tlx_633_c_h_12
1672552825,4546.0,0.0,tlx_633_c_h_12
1672552830,3639.0,0.0,tlx_633_c_h_12
1672552835,4991.0,0.0,tlx_633_c_h_12
1672552840,3115.0,0.0,tlx_633_c_h_12
1672552845,3330.0,0.0,tlx_633_c_h_12
1672552850,4975.0,0.0,tlx_633_c_h_12
1672552855,3803.0,0.0,tlx_633_c_h_12
1672552860,3446.0,0.0,tlx_633_c_h_12
1672552865,4167.0,0.0,tlx_633_c_h_12
1672552870,3643.0,0.0,tlx_633_c_h_12
1672552875,3111.0,0.0,tlx_633_c_h_12
1672552880,3520.0,0.0,tlx_633_c_h_12
1672552885,3745.0,0.0,tlx_633_c_h_12
1672552890,3767.0,0.0,tlx_633_c_h_12
1672552895,4798.0,0.0,tlx_633_c_h_12
1672552900,3918.0,0.0,tlx_633_c_h_12
1672552905,4053.0,0.0,tlx_633_c_h_12
1672552910,3720.0,0.0,tlx_633_c_h_12
1672552915,4020.0,0.0,tlx_633_c_h_12
1672552920,4600.0,0.0,tlx_633_c_h_12
1672552925,3961.0,0.0,tlx_633_c_h_12
1672552930,3485.0,0.0,tlx_633_c_h_12
1672552935,4380.0,0.0,tlx_633_c_h_12
1672552940,3257.0,0.0,tlx_633_c_h_12
1672552945,3652.0,0.0,tlx_633_c_h_12
1672552950,4594.0,0.0,tlx_633_c_h_12
1672552955,4969.0,0.0,tlx_633_c_h_12
1672552960,3747.0,0.0,tlx_633_c_h_12
1672552965,3159.0,0.0,tlx_633_c_h_12
1672552970,4204.0,0.0,tlx_633_c_h_12
1672552975,3211.0,0.0,tlx_633_c_h_12
1672552980,3428.0,0.0,tlx_633_c_h_12
1672552985,4809.0,0.0,tlx_633_c_h_12
1672552990,4423.0,0.0,tlx_633_c_h_12
1672552995,4897.0,0.0,tlx_633_c_h_12
1672553000,3009.0,0.0,tlx_633_c_h_12
1672553005,3156.0,0.0,tlx_633_c_h_12
1672553010,3962.0,0.0,tlx_633_c_h_12
1672553015,3649.0,0.0,tlx_633_c_h_12
1672553020,4985.0,0.0,tlx_633_c_h_12
1672553025,4584.0,0.0,tlx_633_c_h_12
1672553030,4853.0,0.0,tlx_633_c_h_12
1672553035,3447.0,0.0,tlx_633_c_h_12
1672553040,3887.0,0.0,tlx_633_c_h_12
1672553045,4630.0,0.0,tlx_633_c_h_12
1672553050,3246.0,0.0,tlx_633_c_h_12
1672553055,4412.0,0.0,tlx_633_c_h_12
1672553060,4010.0,0.0,tlx_633_c_h_12
1672553065,3537.0,0.0,tlx_633_c_h_12
1672553070,3573.0,0.0,tlx_633_c_h_12
1672553075,3588.0,0.0,tlx_633_c_h_12
1672553080,4644.0,0.0,tlx_633_c_h_12
1672553085,3603.0,0.0,tlx_633_c_h_12
1672553090,3471.0,0.0,tlx_633_c_h_12
1672553095,4877.0,0.0,tlx_633_c_h_12
1672553100,3420.0,0.0,tlx_633_c_h_12
1672553105,3339.0,0.0,tlx_633_c_h_12
1672553110,4657.0,0.0,tlx_633_c_h_12
1672553115,4130.0,0.0,tlx_633_c_h_12
1672553120,4171.0,0.0,tlx_633_c_h_12
1672553125,4321.0,0.0,tlx_633_c_h_12
1672553130,4618.0,0.0,tlx_633_c_h_12
1672553135,3370.0,0.0,tlx_633_c_h_12
1672553140,4045.0,0.0,tlx_633_c_h_12
1672553145,3090.0,0.0,tlx_633_c_h_12
1672553150,3213.0,0.0,tlx_633_c_h_12
1672553155,3154.0,0.0,tlx_633_c_h_12
1672553160,4156.0,0.0,tlx_633_c_h_12
1672553165,4205.0,0.0,tlx_633_c_h_12
1672553170,3586.0,0.0,tlx_633_c_h_12
1672553175,3101.0,0.0,tlx_633_c_h_12
1672553180,4479.0,0.0,tlx_633_c_h_12
1672553185,3806.0,0.0,tlx_633_c_h_12
1672553190,4904.0,0.0,tlx_633_c_h_12
1672553195,4064.0,0.0,tlx_633_c_h_12
1672553200,4624.0,0.0,tlx_633_c_h_12
1672553205,4172.0,0.0,tlx_633_c_h_12
1672553210,3763.0,0.0,tlx_633_c_h_12
1672553215,4367.0,0.0,tlx_633_c_h_12
1672553220,4232.0,0.0,tlx_633_c_h_12
1672553225,3875.0,0.0,tlx_633_c_h_12
1672553230,3531.0,0.0,tlx_633_c_h_12
1672553235,3923.0,0.0,tlx_633_c_h_12
1672553240,4556.0,0.0,tlx_633_c_h_12
1672553245,4072.0,0.0,tlx_633_c_h_12
1672553250,3035.0,0.0,tlx_633_c_h_12
1672553255,4151.0,0.0,tlx_633_c_h_12
1672553260,4353.0,0.0,tlx_633_c_h_12
1672553265,3547.0,0.0,tlx_633_c_h_12
1672553270,3817.0,0.0,tlx_633_c_h_12
1672553275,3019.0,0.0,tlx_633_c_h_12
1672553280,3607.0,0.0,tlx_633_c_h_12
1672553285,4871.0,0.0,tlx_633_c_h_12
1672553290,3794.0,0.0,tlx_633_c_h_12
1672553295,4170.0,0.0,tlx_633_c_h_12
1672553300,3414.0,0.0,tlx_633_c_h_12
1672553305,3763.0,0.0,tlx_633_c_h_12
