Time,DER_671_c_29_Watts,DER_671_c_29_Vars,DER_671_c_29_loc
1672552795,4950.0,0.0,tlx_671_c_h_29
1672552800,3930.0,0.0,tlx_671_c_h_29
1672552805,4180.0,0.0,tlx_671_c_h_29
1672552810,4816.0,0.0,tlx_671_c_h_29
1672552815,4460.0,0.0,tlx_671_c_h_29
1672552820,3834.0,0.0,tlx_671_c_h_29
1672552825,4723.0,0.0,tlx_671_c_h_29
1672552830,3925.0,0.0,tlx_671_c_h_29
1672552835,4031.0,0.0,tlx_671_c_h_29
1672552840,3370.0,0.0,tlx_671_c_h_29
1672552845,4778.0,0.0,tlx_671_c_h_29
1672552850,4773.0,0.0,tlx_671_c_h_29
1672552855,4233.0,0.0,tlx_671_c_h_29
1672552860,4131.0,0.0,tlx_671_c_h_29
1672552865,4825.0,0.0,tlx_671_c_h_29
1672552870,3550.0,0.0,tlx_671_c_h_29
1672552875,3456.0,0.0,tlx_671_c_h_29
1672552880,3064.0,0.0,tlx_671_c_h_29
1672552885,3473.0,0.0,tlx_671_c_h_29
1672552890,4658.0,0.0,tlx_671_c_h_29
1672552895,3072.0,0.0,tlx_671_c_h_29
1672552900,3913.0,0.0,tlx_671_c_h_29
1672552905,4225.0,0.0,tlx_671_c_h_29
1672552910,4373.0,0.0,tlx_671_c_h_29
1672552915,3653.0,0.0,tlx_671_c_h_29
1672552920,4833.0,0.0,tlx_671_c_h_29
1672552925,3867.0,0.0,tlx_671_c_h_29
1672552930,4246.0,0.0,tlx_671_c_h_29
1672552935,3057.0,0.0,tlx_671_c_h_29
1672552940,3981.0,0.0,tlx_671_c_h_29
1672552945,3187.0,0.0,tlx_671_c_h_29
1672552950,3900.0,0.0,tlx_671_c_h_29
1672552955,3637.0,0.0,tlx_671_c_h_29
1672552960,3925.0,0.0,tlx_671_c_h_29
1672552965,4429.0,0.0,tlx_671_c_h_29
1672552970,4247.0,0.0,tlx_671_c_h_29
1672552975,3836.0,0.0,tlx_671_c_h_29
1672552980,4510.0,0.0,tlx_671_c_h_29
1672552985,4952.0,0.0,tlx_671_c_h_29
1672552990,3043.0,0.0,tlx_671_c_h_29
