Time,DER_684_a_33_Watts,DER_684_a_33_Vars,DER_684_a_33_loc
1672552795,3879.0,0.0,tlx_684_a_h_33
1672552800,3519.0,0.0,tlx_684_a_h_33
1672552805,3367.0,0.0,tlx_684_a_h_33
1672552810,3859.0,0.0,tlx_684_a_h_33
1672552815,3130.0,0.0,tlx_684_a_h_33
1672552820,3872.0,0.0,tlx_684_a_h_33
1672552825,4331.0,0.0,tlx_684_a_h_33
1672552830,3275.0,0.0,tlx_684_a_h_33
1672552835,3452.0,0.0,tlx_684_a_h_33
1672552840,3064.0,0.0,tlx_684_a_h_33
1672552845,3299.0,0.0,tlx_684_a_h_33
1672552850,4050.0,0.0,tlx_684_a_h_33
1672552855,4916.0,0.0,tlx_684_a_h_33
1672552860,4315.0,0.0,tlx_684_a_h_33
1672552865,4195.0,0.0,tlx_684_a_h_33
1672552870,3646.0,0.0,tlx_684_a_h_33
1672552875,4536.0,0.0,tlx_684_a_h_33
1672552880,3504.0,0.0,tlx_684_a_h_33
1672552885,4714.0,0.0,tlx_684_a_h_33
1672552890,4285.0,0.0,tlx_684_a_h_33
1672552895,3037.0,0.0,tlx_684_a_h_33
1672552900,3683.0,0.0,tlx_684_a_h_33
1672552905,4504.0,0.0,tlx_684_a_h_33
1672552910,4233.0,0.0,tlx_684_a_h_33
1672552915,4304.0,0.0,tlx_684_a_h_33
1672552920,3324.0,0.0,tlx_684_a_h_33
1672552925,4667.0,0.0,tlx_684_a_h_33
1672552930,3370.0,0.0,tlx_684_a_h_33
1672552935,4987.0,0.0,tlx_684_a_h_33
1672552940,3592.0,0.0,tlx_684_a_h_33
1672552945,3517.0,0.0,tlx_684_a_h_33
1672552950,3932.0,0.0,tlx_684_a_h_33
1672552955,3380.0,0.0,tlx_684_a_h_33
1672552960,3083.0,0.0,tlx_684_a_h_33
1672552965,3931.0,0.0,tlx_684_a_h_33
1672552970,3466.0,0.0,tlx_684_a_h_33
1672552975,4248.0,0.0,tlx_684_a_h_33
1672552980,3301.0,0.0,tlx_684_a_h_33
1672552985,3985.0,0.0,tlx_684_a_h_33
1672552990,3032.0,0.0,tlx_684_a_h_33
1672552995,4713.0,0.0,tlx_684_a_h_33
1672553000,3362.0,0.0,tlx_684_a_h_33
