Time,DER_671_c_21_Watts,DER_671_c_21_Vars,DER_671_c_21_loc
1672552795,3723.0,0.0,tlx_671_c_h_21
1672552800,3126.0,0.0,tlx_671_c_h_21
1672552805,4461.0,0.0,tlx_671_c_h_21
1672552810,3243.0,0.0,tlx_671_c_h_21
1672552815,3555.0,0.0,tlx_671_c_h_21
1672552820,4239.0,0.0,tlx_671_c_h_21
1672552825,4570.0,0.0,tlx_671_c_h_21
1672552830,3270.0,0.0,tlx_671_c_h_21
1672552835,4808.0,0.0,tlx_671_c_h_21
1672552840,3977.0,0.0,tlx_671_c_h_21
1672552845,3268.0,0.0,tlx_671_c_h_21
1672552850,4693.0,0.0,tlx_671_c_h_21
1672552855,3247.0,0.0,tlx_671_c_h_21
1672552860,3620.0,0.0,tlx_671_c_h_21
1672552865,4754.0,0.0,tlx_671_c_h_21
1672552870,3221.0,0.0,tlx_671_c_h_21
1672552875,4874.0,0.0,tlx_671_c_h_21
1672552880,3108.0,0.0,tlx_671_c_h_21
1672552885,4957.0,0.0,tlx_671_c_h_21
1672552890,4449.0,0.0,tlx_671_c_h_21
1672552895,4235.0,0.0,tlx_671_c_h_21
1672552900,3912.0,0.0,tlx_671_c_h_21
1672552905,4426.0,0.0,tlx_671_c_h_21
1672552910,4126.0,0.0,tlx_671_c_h_21
1672552915,4084.0,0.0,tlx_671_c_h_21
1672552920,3225.0,0.0,tlx_671_c_h_21
1672552925,3178.0,0.0,tlx_671_c_h_21
1672552930,4476.0,0.0,tlx_671_c_h_21
1672552935,3649.0,0.0,tlx_671_c_h_21
1672552940,4137.0,0.0,tlx_671_c_h_21
1672552945,4185.0,0.0,tlx_671_c_h_21
1672552950,3451.0,0.0,tlx_671_c_h_21
1672552955,4534.0,0.0,tlx_671_c_h_21
1672552960,4918.0,0.0,tlx_671_c_h_21
1672552965,4738.0,0.0,tlx_671_c_h_21
1672552970,4559.0,0.0,tlx_671_c_h_21
1672552975,3681.0,0.0,tlx_671_c_h_21
1672552980,3807.0,0.0,tlx_671_c_h_21
1672552985,4904.0,0.0,tlx_671_c_h_21
1672552990,4173.0,0.0,tlx_671_c_h_21
1672552995,4312.0,0.0,tlx_671_c_h_21
1672553000,4490.0,0.0,tlx_671_c_h_21
1672553005,4730.0,0.0,tlx_671_c_h_21
1672553010,4541.0,0.0,tlx_671_c_h_21
1672553015,4213.0,0.0,tlx_671_c_h_21
1672553020,4057.0,0.0,tlx_671_c_h_21
1672553025,4733.0,0.0,tlx_671_c_h_21
1672553030,4693.0,0.0,tlx_671_c_h_21
1672553035,3312.0,0.0,tlx_671_c_h_21
1672553040,3630.0,0.0,tlx_671_c_h_21
1672553045,4904.0,0.0,tlx_671_c_h_21
1672553050,3655.0,0.0,tlx_671_c_h_21
1672553055,3991.0,0.0,tlx_671_c_h_21
1672553060,3962.0,0.0,tlx_671_c_h_21
1672553065,3999.0,0.0,tlx_671_c_h_21
1672553070,3634.0,0.0,tlx_671_c_h_21
1672553075,3116.0,0.0,tlx_671_c_h_21
1672553080,3798.0,0.0,tlx_671_c_h_21
1672553085,4726.0,0.0,tlx_671_c_h_21
1672553090,4350.0,0.0,tlx_671_c_h_21
1672553095,4783.0,0.0,tlx_671_c_h_21
1672553100,3770.0,0.0,tlx_671_c_h_21
1672553105,3941.0,0.0,tlx_671_c_h_21
1672553110,4403.0,0.0,tlx_671_c_h_21
1672553115,3957.0,0.0,tlx_671_c_h_21
1672553120,3837.0,0.0,tlx_671_c_h_21
1672553125,3619.0,0.0,tlx_671_c_h_21
1672553130,3101.0,0.0,tlx_671_c_h_21
1672553135,3994.0,0.0,tlx_671_c_h_21
1672553140,4523.0,0.0,tlx_671_c_h_21
1672553145,4223.0,0.0,tlx_671_c_h_21
1672553150,3418.0,0.0,tlx_671_c_h_21
1672553155,3738.0,0.0,tlx_671_c_h_21
1672553160,4831.0,0.0,tlx_671_c_h_21
1672553165,4392.0,0.0,tlx_671_c_h_21
1672553170,4408.0,0.0,tlx_671_c_h_21
1672553175,3844.0,0.0,tlx_671_c_h_21
1672553180,3276.0,0.0,tlx_671_c_h_21
1672553185,4891.0,0.0,tlx_671_c_h_21
1672553190,4532.0,0.0,tlx_671_c_h_21
1672553195,4276.0,0.0,tlx_671_c_h_21
1672553200,4146.0,0.0,tlx_671_c_h_21
1672553205,3396.0,0.0,tlx_671_c_h_21
1672553210,3623.0,0.0,tlx_671_c_h_21
1672553215,4080.0,0.0,tlx_671_c_h_21
1672553220,3132.0,0.0,tlx_671_c_h_21
1672553225,4568.0,0.0,tlx_671_c_h_21
1672553230,4890.0,0.0,tlx_671_c_h_21
1672553235,3808.0,0.0,tlx_671_c_h_21
1672553240,4933.0,0.0,tlx_671_c_h_21
1672553245,4566.0,0.0,tlx_671_c_h_21
1672553250,4618.0,0.0,tlx_671_c_h_21
1672553255,3665.0,0.0,tlx_671_c_h_21
1672553260,4022.0,0.0,tlx_671_c_h_21
1672553265,3910.0,0.0,tlx_671_c_h_21
1672553270,3954.0,0.0,tlx_671_c_h_21
1672553275,4313.0,0.0,tlx_671_c_h_21
