Time,DER_684_c_14_Watts,DER_684_c_14_Vars,DER_684_c_14_loc
1672552795,3510.0,0.0,tlx_684_c_h_14
1672552800,4062.0,0.0,tlx_684_c_h_14
1672552805,3153.0,0.0,tlx_684_c_h_14
1672552810,4099.0,0.0,tlx_684_c_h_14
1672552815,4085.0,0.0,tlx_684_c_h_14
1672552820,4338.0,0.0,tlx_684_c_h_14
1672552825,3055.0,0.0,tlx_684_c_h_14
1672552830,4618.0,0.0,tlx_684_c_h_14
1672552835,3875.0,0.0,tlx_684_c_h_14
1672552840,3896.0,0.0,tlx_684_c_h_14
1672552845,4759.0,0.0,tlx_684_c_h_14
1672552850,4743.0,0.0,tlx_684_c_h_14
1672552855,4116.0,0.0,tlx_684_c_h_14
1672552860,3401.0,0.0,tlx_684_c_h_14
1672552865,3003.0,0.0,tlx_684_c_h_14
1672552870,3290.0,0.0,tlx_684_c_h_14
1672552875,4063.0,0.0,tlx_684_c_h_14
1672552880,4316.0,0.0,tlx_684_c_h_14
1672552885,4026.0,0.0,tlx_684_c_h_14
1672552890,4243.0,0.0,tlx_684_c_h_14
1672552895,4353.0,0.0,tlx_684_c_h_14
1672552900,3139.0,0.0,tlx_684_c_h_14
1672552905,4969.0,0.0,tlx_684_c_h_14
1672552910,4581.0,0.0,tlx_684_c_h_14
1672552915,4456.0,0.0,tlx_684_c_h_14
1672552920,4497.0,0.0,tlx_684_c_h_14
1672552925,4660.0,0.0,tlx_684_c_h_14
1672552930,3141.0,0.0,tlx_684_c_h_14
1672552935,4560.0,0.0,tlx_684_c_h_14
1672552940,3059.0,0.0,tlx_684_c_h_14
1672552945,4231.0,0.0,tlx_684_c_h_14
1672552950,4498.0,0.0,tlx_684_c_h_14
1672552955,4388.0,0.0,tlx_684_c_h_14
1672552960,3658.0,0.0,tlx_684_c_h_14
1672552965,3115.0,0.0,tlx_684_c_h_14
1672552970,4364.0,0.0,tlx_684_c_h_14
1672552975,3245.0,0.0,tlx_684_c_h_14
1672552980,4624.0,0.0,tlx_684_c_h_14
1672552985,3165.0,0.0,tlx_684_c_h_14
1672552990,4251.0,0.0,tlx_684_c_h_14
1672552995,4152.0,0.0,tlx_684_c_h_14
1672553000,4442.0,0.0,tlx_684_c_h_14
1672553005,3135.0,0.0,tlx_684_c_h_14
1672553010,4877.0,0.0,tlx_684_c_h_14
1672553015,4422.0,0.0,tlx_684_c_h_14
1672553020,4912.0,0.0,tlx_684_c_h_14
1672553025,4884.0,0.0,tlx_684_c_h_14
1672553030,3175.0,0.0,tlx_684_c_h_14
1672553035,4645.0,0.0,tlx_684_c_h_14
1672553040,3162.0,0.0,tlx_684_c_h_14
1672553045,4582.0,0.0,tlx_684_c_h_14
1672553050,3406.0,0.0,tlx_684_c_h_14
1672553055,4440.0,0.0,tlx_684_c_h_14
1672553060,3667.0,0.0,tlx_684_c_h_14
1672553065,3697.0,0.0,tlx_684_c_h_14
1672553070,3138.0,0.0,tlx_684_c_h_14
1672553075,4149.0,0.0,tlx_684_c_h_14
1672553080,3002.0,0.0,tlx_684_c_h_14
1672553085,3668.0,0.0,tlx_684_c_h_14
1672553090,4590.0,0.0,tlx_684_c_h_14
1672553095,4694.0,0.0,tlx_684_c_h_14
1672553100,3975.0,0.0,tlx_684_c_h_14
