Time,DER_645_b_19_Watts,DER_645_b_19_Vars,DER_645_b_19_loc
1672552795,3134.0,0.0,tlx_645_b_h_19
1672552800,4940.0,0.0,tlx_645_b_h_19
1672552805,4777.0,0.0,tlx_645_b_h_19
1672552810,4341.0,0.0,tlx_645_b_h_19
1672552815,3443.0,0.0,tlx_645_b_h_19
1672552820,4100.0,0.0,tlx_645_b_h_19
1672552825,4483.0,0.0,tlx_645_b_h_19
1672552830,3747.0,0.0,tlx_645_b_h_19
1672552835,3573.0,0.0,tlx_645_b_h_19
1672552840,4802.0,0.0,tlx_645_b_h_19
1672552845,3902.0,0.0,tlx_645_b_h_19
1672552850,4678.0,0.0,tlx_645_b_h_19
1672552855,4143.0,0.0,tlx_645_b_h_19
1672552860,3960.0,0.0,tlx_645_b_h_19
1672552865,4342.0,0.0,tlx_645_b_h_19
1672552870,3341.0,0.0,tlx_645_b_h_19
1672552875,3501.0,0.0,tlx_645_b_h_19
1672552880,4895.0,0.0,tlx_645_b_h_19
1672552885,3145.0,0.0,tlx_645_b_h_19
1672552890,4875.0,0.0,tlx_645_b_h_19
1672552895,4762.0,0.0,tlx_645_b_h_19
1672552900,3561.0,0.0,tlx_645_b_h_19
1672552905,4059.0,0.0,tlx_645_b_h_19
1672552910,3724.0,0.0,tlx_645_b_h_19
1672552915,3141.0,0.0,tlx_645_b_h_19
1672552920,3041.0,0.0,tlx_645_b_h_19
1672552925,4068.0,0.0,tlx_645_b_h_19
1672552930,3089.0,0.0,tlx_645_b_h_19
1672552935,3243.0,0.0,tlx_645_b_h_19
1672552940,3827.0,0.0,tlx_645_b_h_19
1672552945,3619.0,0.0,tlx_645_b_h_19
1672552950,3311.0,0.0,tlx_645_b_h_19
1672552955,3773.0,0.0,tlx_645_b_h_19
1672552960,4455.0,0.0,tlx_645_b_h_19
1672552965,3643.0,0.0,tlx_645_b_h_19
1672552970,3032.0,0.0,tlx_645_b_h_19
1672552975,3413.0,0.0,tlx_645_b_h_19
1672552980,4786.0,0.0,tlx_645_b_h_19
1672552985,4361.0,0.0,tlx_645_b_h_19
1672552990,4171.0,0.0,tlx_645_b_h_19
1672552995,3791.0,0.0,tlx_645_b_h_19
1672553000,3004.0,0.0,tlx_645_b_h_19
1672553005,4131.0,0.0,tlx_645_b_h_19
1672553010,3542.0,0.0,tlx_645_b_h_19
1672553015,3909.0,0.0,tlx_645_b_h_19
1672553020,3302.0,0.0,tlx_645_b_h_19
1672553025,4121.0,0.0,tlx_645_b_h_19
1672553030,4988.0,0.0,tlx_645_b_h_19
1672553035,4694.0,0.0,tlx_645_b_h_19
1672553040,3626.0,0.0,tlx_645_b_h_19
1672553045,3343.0,0.0,tlx_645_b_h_19
1672553050,4960.0,0.0,tlx_645_b_h_19
1672553055,3019.0,0.0,tlx_645_b_h_19
1672553060,3857.0,0.0,tlx_645_b_h_19
1672553065,4307.0,0.0,tlx_645_b_h_19
1672553070,4640.0,0.0,tlx_645_b_h_19
1672553075,4143.0,0.0,tlx_645_b_h_19
1672553080,4648.0,0.0,tlx_645_b_h_19
1672553085,3427.0,0.0,tlx_645_b_h_19
1672553090,3279.0,0.0,tlx_645_b_h_19
1672553095,4612.0,0.0,tlx_645_b_h_19
1672553100,3198.0,0.0,tlx_645_b_h_19
1672553105,4785.0,0.0,tlx_645_b_h_19
1672553110,4652.0,0.0,tlx_645_b_h_19
1672553115,3690.0,0.0,tlx_645_b_h_19
1672553120,4170.0,0.0,tlx_645_b_h_19
1672553125,3621.0,0.0,tlx_645_b_h_19
1672553130,3004.0,0.0,tlx_645_b_h_19
1672553135,3011.0,0.0,tlx_645_b_h_19
1672553140,3425.0,0.0,tlx_645_b_h_19
1672553145,3630.0,0.0,tlx_645_b_h_19
1672553150,3622.0,0.0,tlx_645_b_h_19
1672553155,4132.0,0.0,tlx_645_b_h_19
1672553160,3054.0,0.0,tlx_645_b_h_19
1672553165,3528.0,0.0,tlx_645_b_h_19
1672553170,4838.0,0.0,tlx_645_b_h_19
1672553175,4799.0,0.0,tlx_645_b_h_19
1672553180,3590.0,0.0,tlx_645_b_h_19
1672553185,3329.0,0.0,tlx_645_b_h_19
1672553190,3188.0,0.0,tlx_645_b_h_19
1672553195,4651.0,0.0,tlx_645_b_h_19
1672553200,4394.0,0.0,tlx_645_b_h_19
1672553205,4776.0,0.0,tlx_645_b_h_19
1672553210,3748.0,0.0,tlx_645_b_h_19
1672553215,3349.0,0.0,tlx_645_b_h_19
1672553220,4301.0,0.0,tlx_645_b_h_19
1672553225,4392.0,0.0,tlx_645_b_h_19
1672553230,4874.0,0.0,tlx_645_b_h_19
1672553235,4041.0,0.0,tlx_645_b_h_19
1672553240,4537.0,0.0,tlx_645_b_h_19
1672553245,3515.0,0.0,tlx_645_b_h_19
1672553250,4918.0,0.0,tlx_645_b_h_19
1672553255,4193.0,0.0,tlx_645_b_h_19
1672553260,3759.0,0.0,tlx_645_b_h_19
1672553265,3737.0,0.0,tlx_645_b_h_19
1672553270,4391.0,0.0,tlx_645_b_h_19
1672553275,3399.0,0.0,tlx_645_b_h_19
1672553280,4268.0,0.0,tlx_645_b_h_19
1672553285,4126.0,0.0,tlx_645_b_h_19
1672553290,3970.0,0.0,tlx_645_b_h_19
1672553295,4240.0,0.0,tlx_645_b_h_19
1672553300,4875.0,0.0,tlx_645_b_h_19
1672553305,3484.0,0.0,tlx_645_b_h_19
1672553310,4845.0,0.0,tlx_645_b_h_19
1672553315,4394.0,0.0,tlx_645_b_h_19
1672553320,4372.0,0.0,tlx_645_b_h_19
1672553325,4963.0,0.0,tlx_645_b_h_19
1672553330,3560.0,0.0,tlx_645_b_h_19
1672553335,4539.0,0.0,tlx_645_b_h_19
1672553340,4602.0,0.0,tlx_645_b_h_19
1672553345,3365.0,0.0,tlx_645_b_h_19
1672553350,4456.0,0.0,tlx_645_b_h_19
1672553355,3228.0,0.0,tlx_645_b_h_19
1672553360,4244.0,0.0,tlx_645_b_h_19
1672553365,3534.0,0.0,tlx_645_b_h_19
1672553370,3946.0,0.0,tlx_645_b_h_19
1672553375,4792.0,0.0,tlx_645_b_h_19
1672553380,3189.0,0.0,tlx_645_b_h_19
1672553385,4553.0,0.0,tlx_645_b_h_19
1672553390,3109.0,0.0,tlx_645_b_h_19
1672553395,3640.0,0.0,tlx_645_b_h_19
1672553400,3973.0,0.0,tlx_645_b_h_19
1672553405,3761.0,0.0,tlx_645_b_h_19
1672553410,3404.0,0.0,tlx_645_b_h_19
1672553415,3033.0,0.0,tlx_645_b_h_19
1672553420,3534.0,0.0,tlx_645_b_h_19
1672553425,3594.0,0.0,tlx_645_b_h_19
1672553430,3475.0,0.0,tlx_645_b_h_19
1672553435,3850.0,0.0,tlx_645_b_h_19
1672553440,4467.0,0.0,tlx_645_b_h_19
1672553445,4141.0,0.0,tlx_645_b_h_19
1672553450,4671.0,0.0,tlx_645_b_h_19
1672553455,3054.0,0.0,tlx_645_b_h_19
1672553460,3662.0,0.0,tlx_645_b_h_19
1672553465,3348.0,0.0,tlx_645_b_h_19
1672553470,4327.0,0.0,tlx_645_b_h_19
1672553475,4538.0,0.0,tlx_645_b_h_19
1672553480,3030.0,0.0,tlx_645_b_h_19
1672553485,3972.0,0.0,tlx_645_b_h_19
1672553490,3117.0,0.0,tlx_645_b_h_19
1672553495,4578.0,0.0,tlx_645_b_h_19
1672553500,4928.0,0.0,tlx_645_b_h_19
1672553505,4676.0,0.0,tlx_645_b_h_19
1672553510,4747.0,0.0,tlx_645_b_h_19
1672553515,3955.0,0.0,tlx_645_b_h_19
1672553520,3300.0,0.0,tlx_645_b_h_19
1672553525,3702.0,0.0,tlx_645_b_h_19
1672553530,4299.0,0.0,tlx_645_b_h_19
1672553535,4629.0,0.0,tlx_645_b_h_19
1672553540,4467.0,0.0,tlx_645_b_h_19
1672553545,4720.0,0.0,tlx_645_b_h_19
1672553550,3697.0,0.0,tlx_645_b_h_19
1672553555,3491.0,0.0,tlx_645_b_h_19
1672553560,3295.0,0.0,tlx_645_b_h_19
1672553565,3848.0,0.0,tlx_645_b_h_19
1672553570,4942.0,0.0,tlx_645_b_h_19
1672553575,4576.0,0.0,tlx_645_b_h_19
1672553580,4098.0,0.0,tlx_645_b_h_19
1672553585,3467.0,0.0,tlx_645_b_h_19
1672553590,3144.0,0.0,tlx_645_b_h_19
1672553595,3564.0,0.0,tlx_645_b_h_19
1672553600,3567.0,0.0,tlx_645_b_h_19
1672553605,4757.0,0.0,tlx_645_b_h_19
1672553610,3261.0,0.0,tlx_645_b_h_19
1672553615,3659.0,0.0,tlx_645_b_h_19
1672553620,4468.0,0.0,tlx_645_b_h_19
1672553625,3937.0,0.0,tlx_645_b_h_19
1672553630,4344.0,0.0,tlx_645_b_h_19
1672553635,4857.0,0.0,tlx_645_b_h_19
1672553640,3508.0,0.0,tlx_645_b_h_19
1672553645,4925.0,0.0,tlx_645_b_h_19
1672553650,3428.0,0.0,tlx_645_b_h_19
1672553655,4907.0,0.0,tlx_645_b_h_19
1672553660,4750.0,0.0,tlx_645_b_h_19
1672553665,4703.0,0.0,tlx_645_b_h_19
1672553670,4407.0,0.0,tlx_645_b_h_19
1672553675,4387.0,0.0,tlx_645_b_h_19
1672553680,3743.0,0.0,tlx_645_b_h_19
1672553685,3887.0,0.0,tlx_645_b_h_19
1672553690,3349.0,0.0,tlx_645_b_h_19
1672553695,4562.0,0.0,tlx_645_b_h_19
1672553700,3930.0,0.0,tlx_645_b_h_19
1672553705,4405.0,0.0,tlx_645_b_h_19
1672553710,3748.0,0.0,tlx_645_b_h_19
1672553715,3148.0,0.0,tlx_645_b_h_19
1672553720,3798.0,0.0,tlx_645_b_h_19
1672553725,4624.0,0.0,tlx_645_b_h_19
1672553730,3777.0,0.0,tlx_645_b_h_19
1672553735,3583.0,0.0,tlx_645_b_h_19
1672553740,3108.0,0.0,tlx_645_b_h_19
1672553745,4351.0,0.0,tlx_645_b_h_19
1672553750,3375.0,0.0,tlx_645_b_h_19
1672553755,3920.0,0.0,tlx_645_b_h_19
1672553760,4301.0,0.0,tlx_645_b_h_19
1672553765,4777.0,0.0,tlx_645_b_h_19
1672553770,3721.0,0.0,tlx_645_b_h_19
1672553775,3715.0,0.0,tlx_645_b_h_19
1672553780,4194.0,0.0,tlx_645_b_h_19
1672553785,3847.0,0.0,tlx_645_b_h_19
1672553790,3736.0,0.0,tlx_645_b_h_19
1672553795,4701.0,0.0,tlx_645_b_h_19
1672553800,4381.0,0.0,tlx_645_b_h_19
1672553805,4757.0,0.0,tlx_645_b_h_19
1672553810,4207.0,0.0,tlx_645_b_h_19
1672553815,4909.0,0.0,tlx_645_b_h_19
1672553820,4831.0,0.0,tlx_645_b_h_19
1672553825,4547.0,0.0,tlx_645_b_h_19
1672553830,3815.0,0.0,tlx_645_b_h_19
1672553835,3269.0,0.0,tlx_645_b_h_19
1672553840,4606.0,0.0,tlx_645_b_h_19
1672553845,4903.0,0.0,tlx_645_b_h_19
1672553850,4347.0,0.0,tlx_645_b_h_19
1672553855,4710.0,0.0,tlx_645_b_h_19
1672553860,4194.0,0.0,tlx_645_b_h_19
1672553865,4642.0,0.0,tlx_645_b_h_19
1672553870,3794.0,0.0,tlx_645_b_h_19
1672553875,4437.0,0.0,tlx_645_b_h_19
1672553880,3360.0,0.0,tlx_645_b_h_19
1672553885,3042.0,0.0,tlx_645_b_h_19
1672553890,4380.0,0.0,tlx_645_b_h_19
1672553895,3089.0,0.0,tlx_645_b_h_19
1672553900,3936.0,0.0,tlx_645_b_h_19
1672553905,3968.0,0.0,tlx_645_b_h_19
1672553910,3079.0,0.0,tlx_645_b_h_19
1672553915,3989.0,0.0,tlx_645_b_h_19
1672553920,3040.0,0.0,tlx_645_b_h_19
1672553925,4164.0,0.0,tlx_645_b_h_19
1672553930,4568.0,0.0,tlx_645_b_h_19
1672553935,3334.0,0.0,tlx_645_b_h_19
1672553940,4112.0,0.0,tlx_645_b_h_19
1672553945,4967.0,0.0,tlx_645_b_h_19
1672553950,4367.0,0.0,tlx_645_b_h_19
1672553955,4938.0,0.0,tlx_645_b_h_19
1672553960,4762.0,0.0,tlx_645_b_h_19
1672553965,4707.0,0.0,tlx_645_b_h_19
1672553970,3361.0,0.0,tlx_645_b_h_19
1672553975,4696.0,0.0,tlx_645_b_h_19
1672553980,4208.0,0.0,tlx_645_b_h_19
1672553985,3580.0,0.0,tlx_645_b_h_19
1672553990,3677.0,0.0,tlx_645_b_h_19
1672553995,3685.0,0.0,tlx_645_b_h_19
1672554000,4419.0,0.0,tlx_645_b_h_19
1672554005,4159.0,0.0,tlx_645_b_h_19
1672554010,4006.0,0.0,tlx_645_b_h_19
1672554015,3724.0,0.0,tlx_645_b_h_19
1672554020,3028.0,0.0,tlx_645_b_h_19
1672554025,4346.0,0.0,tlx_645_b_h_19
1672554030,4787.0,0.0,tlx_645_b_h_19
1672554035,4939.0,0.0,tlx_645_b_h_19
1672554040,3354.0,0.0,tlx_645_b_h_19
1672554045,4632.0,0.0,tlx_645_b_h_19
1672554050,4263.0,0.0,tlx_645_b_h_19
1672554055,4776.0,0.0,tlx_645_b_h_19
1672554060,3424.0,0.0,tlx_645_b_h_19
1672554065,4303.0,0.0,tlx_645_b_h_19
1672554070,3045.0,0.0,tlx_645_b_h_19
1672554075,4598.0,0.0,tlx_645_b_h_19
1672554080,4277.0,0.0,tlx_645_b_h_19
1672554085,4182.0,0.0,tlx_645_b_h_19
1672554090,4911.0,0.0,tlx_645_b_h_19
1672554095,3514.0,0.0,tlx_645_b_h_19
1672554100,4796.0,0.0,tlx_645_b_h_19
1672554105,3584.0,0.0,tlx_645_b_h_19
1672554110,4289.0,0.0,tlx_645_b_h_19
1672554115,4513.0,0.0,tlx_645_b_h_19
1672554120,4992.0,0.0,tlx_645_b_h_19
1672554125,3594.0,0.0,tlx_645_b_h_19
1672554130,3149.0,0.0,tlx_645_b_h_19
1672554135,4269.0,0.0,tlx_645_b_h_19
1672554140,4357.0,0.0,tlx_645_b_h_19
1672554145,4260.0,0.0,tlx_645_b_h_19
1672554150,4759.0,0.0,tlx_645_b_h_19
1672554155,4685.0,0.0,tlx_645_b_h_19
1672554160,3934.0,0.0,tlx_645_b_h_19
1672554165,4161.0,0.0,tlx_645_b_h_19
1672554170,4038.0,0.0,tlx_645_b_h_19
1672554175,4559.0,0.0,tlx_645_b_h_19
1672554180,3026.0,0.0,tlx_645_b_h_19
1672554185,4330.0,0.0,tlx_645_b_h_19
1672554190,3360.0,0.0,tlx_645_b_h_19
1672554195,3095.0,0.0,tlx_645_b_h_19
1672554200,3364.0,0.0,tlx_645_b_h_19
1672554205,4827.0,0.0,tlx_645_b_h_19
1672554210,3727.0,0.0,tlx_645_b_h_19
1672554215,3417.0,0.0,tlx_645_b_h_19
1672554220,4662.0,0.0,tlx_645_b_h_19
1672554225,3071.0,0.0,tlx_645_b_h_19
1672554230,3001.0,0.0,tlx_645_b_h_19
1672554235,4796.0,0.0,tlx_645_b_h_19
1672554240,3875.0,0.0,tlx_645_b_h_19
1672554245,4712.0,0.0,tlx_645_b_h_19
1672554250,4340.0,0.0,tlx_645_b_h_19
1672554255,4737.0,0.0,tlx_645_b_h_19
1672554260,4669.0,0.0,tlx_645_b_h_19
1672554265,3388.0,0.0,tlx_645_b_h_19
1672554270,4555.0,0.0,tlx_645_b_h_19
1672554275,3479.0,0.0,tlx_645_b_h_19
1672554280,4414.0,0.0,tlx_645_b_h_19
1672554285,3493.0,0.0,tlx_645_b_h_19
1672554290,3183.0,0.0,tlx_645_b_h_19
1672554295,4218.0,0.0,tlx_645_b_h_19
1672554300,3240.0,0.0,tlx_645_b_h_19
1672554305,4057.0,0.0,tlx_645_b_h_19
1672554310,3658.0,0.0,tlx_645_b_h_19
1672554315,3982.0,0.0,tlx_645_b_h_19
1672554320,4273.0,0.0,tlx_645_b_h_19
1672554325,4079.0,0.0,tlx_645_b_h_19
1672554330,4192.0,0.0,tlx_645_b_h_19
1672554335,4444.0,0.0,tlx_645_b_h_19
1672554340,4427.0,0.0,tlx_645_b_h_19
1672554345,4020.0,0.0,tlx_645_b_h_19
1672554350,4058.0,0.0,tlx_645_b_h_19
1672554355,4936.0,0.0,tlx_645_b_h_19
1672554360,3389.0,0.0,tlx_645_b_h_19
1672554365,3798.0,0.0,tlx_645_b_h_19
1672554370,4987.0,0.0,tlx_645_b_h_19
1672554375,3145.0,0.0,tlx_645_b_h_19
1672554380,3194.0,0.0,tlx_645_b_h_19
1672554385,4494.0,0.0,tlx_645_b_h_19
1672554390,3069.0,0.0,tlx_645_b_h_19
1672554395,4204.0,0.0,tlx_645_b_h_19
1672554400,4542.0,0.0,tlx_645_b_h_19
1672554405,4486.0,0.0,tlx_645_b_h_19
1672554410,3398.0,0.0,tlx_645_b_h_19
1672554415,3299.0,0.0,tlx_645_b_h_19
1672554420,4430.0,0.0,tlx_645_b_h_19
1672554425,4622.0,0.0,tlx_645_b_h_19
1672554430,4290.0,0.0,tlx_645_b_h_19
1672554435,4161.0,0.0,tlx_645_b_h_19
1672554440,3096.0,0.0,tlx_645_b_h_19
1672554445,3856.0,0.0,tlx_645_b_h_19
1672554450,4337.0,0.0,tlx_645_b_h_19
1672554455,3091.0,0.0,tlx_645_b_h_19
1672554460,3122.0,0.0,tlx_645_b_h_19
1672554465,4271.0,0.0,tlx_645_b_h_19
1672554470,3282.0,0.0,tlx_645_b_h_19
1672554475,4562.0,0.0,tlx_645_b_h_19
1672554480,3102.0,0.0,tlx_645_b_h_19
1672554485,3666.0,0.0,tlx_645_b_h_19
1672554490,3724.0,0.0,tlx_645_b_h_19
1672554495,4736.0,0.0,tlx_645_b_h_19
1672554500,3504.0,0.0,tlx_645_b_h_19
1672554505,3755.0,0.0,tlx_645_b_h_19
1672554510,3238.0,0.0,tlx_645_b_h_19
1672554515,4943.0,0.0,tlx_645_b_h_19
1672554520,4028.0,0.0,tlx_645_b_h_19
1672554525,3044.0,0.0,tlx_645_b_h_19
1672554530,4390.0,0.0,tlx_645_b_h_19
1672554535,4955.0,0.0,tlx_645_b_h_19
1672554540,3924.0,0.0,tlx_645_b_h_19
1672554545,3257.0,0.0,tlx_645_b_h_19
1672554550,4199.0,0.0,tlx_645_b_h_19
1672554555,3119.0,0.0,tlx_645_b_h_19
1672554560,4258.0,0.0,tlx_645_b_h_19
1672554565,4879.0,0.0,tlx_645_b_h_19
1672554570,4139.0,0.0,tlx_645_b_h_19
1672554575,3144.0,0.0,tlx_645_b_h_19
1672554580,3539.0,0.0,tlx_645_b_h_19
1672554585,4342.0,0.0,tlx_645_b_h_19
1672554590,4061.0,0.0,tlx_645_b_h_19
1672554595,4677.0,0.0,tlx_645_b_h_19
1672554600,4108.0,0.0,tlx_645_b_h_19
1672554605,3666.0,0.0,tlx_645_b_h_19
1672554610,4717.0,0.0,tlx_645_b_h_19
1672554615,3211.0,0.0,tlx_645_b_h_19
1672554620,3192.0,0.0,tlx_645_b_h_19
1672554625,4534.0,0.0,tlx_645_b_h_19
1672554630,4650.0,0.0,tlx_645_b_h_19
1672554635,4314.0,0.0,tlx_645_b_h_19
1672554640,3101.0,0.0,tlx_645_b_h_19
1672554645,3799.0,0.0,tlx_645_b_h_19
1672554650,4803.0,0.0,tlx_645_b_h_19
1672554655,3243.0,0.0,tlx_645_b_h_19
1672554660,3253.0,0.0,tlx_645_b_h_19
1672554665,4069.0,0.0,tlx_645_b_h_19
1672554670,4077.0,0.0,tlx_645_b_h_19
1672554675,3472.0,0.0,tlx_645_b_h_19
1672554680,4030.0,0.0,tlx_645_b_h_19
1672554685,3781.0,0.0,tlx_645_b_h_19
1672554690,3370.0,0.0,tlx_645_b_h_19
1672554695,3641.0,0.0,tlx_645_b_h_19
1672554700,3062.0,0.0,tlx_645_b_h_19
1672554705,3910.0,0.0,tlx_645_b_h_19
1672554710,3642.0,0.0,tlx_645_b_h_19
1672554715,4818.0,0.0,tlx_645_b_h_19
1672554720,3500.0,0.0,tlx_645_b_h_19
1672554725,3806.0,0.0,tlx_645_b_h_19
